ID	tau	tissue
TRINITY_DN121090_c0_g1_i1	0.644019689829826	Brain_mean
TRINITY_DN121091_c0_g1_i3	0.557558995246888	Ovary_mean
TRINITY_DN121106_c0_g1_i1	0.552546800799537	Ovary_mean
TRINITY_DN121110_c0_g1_i2	0.765500310818815	Ovary_mean
TRINITY_DN121110_c0_g5_i2	0.305804856111531	Ovary_mean
TRINITY_DN121112_c0_g1_i1	0.37630454742738	Ovary_mean
TRINITY_DN121123_c0_g1_i2	0.6875644451212	Brain_mean
TRINITY_DN121128_c0_g1_i1	0.516622005534922	Ovary_mean
TRINITY_DN121132_c1_g1_i1	0.468409805883084	Ovary_mean
TRINITY_DN121132_c2_g1_i5	0.7673896673758	Ovary_mean
TRINITY_DN121134_c1_g1_i6	0.808450604915166	Ovary_mean
TRINITY_DN121149_c0_g1_i1	0.488809033955107	Ovary_mean
TRINITY_DN121157_c4_g3_i1	0.786460465604968	Ovary_mean
TRINITY_DN121160_c1_g2_i1	0.24731045653859	G23_mean
TRINITY_DN121169_c0_g1_i1	0.619677737043649	G23_mean
TRINITY_DN121172_c0_g1_i7	0.472120491648381	Brain_mean
TRINITY_DN121182_c1_g2_i2	0.234855003613794	Testis_mean
TRINITY_DN121191_c0_g1_i3	0.399879708181092	Brain_mean
TRINITY_DN121196_c0_g1_i2	0.66573419017727	Ovary_mean
TRINITY_DN121197_c0_g1_i2	0.472136870872787	Ovary_mean
TRINITY_DN121209_c1_g1_i1	0.550372873072127	Ovary_mean
TRINITY_DN121214_c0_g2_i1	0.580609982647887	Ovary_mean
TRINITY_DN121222_c0_g1_i2	0.418734333088155	Ovary_mean
TRINITY_DN121223_c0_g2_i5	0.488722584007437	G46_F_mean
TRINITY_DN121224_c2_g1_i1	0.780861633968026	Brain_mean
TRINITY_DN121228_c0_g1_i1	0.337863227583125	Ovary_mean
TRINITY_DN121234_c1_g1_i3	0.681506734206483	Ovary_mean
TRINITY_DN121241_c1_g1_i1	0.368533806406464	Ovary_mean
TRINITY_DN121268_c0_g2_i1	0.478253521386797	Ovary_mean
TRINITY_DN121278_c0_g1_i1	0.528682732919634	Ovary_mean
TRINITY_DN121284_c0_g1_i2	0.75732578210068	Ovary_mean
TRINITY_DN121288_c0_g1_i1	0.462795207262866	Ovary_mean
TRINITY_DN121288_c0_g2_i2	0.401290257843939	G46_F_mean
TRINITY_DN121292_c0_g1_i1	0.229920550575886	Ovary_mean
TRINITY_DN121296_c0_g2_i1	0.506521793555403	Ovary_mean
TRINITY_DN121310_c0_g1_i1	0.270503860772154	G23_mean
TRINITY_DN121338_c0_g1_i2	0.712218144488373	Ovary_mean
TRINITY_DN121347_c0_g1_i2	0.814820421521551	G46_F_mean
TRINITY_DN121355_c0_g1_i4	0.868801809224861	Ovary_mean
TRINITY_DN121356_c0_g1_i4	0.329548327084299	Ovary_mean
TRINITY_DN121367_c0_g2_i1	0.353409032542264	Ovary_mean
TRINITY_DN121372_c0_g1_i4	0.46656925110215	Ovary_mean
TRINITY_DN121375_c6_g2_i6	0.276736613017066	Ovary_mean
TRINITY_DN121378_c0_g1_i1	0.510172256131175	Ovary_mean
TRINITY_DN121381_c0_g2_i3	0.65615312333934	Brain_mean
TRINITY_DN121414_c0_g1_i1	0.630908570406959	Ovary_mean
TRINITY_DN121416_c0_g1_i2	0.444509516082337	Ovary_mean
TRINITY_DN121419_c0_g1_i2	0.589808335141113	Ovary_mean
TRINITY_DN121438_c0_g1_i1	0.377373038973498	Ovary_mean
TRINITY_DN121452_c0_g1_i3	0.493319295722567	Ovary_mean
TRINITY_DN121465_c4_g2_i1	0.855974894016803	Testis_mean
TRINITY_DN121472_c0_g1_i3	0.263450011637369	Ovary_mean
TRINITY_DN121478_c6_g1_i1	0.393023479660548	Ovary_mean
TRINITY_DN121480_c0_g1_i2	0.489968938705048	Ovary_mean
TRINITY_DN121481_c0_g2_i1	0.812381592710435	Brain_mean
TRINITY_DN121485_c0_g1_i1	0.347944479149405	Ovary_mean
TRINITY_DN121488_c3_g6_i1	0.773521517886429	Ovary_mean
TRINITY_DN121493_c0_g1_i2	0.463605624811602	Ovary_mean
TRINITY_DN121511_c0_g3_i2	0.540981902968439	Brain_mean
TRINITY_DN121512_c0_g1_i1	0.309785311037195	Ovary_mean
TRINITY_DN121514_c8_g3_i1	0.412923061675499	Ovary_mean
TRINITY_DN121514_c9_g7_i1	0.317717473651466	Ovary_mean
TRINITY_DN121522_c0_g1_i3	0.915483866360752	Ovary_mean
TRINITY_DN121528_c0_g1_i2	0.529230906241095	Ovary_mean
TRINITY_DN121548_c0_g1_i1	0.865504168811196	Ovary_mean
TRINITY_DN121549_c0_g1_i2	0.590801453599495	Ovary_mean
TRINITY_DN121554_c1_g10_i1	0.718149882855972	Ovary_mean
TRINITY_DN121554_c1_g3_i1	0.71466278533836	Ovary_mean
TRINITY_DN121556_c12_g4_i1	0.704192577511994	Brain_mean
TRINITY_DN121562_c0_g1_i6	0.885360710478031	Ovary_mean
TRINITY_DN121564_c0_g1_i2	0.592131896841909	Ovary_mean
TRINITY_DN121578_c0_g1_i1	0.545789081933791	Ovary_mean
TRINITY_DN121596_c6_g1_i1	0.408596467862237	Ovary_mean
TRINITY_DN121615_c0_g1_i1	0.551282233468262	Ovary_mean
TRINITY_DN121623_c0_g1_i1	0.488372141472036	Ovary_mean
TRINITY_DN121625_c0_g1_i1	0.571820673021045	Ovary_mean
TRINITY_DN121638_c0_g1_i3	0.41611367582695	Ovary_mean
TRINITY_DN121642_c2_g1_i3	0.348911751928761	Testis_mean
TRINITY_DN121642_c2_g2_i2	0.498538714171049	Ovary_mean
TRINITY_DN121643_c0_g1_i1	0.226984134205328	Ovary_mean
TRINITY_DN121668_c0_g1_i1	0.467483531917857	Ovary_mean
TRINITY_DN121680_c0_g1_i1	0.717013770423399	Brain_mean
TRINITY_DN121682_c0_g4_i1	0.291353355548906	G23_mean
TRINITY_DN121691_c3_g3_i1	0.557329349658399	Ovary_mean
TRINITY_DN121691_c3_g4_i1	0.78105033165412	Ovary_mean
TRINITY_DN121704_c7_g2_i1	0.3656708110898	Ovary_mean
TRINITY_DN121708_c0_g1_i1	0.764789595274248	Ovary_mean
TRINITY_DN121709_c1_g1_i1	0.780527862193916	Ovary_mean
TRINITY_DN121709_c1_g3_i3	0.828147909263761	Ovary_mean
TRINITY_DN121711_c0_g1_i2	0.319393953123675	Ovary_mean
TRINITY_DN121715_c0_g1_i1	0.359788932623856	Ovary_mean
TRINITY_DN121726_c0_g1_i1	0.410517345896746	Ovary_mean
TRINITY_DN121728_c2_g2_i3	0.422473208444134	Ovary_mean
TRINITY_DN121732_c0_g1_i1	0.874446296128643	Ovary_mean
TRINITY_DN121733_c0_g1_i3	0.830509352858202	Ovary_mean
TRINITY_DN121741_c0_g1_i3	0.31072849161526	Ovary_mean
TRINITY_DN121771_c0_g1_i1	0.466828067996367	Ovary_mean
TRINITY_DN121787_c0_g1_i1	0.613526658110406	Ovary_mean
TRINITY_DN121788_c0_g1_i1	0.733363468184139	Testis_mean
TRINITY_DN121805_c0_g1_i2	0.318687582173413	Ovary_mean
TRINITY_DN121815_c5_g2_i6	0.359137395670571	Ovary_mean
TRINITY_DN121820_c0_g1_i2	0.573146233932424	Ovary_mean
TRINITY_DN121823_c0_g1_i2	0.591276152620943	Ovary_mean
TRINITY_DN121830_c0_g1_i1	0.43152606013735	Ovary_mean
TRINITY_DN121840_c0_g1_i3	0.5240195397337	Ovary_mean
TRINITY_DN121862_c1_g1_i1	0.770344672363784	Ovary_mean
TRINITY_DN121866_c0_g1_i1	0.603883899300828	Ovary_mean
TRINITY_DN121870_c0_g1_i1	0.3103343675944	Ovary_mean
TRINITY_DN121881_c0_g1_i1	0.379714174466286	Ovary_mean
TRINITY_DN121882_c0_g1_i1	0.764614785665971	Ovary_mean
TRINITY_DN121888_c0_g2_i1	0.511359896378333	Ovary_mean
TRINITY_DN121889_c0_g2_i1	0.626073867219791	Ovary_mean
TRINITY_DN121893_c1_g1_i1	0.382543008888184	Ovary_mean
TRINITY_DN121901_c0_g1_i3	0.536310592442448	Ovary_mean
TRINITY_DN121903_c1_g10_i1	0.342707981117655	Ovary_mean
TRINITY_DN121918_c0_g1_i1	0.580596479847485	Ovary_mean
TRINITY_DN121919_c8_g3_i5	0.386312192427818	Ovary_mean
TRINITY_DN121931_c0_g1_i1	0.656780336112613	Ovary_mean
TRINITY_DN121938_c0_g2_i1	0.515523943564476	Ovary_mean
TRINITY_DN121943_c0_g1_i2	0.406134234413957	Ovary_mean
TRINITY_DN121944_c0_g4_i1	0.422466945262141	Ovary_mean
TRINITY_DN121956_c0_g1_i6	0.452406344342083	Ovary_mean
TRINITY_DN121957_c0_g1_i4	0.528233193181073	Ovary_mean
TRINITY_DN121973_c0_g1_i2	0.623110889281681	Ovary_mean
TRINITY_DN121981_c0_g1_i2	0.575157793726804	Ovary_mean
TRINITY_DN121990_c1_g1_i1	0.794070216991151	Ovary_mean
TRINITY_DN122000_c1_g3_i2	0.704582676829401	Ovary_mean
TRINITY_DN122009_c0_g1_i1	0.542226450076243	Ovary_mean
TRINITY_DN122025_c0_g1_i3	0.490070409375302	Ovary_mean
TRINITY_DN122027_c0_g1_i2	0.30098710839898	Ovary_mean
TRINITY_DN122034_c0_g3_i2	0.452079214422741	Ovary_mean
TRINITY_DN122068_c0_g1_i1	0.686015802097321	Ovary_mean
TRINITY_DN122069_c0_g1_i6	0.799328038111324	Testis_mean
TRINITY_DN122073_c0_g2_i6	0.56376965228055	Ovary_mean
TRINITY_DN122074_c0_g1_i2	0.707725234389857	Ovary_mean
TRINITY_DN122083_c0_g2_i2	0.477331681498295	Ovary_mean
TRINITY_DN122094_c7_g1_i2	0.444603273044719	Ovary_mean
TRINITY_DN122094_c7_g2_i1	0.378493573325451	Ovary_mean
TRINITY_DN122099_c0_g4_i2	0.364758620756768	Ovary_mean
TRINITY_DN122116_c1_g1_i2	0.410126165911232	Ovary_mean
TRINITY_DN122117_c0_g3_i3	0.46959549951736	Ovary_mean
TRINITY_DN122121_c0_g3_i1	0.603040311206977	Ovary_mean
TRINITY_DN122124_c0_g1_i2	0.239530586830392	G23_mean
TRINITY_DN122125_c0_g1_i2	0.647411830450257	Ovary_mean
TRINITY_DN122130_c0_g1_i3	0.212353359121955	Testis_mean
TRINITY_DN122131_c0_g1_i1	0.570057963486691	Ovary_mean
TRINITY_DN122136_c0_g1_i2	0.569486916764208	Brain_mean
TRINITY_DN122142_c0_g2_i2	0.562623492113795	Ovary_mean
TRINITY_DN122144_c0_g2_i1	0.520961825557067	Ovary_mean
TRINITY_DN122146_c0_g1_i1	0.414834366369191	Ovary_mean
TRINITY_DN122146_c0_g4_i1	0.446379281400326	Ovary_mean
TRINITY_DN122146_c0_g6_i1	0.393706352943661	Ovary_mean
TRINITY_DN122146_c0_g7_i3	0.404960024658119	Ovary_mean
TRINITY_DN122146_c0_g9_i1	0.440195395938465	Ovary_mean
TRINITY_DN122167_c0_g1_i8	0.443012843188746	Ovary_mean
TRINITY_DN122173_c0_g1_i1	0.546570930509532	Ovary_mean
TRINITY_DN122182_c0_g1_i2	0.488423372836856	Ovary_mean
TRINITY_DN122190_c1_g1_i1	0.387655889263809	Testis_mean
TRINITY_DN122194_c3_g1_i2	0.697605688600066	Ovary_mean
TRINITY_DN122199_c0_g1_i2	0.50470089038635	Ovary_mean
TRINITY_DN122200_c2_g4_i2	0.538859421136173	Ovary_mean
TRINITY_DN122213_c2_g5_i1	0.519192738056855	Ovary_mean
TRINITY_DN122217_c0_g1_i1	0.387359713466841	G46_F_mean
TRINITY_DN122218_c0_g2_i1	0.309665228062504	Ovary_mean
TRINITY_DN122221_c0_g2_i1	0.560831218774082	Ovary_mean
TRINITY_DN122222_c0_g3_i5	0.46926664355625	Ovary_mean
TRINITY_DN122225_c0_g1_i5	0.473373709455961	Ovary_mean
TRINITY_DN122229_c0_g1_i1	0.401513387819993	Ovary_mean
TRINITY_DN122242_c0_g1_i1	0.451589536372704	Ovary_mean
TRINITY_DN122244_c0_g1_i1	0.416502571930792	Ovary_mean
TRINITY_DN122245_c0_g1_i1	0.576031077281145	Ovary_mean
TRINITY_DN122247_c0_g5_i2	0.268761986467193	Ovary_mean
TRINITY_DN122285_c0_g1_i1	0.595184810136134	Ovary_mean
TRINITY_DN122287_c2_g3_i6	0.593019482443612	Ovary_mean
TRINITY_DN122293_c0_g1_i1	0.842015964816498	Ovary_mean
TRINITY_DN122298_c0_g2_i1	0.548715310078112	Ovary_mean
TRINITY_DN122299_c8_g1_i8	0.355354523880449	G46_F_mean
TRINITY_DN122300_c0_g1_i3	0.640637195234523	Ovary_mean
TRINITY_DN122308_c0_g2_i4	0.524139854620711	Ovary_mean
TRINITY_DN122315_c2_g2_i3	0.720606894238541	Ovary_mean
TRINITY_DN122337_c0_g1_i2	0.684236494253923	Ovary_mean
TRINITY_DN122337_c0_g3_i1	0.646310900003188	Ovary_mean
TRINITY_DN122347_c0_g1_i2	0.44505306742803	Ovary_mean
TRINITY_DN122352_c0_g1_i2	0.415631383310455	Ovary_mean
TRINITY_DN122355_c6_g2_i1	0.294205493755551	Ovary_mean
TRINITY_DN122371_c0_g1_i1	0.355324287308921	Ovary_mean
TRINITY_DN122373_c0_g1_i2	0.628747211434067	Brain_mean
TRINITY_DN122373_c0_g2_i1	0.705029661719885	Ovary_mean
TRINITY_DN122374_c1_g1_i4	0.412407586989384	Ovary_mean
TRINITY_DN122374_c1_g5_i1	0.443630172567886	Ovary_mean
TRINITY_DN122379_c0_g2_i1	0.280290807970699	Ovary_mean
TRINITY_DN122381_c0_g2_i8	0.328767882480764	Ovary_mean
TRINITY_DN122382_c0_g1_i1	0.362626821317234	Ovary_mean
TRINITY_DN122385_c2_g1_i3	0.626464527587179	Ovary_mean
TRINITY_DN122399_c0_g1_i2	0.445297056945526	Ovary_mean
TRINITY_DN122413_c4_g5_i2	0.645811929986142	Ovary_mean
TRINITY_DN122414_c0_g1_i3	0.668565311261115	Ovary_mean
TRINITY_DN122420_c1_g1_i3	0.375404855005703	Ovary_mean
TRINITY_DN122426_c0_g1_i3	0.521352129214984	Ovary_mean
TRINITY_DN122431_c8_g2_i2	0.617662350370894	Ovary_mean
TRINITY_DN122435_c0_g1_i2	0.635152583230481	Ovary_mean
TRINITY_DN122436_c6_g1_i1	0.633998044546762	Ovary_mean
TRINITY_DN122436_c6_g3_i3	0.618071756759031	Ovary_mean
TRINITY_DN122439_c0_g1_i1	0.605870064526426	Ovary_mean
TRINITY_DN122453_c4_g2_i1	0.46752570896029	Ovary_mean
TRINITY_DN122463_c7_g3_i2	0.584880180005933	Ovary_mean
TRINITY_DN122469_c0_g1_i1	0.463860683434893	Ovary_mean
TRINITY_DN122474_c1_g1_i11	0.329457319398019	Ovary_mean
TRINITY_DN122475_c2_g1_i2	0.488141810903647	Ovary_mean
TRINITY_DN122476_c2_g2_i3	0.236987188773908	Ovary_mean
TRINITY_DN122501_c0_g1_i2	0.571821446101543	Ovary_mean
TRINITY_DN122519_c0_g2_i4	0.357763725052207	G23_mean
TRINITY_DN122523_c0_g1_i1	0.41081125803524	Ovary_mean
TRINITY_DN122526_c0_g1_i6	0.497852322491776	Ovary_mean
TRINITY_DN122531_c0_g2_i1	0.568535291461067	Ovary_mean
TRINITY_DN122531_c0_g3_i1	0.420220919604746	Ovary_mean
TRINITY_DN122538_c1_g1_i1	0.35028181603474	Ovary_mean
TRINITY_DN122545_c0_g1_i4	0.297366342889627	Testis_mean
TRINITY_DN122562_c0_g1_i2	0.638499578188515	Ovary_mean
TRINITY_DN122572_c0_g1_i3	0.196959156085535	Testis_mean
TRINITY_DN122578_c0_g1_i3	0.515191259365892	Testis_mean
TRINITY_DN122582_c0_g1_i1	0.494544293100732	Ovary_mean
TRINITY_DN122587_c0_g2_i1	0.315412700434514	Ovary_mean
TRINITY_DN122590_c2_g1_i1	0.537911768930141	Ovary_mean
TRINITY_DN122591_c2_g4_i1	0.347193897460374	Ovary_mean
TRINITY_DN122597_c0_g1_i2	0.635037498445322	Brain_mean
TRINITY_DN122603_c0_g1_i1	0.519239804021024	Ovary_mean
TRINITY_DN122604_c0_g1_i1	0.503557631066605	Ovary_mean
TRINITY_DN122611_c2_g3_i4	0.200375657344223	Ovary_mean
TRINITY_DN122613_c0_g1_i3	0.407206546242453	Ovary_mean
TRINITY_DN122615_c0_g2_i1	0.639075178781254	Brain_mean
TRINITY_DN122628_c3_g3_i1	0.468963810727072	Ovary_mean
TRINITY_DN122633_c0_g1_i1	0.724643184336144	Ovary_mean
TRINITY_DN122646_c2_g2_i1	0.333049878488419	Ovary_mean
TRINITY_DN122649_c5_g3_i1	0.665931114583784	Ovary_mean
TRINITY_DN122649_c8_g3_i2	0.233546932342911	G46_F_mean
TRINITY_DN122654_c5_g1_i3	0.492362918196407	Ovary_mean
TRINITY_DN122657_c4_g1_i1	0.515901781543672	Ovary_mean
TRINITY_DN122658_c0_g1_i4	0.91505975698859	Ovary_mean
TRINITY_DN122660_c2_g2_i4	0.156292925061163	Ovary_mean
TRINITY_DN122661_c0_g1_i5	0.711511017446128	Ovary_mean
TRINITY_DN122666_c5_g2_i1	0.494925246973149	G46_F_mean
TRINITY_DN122676_c4_g8_i4	0.308821211141251	Ovary_mean
TRINITY_DN122678_c0_g1_i1	0.620005487460258	Ovary_mean
TRINITY_DN122686_c1_g1_i1	0.537631135428393	Ovary_mean
TRINITY_DN122708_c1_g6_i3	0.558285383494866	Ovary_mean
TRINITY_DN122713_c0_g1_i3	0.421464945041045	Ovary_mean
TRINITY_DN122714_c15_g1_i1	0.362354710013204	Ovary_mean
TRINITY_DN122715_c2_g1_i2	0.455698495575476	Ovary_mean
TRINITY_DN122717_c0_g1_i1	0.543765002885341	Ovary_mean
TRINITY_DN122722_c0_g1_i2	0.353450786494415	Ovary_mean
TRINITY_DN122727_c0_g1_i1	0.699857904395138	Ovary_mean
TRINITY_DN122731_c0_g2_i1	0.416242538075075	Ovary_mean
TRINITY_DN122749_c0_g1_i3	0.391105370981548	Ovary_mean
TRINITY_DN122752_c0_g1_i2	0.558979094353395	Ovary_mean
TRINITY_DN122754_c2_g1_i1	0.628441778269897	Ovary_mean
TRINITY_DN122768_c0_g1_i2	0.497165030486159	Brain_mean
TRINITY_DN122784_c0_g1_i2	0.433817821507782	Ovary_mean
TRINITY_DN122808_c0_g2_i1	0.518064530298773	Ovary_mean
TRINITY_DN122851_c0_g2_i1	0.514410923419298	Ovary_mean
TRINITY_DN122859_c0_g1_i1	0.663953680100729	Ovary_mean
TRINITY_DN122865_c0_g1_i1	0.405898851941177	Ovary_mean
TRINITY_DN122880_c0_g1_i3	0.462081456000926	Ovary_mean
TRINITY_DN122887_c4_g3_i2	0.473636287900278	Ovary_mean
TRINITY_DN122895_c0_g1_i2	0.566370597384757	Ovary_mean
TRINITY_DN122897_c0_g1_i1	0.595245781075947	Ovary_mean
TRINITY_DN122902_c1_g1_i4	0.740440890730034	Ovary_mean
TRINITY_DN122910_c0_g1_i2	0.334233953421248	Ovary_mean
TRINITY_DN122919_c1_g3_i3	0.698901631848027	Testis_mean
TRINITY_DN122919_c1_g4_i1	0.782043432669484	G46_F_mean
TRINITY_DN122922_c0_g1_i2	0.340081166010693	Ovary_mean
TRINITY_DN122930_c0_g3_i10	0.592237328224217	Ovary_mean
TRINITY_DN122933_c4_g2_i2	0.59764760233603	Ovary_mean
TRINITY_DN122940_c0_g4_i1	0.684879156330167	Ovary_mean
TRINITY_DN122942_c2_g1_i7	0.306379169525426	Testis_mean
TRINITY_DN122956_c0_g1_i1	0.533490339147438	Ovary_mean
TRINITY_DN122956_c3_g1_i1	0.399802091872159	Ovary_mean
TRINITY_DN122956_c5_g2_i1	0.58101411649911	Ovary_mean
TRINITY_DN122965_c0_g2_i3	0.475487841799131	Ovary_mean
TRINITY_DN122968_c0_g1_i1	0.636385938243386	Ovary_mean
TRINITY_DN122974_c0_g2_i2	0.477225215116761	Ovary_mean
TRINITY_DN122985_c0_g1_i4	0.374153156214369	Ovary_mean
TRINITY_DN122990_c0_g4_i2	0.397734361518283	Brain_mean
TRINITY_DN122993_c0_g1_i2	0.482833989869503	Brain_mean
TRINITY_DN122994_c0_g1_i1	0.29077240259002	Ovary_mean
TRINITY_DN122996_c0_g5_i1	0.390644627671923	Ovary_mean
TRINITY_DN123010_c0_g2_i1	0.607016355810979	Ovary_mean
TRINITY_DN123012_c1_g2_i1	0.338490693698181	Ovary_mean
TRINITY_DN123016_c0_g3_i2	0.673340140746704	Ovary_mean
TRINITY_DN123019_c0_g2_i4	0.335813622317437	Ovary_mean
TRINITY_DN123029_c0_g1_i2	0.549412325563371	Ovary_mean
TRINITY_DN123029_c0_g2_i2	0.652636668267013	Ovary_mean
TRINITY_DN123033_c3_g1_i6	0.523609607947375	Ovary_mean
TRINITY_DN123034_c0_g1_i1	0.560440830272123	Ovary_mean
TRINITY_DN123043_c0_g1_i1	0.603257225560385	Brain_mean
TRINITY_DN123052_c0_g1_i2	0.897405605202136	Ovary_mean
TRINITY_DN123057_c1_g1_i1	0.657010583124839	Ovary_mean
TRINITY_DN123057_c1_g2_i1	0.729431921983172	Ovary_mean
TRINITY_DN123064_c5_g6_i2	0.402076602201653	Ovary_mean
TRINITY_DN123083_c11_g5_i4	0.397050370284753	Ovary_mean
TRINITY_DN123090_c3_g1_i4	0.227557739599415	Ovary_mean
TRINITY_DN123099_c0_g1_i6	0.419050837717372	G23_mean
TRINITY_DN123106_c0_g3_i8	0.306101541268631	Ovary_mean
TRINITY_DN123115_c0_g1_i2	0.385415730657757	Ovary_mean
TRINITY_DN123119_c7_g4_i2	0.297605772385538	G23_mean
TRINITY_DN123123_c2_g1_i6	0.642184563028486	Ovary_mean
TRINITY_DN123130_c1_g1_i1	0.315689951072436	G46_F_mean
TRINITY_DN123133_c0_g1_i1	0.427682694394433	Ovary_mean
TRINITY_DN123134_c0_g1_i8	0.502492995449262	Ovary_mean
TRINITY_DN123137_c0_g1_i3	0.210471107053209	Ovary_mean
TRINITY_DN123147_c0_g1_i1	0.920710154478327	Ovary_mean
TRINITY_DN123149_c0_g1_i2	0.349323663115724	Ovary_mean
TRINITY_DN123160_c3_g1_i1	0.559406129570005	Ovary_mean
TRINITY_DN123167_c6_g2_i4	0.659597610439489	Testis_mean
TRINITY_DN123168_c0_g1_i1	0.571833543287977	Ovary_mean
TRINITY_DN123177_c0_g1_i11	0.467264821434575	Ovary_mean
TRINITY_DN123183_c0_g1_i1	0.730081703648196	Ovary_mean
TRINITY_DN123184_c1_g1_i1	0.575540842751785	Ovary_mean
TRINITY_DN123184_c1_g4_i1	0.612631936932097	Ovary_mean
TRINITY_DN123189_c2_g7_i4	0.411018252170539	Ovary_mean
TRINITY_DN123193_c0_g2_i5	0.276390075049812	Ovary_mean
TRINITY_DN123201_c0_g1_i2	0.467649385882985	Ovary_mean
TRINITY_DN123204_c5_g4_i1	0.479189198424252	Ovary_mean
TRINITY_DN123204_c6_g1_i3	0.302534270779965	Ovary_mean
TRINITY_DN123204_c8_g1_i1	0.481395352186064	Ovary_mean
TRINITY_DN123212_c7_g1_i3	0.415433981493923	Ovary_mean
TRINITY_DN123217_c0_g2_i1	0.243967044318667	Ovary_mean
TRINITY_DN123217_c1_g3_i1	0.375356242002851	Ovary_mean
TRINITY_DN123229_c1_g2_i1	0.562985267104924	Ovary_mean
TRINITY_DN123236_c2_g8_i2	0.650691107581368	Ovary_mean
TRINITY_DN123257_c0_g1_i1	0.775857666874649	Brain_mean
TRINITY_DN123263_c0_g1_i4	0.373991291528619	Ovary_mean
TRINITY_DN123271_c8_g1_i1	0.482973338150925	Ovary_mean
TRINITY_DN123289_c4_g7_i1	0.754341775920098	Ovary_mean
TRINITY_DN123296_c1_g1_i2	0.772476372765931	Testis_mean
TRINITY_DN123297_c0_g2_i5	0.679013064683186	Ovary_mean
TRINITY_DN123299_c0_g1_i4	0.506005311522436	Ovary_mean
TRINITY_DN123307_c0_g1_i1	0.611430758318093	Ovary_mean
TRINITY_DN123319_c3_g4_i1	0.63230392914108	Ovary_mean
TRINITY_DN123320_c0_g3_i7	0.588122551995825	Ovary_mean
TRINITY_DN123329_c0_g1_i2	0.241519877003369	Ovary_mean
TRINITY_DN123333_c1_g1_i4	0.20228991772144	G46_F_mean
TRINITY_DN123343_c0_g2_i1	0.165207551324392	Ovary_mean
TRINITY_DN123345_c0_g1_i3	0.659369940326285	Brain_mean
TRINITY_DN123349_c1_g3_i1	0.836335416561478	Ovary_mean
TRINITY_DN123349_c1_g4_i2	0.593462507772754	Ovary_mean
TRINITY_DN123354_c0_g1_i1	0.678582310341191	G27_mean
TRINITY_DN123361_c0_g1_i1	0.437081497352855	Ovary_mean
TRINITY_DN123367_c1_g1_i4	0.457622753204521	Ovary_mean
TRINITY_DN123377_c2_g3_i1	0.468971202287935	Ovary_mean
TRINITY_DN123379_c0_g1_i2	0.521662844604874	Ovary_mean
TRINITY_DN123382_c0_g1_i1	0.43554182231127	Ovary_mean
TRINITY_DN123396_c0_g1_i4	0.823095922220514	Ovary_mean
TRINITY_DN123402_c0_g1_i1	0.375618324816375	Ovary_mean
TRINITY_DN123406_c2_g1_i2	0.257095432893933	Ovary_mean
TRINITY_DN123408_c0_g1_i6	0.400632547653415	Ovary_mean
TRINITY_DN123418_c0_g1_i3	0.428413363498272	Ovary_mean
TRINITY_DN123427_c1_g1_i1	0.661831161270651	Testis_mean
TRINITY_DN123436_c7_g2_i5	0.570679990013539	Ovary_mean
TRINITY_DN123442_c0_g2_i1	0.344845534040108	Ovary_mean
TRINITY_DN123448_c1_g4_i1	0.564657606430735	Ovary_mean
TRINITY_DN123456_c0_g3_i1	0.813946811847008	Ovary_mean
TRINITY_DN123456_c0_g4_i1	0.643824538672831	Ovary_mean
TRINITY_DN123457_c1_g1_i1	0.574663677623922	Ovary_mean
TRINITY_DN123462_c3_g1_i1	0.867259325422562	Ovary_mean
TRINITY_DN123462_c3_g2_i2	0.438105494504593	G46_F_mean
TRINITY_DN123466_c0_g1_i2	0.538690467949988	Ovary_mean
TRINITY_DN123486_c2_g3_i1	0.424853158530884	Ovary_mean
TRINITY_DN123516_c0_g2_i1	0.231362068181509	Ovary_mean
TRINITY_DN123516_c0_g3_i4	0.320917721419242	Ovary_mean
TRINITY_DN123521_c1_g1_i2	0.506190313755317	Ovary_mean
TRINITY_DN123526_c0_g11_i1	0.676369159622393	Ovary_mean
TRINITY_DN123537_c0_g3_i1	0.599614441411395	Ovary_mean
TRINITY_DN123545_c0_g1_i1	0.556026931507893	Ovary_mean
TRINITY_DN123557_c0_g2_i1	0.409790513235754	G23_mean
TRINITY_DN123569_c2_g1_i3	0.490927443089918	Ovary_mean
TRINITY_DN123597_c3_g1_i3	0.630248017996494	Ovary_mean
TRINITY_DN123601_c1_g5_i1	0.518436463128569	Ovary_mean
TRINITY_DN123601_c3_g9_i1	0.509826167044396	Ovary_mean
TRINITY_DN123612_c2_g1_i1	0.381276274770705	Ovary_mean
TRINITY_DN123619_c0_g1_i5	0.458150687185506	Ovary_mean
TRINITY_DN123627_c0_g1_i1	0.675823713289528	Brain_mean
TRINITY_DN123628_c0_g2_i3	0.342556588388601	Ovary_mean
TRINITY_DN123632_c2_g2_i5	0.438401446125306	Ovary_mean
TRINITY_DN123636_c0_g2_i1	0.725841009992463	Ovary_mean
TRINITY_DN123640_c0_g1_i1	0.386119830166366	Ovary_mean
TRINITY_DN123644_c3_g2_i1	0.583914263559215	Ovary_mean
TRINITY_DN123649_c5_g1_i1	0.567386237877745	Ovary_mean
TRINITY_DN123655_c6_g5_i1	0.621217824951416	Testis_mean
TRINITY_DN123658_c4_g2_i1	0.487168016449767	Ovary_mean
