ID	A10FB	A10MB	A12FB	A15FB	A15MB	A16FB	A16MB	A17FB	A17MB	A8MB
TRINITY_DN112457_c0_g2_i2	0	0	0	0	0	0	1	0	0	0
TRINITY_DN112460_c0_g1_i3	30	21	26	18	67	46	22	69	65	49
TRINITY_DN112460_c0_g2_i1	35	28	15	19	100	72	40	68	85	42
TRINITY_DN112465_c0_g1_i1	248	237	271	293	417	375	191	282	284	286
TRINITY_DN112467_c0_g1_i1	42	47.8588	44.7004	79	98.7618	103.804	47.2061	60.739	32	39
TRINITY_DN112471_c0_g1_i1	31	15	22	20	23	12	13	22	13	12
TRINITY_DN112471_c0_g2_i1	3.39716	10.5723	15.8029	10.7718	23.2335	5.22435	6.61073	19.3589	12.817	2.32288
TRINITY_DN112472_c0_g2_i1	6	4	12	4	7	4	7	1	14	11
TRINITY_DN112473_c1_g1_i1	219	284	251	228	483	312	255	336	341	215
TRINITY_DN112473_c1_g2_i2	306	137	363	211	290	481	156	422	252	264
TRINITY_DN112477_c0_g2_i1	9	9	6	4	22	20	14	19	14	10
TRINITY_DN112481_c0_g1_i5	325	389	325	406	588	440	370	446	370	445
TRINITY_DN112487_c0_g1_i1	7	12	13	12	42	11	13	13	21	20
TRINITY_DN112488_c0_g2_i1	0	3	0	1	3	4	0	4	1	3
TRINITY_DN112489_c0_g2_i2	1	9	1	3	4	1	2	3	3	0
TRINITY_DN112492_c0_g1_i2	20.1507	209	31.1562	91.3064	326.766	375.418	258.775	51.712	48	34
TRINITY_DN112494_c0_g1_i1	11.035	2	1	0	4	4	0	4	2	2
TRINITY_DN112494_c0_g2_i2	10	0	0	0	0	2	0	0	2	0
TRINITY_DN112496_c0_g1_i1	46	28	44	46	89	49	21	60	65	42
TRINITY_DN112497_c0_g2_i1	7	6	10	9	13	16	10	14	6	4
TRINITY_DN112499_c0_g1_i1	207	252	222	190	407	280	250	205	247	239
TRINITY_DN112500_c0_g1_i1	87	118	94	96	146	130	107	124	85	145
TRINITY_DN112501_c0_g1_i7	85	68	69	70	120	96	34.0349	69	78	88.0421
TRINITY_DN112514_c0_g2_i1	1	2	1	0	0	0	1	0	1	0
TRINITY_DN112517_c0_g1_i1	128	83	20	44	68	121	29	99	66	53
TRINITY_DN112519_c0_g1_i1	16.9193	20.5142	19.2136	20.8104	54.9127	32.4565	18.0711	31	40.6965	20.4112
TRINITY_DN112520_c0_g1_i1	42	37	12	26	44	49	19	36	40	33
TRINITY_DN112522_c0_g1_i1	1	1	0	0	1	0	0	0	0	0
TRINITY_DN112522_c0_g2_i1	0	1	0	1	0	0	1	0	3	0
TRINITY_DN112525_c0_g1_i1	23.4647	16	7	4	20	12	7	3	22	21
TRINITY_DN112525_c0_g2_i1	5.53528	0	0	0	0	0	0	0	0	0
TRINITY_DN112529_c0_g1_i1	128	144	91	111.042	182	185.044	105.033	107	108	109.083
TRINITY_DN11253_c0_g2_i1	4	3	1	3	3	3	1	3	2	5
TRINITY_DN112530_c0_g1_i2	8	0	1	4	8	5	9	3	0	11
TRINITY_DN112532_c0_g3_i1	5	11	18	10	28	12	8	4	21	11
TRINITY_DN112533_c0_g1_i1	161	153	156	142	227	237	120	159	213	148
TRINITY_DN112535_c0_g1_i3	2	1	0	1	0	0	0	0	0	0
TRINITY_DN112546_c0_g1_i2	147	322	83	87	393	184	147	86	336	77
TRINITY_DN112551_c0_g1_i2	34	31	38	52	82	72	46	26	49	50
TRINITY_DN112552_c0_g3_i1	1.99609	4.96793	12.97	8.98244	10	4	7.97828	3.99187	0.995758	0
TRINITY_DN112552_c0_g4_i1	0.00391066	0.0320746	0.0299664	0.0175597	0	0	0.0217209	0.00813259	0.00424237	17
TRINITY_DN112555_c0_g1_i1	0	0	2	1	2	5	2	0	0	0
TRINITY_DN112555_c0_g2_i1	1	0	0	0	0	0	0	1	1	0
TRINITY_DN112556_c0_g1_i1	6	0	0	0	1	0	0	0	0	1
TRINITY_DN112557_c0_g1_i1	2	6	7	8	9	12	4	4	5	2
TRINITY_DN112557_c0_g2_i1	13.2569	18.1357	25.7619	17.2062	23.434	20	6.16815	22.4863	15	20.1353
TRINITY_DN112559_c0_g1_i1	143	173	179	171	324	248	176	147	138	160
TRINITY_DN112566_c0_g1_i1	26	39.626	16	35.5371	29.3206	50	35	33	37	46
TRINITY_DN112574_c0_g1_i2	131.531	121.994	114.777	114.722	230.15	188.147	126.103	144.251	134.705	141.83
TRINITY_DN112578_c0_g1_i1	18.7863	39.1799	28.3346	34.1149	61.2919	33.4753	33.8035	34.0708	43.2244	8.07973
TRINITY_DN112582_c0_g2_i1	51.4266	114.652	84.7885	51.318	151.898	79.9251	69.0412	94.9734	100.44	89.7953
TRINITY_DN112586_c1_g1_i2	375.276	455.324	525.304	618.662	1152.85	718.313	569.025	533.206	397.494	454.063
TRINITY_DN112586_c1_g2_i1	185.724	199.676	198.696	205.338	224.151	302.687	137.975	263.794	285.506	231.937
TRINITY_DN112588_c0_g1_i2	0	0	0	0	0	0	0	0	0	0
TRINITY_DN112589_c0_g1_i1	3.88574	2	2	2.5667	5.60375	1.01909	1	0	1	1.03154
TRINITY_DN112592_c0_g1_i1	6	4	3	4	3	1	0	2	2	3
TRINITY_DN112593_c0_g1_i1	0	1	1	1	1	0	0	0	0	2
TRINITY_DN112596_c0_g1_i1	42	29	51	46	31	67	24	11	30	48
TRINITY_DN112598_c0_g2_i1	74.0421	52.6315	27.9476	15.3518	56.0292	36.0828	52.8793	32.0386	29.7392	50.0248
TRINITY_DN112600_c0_g1_i3	5	3	4	3	1	9	1	2	4	6
TRINITY_DN112601_c0_g1_i1	42	30	21	25	33	19	9	23	35	40
TRINITY_DN112602_c0_g1_i1	196.723	278.036	238.478	262.298	529.833	234.539	200.322	330.454	291.538	275.977
TRINITY_DN112603_c0_g1_i1	38	58	32	25	61	48	54	53	51	22
TRINITY_DN112605_c0_g1_i1	9	7	9	10	10	11	1	13	8	5
TRINITY_DN112605_c0_g2_i1	9	13	16	11	27	29	11	10	21	9
TRINITY_DN112607_c0_g1_i1	637	769.989	482	522	1228	1053.69	662	684	454.435	670.786
TRINITY_DN112607_c0_g2_i1	0	19.0112	0	0	0	31.3149	0	0	19.5645	16.2139
TRINITY_DN112608_c0_g1_i1	9	1	0	0	1	2	0	3	1	1
TRINITY_DN112610_c0_g1_i2	175	136	114	96	387	150	97	112	108	236
TRINITY_DN112613_c0_g1_i1	1536	1375	989	879	1925	1705	1191	1032	1030	1179
TRINITY_DN112614_c0_g1_i1	4	9	10	13	91	17	15	1	2	36
TRINITY_DN112632_c0_g2_i1	171	152	93	133	173	170	144	123	60	232
TRINITY_DN112633_c0_g1_i1	0	0	1	0	2	1	0	0	1	2
TRINITY_DN112641_c0_g1_i2	0	0	0	0	0	1	2	0	0	1
TRINITY_DN112647_c0_g1_i3	29.0509	17.7499	34.5172	28.6682	73.176	26.0828	35.1516	28.196	40.0336	32.5314
TRINITY_DN112648_c0_g1_i1	17.6528	15	6	9	16	19	4.00979	3	13	24
TRINITY_DN112652_c0_g1_i1	0	1	0	2	1	0	0	0	1	0
TRINITY_DN112654_c0_g1_i1	15.3405	19.2024	19.7962	17.8755	45.9532	32.87	19.874	25.8227	31.5461	30.7651
TRINITY_DN112655_c0_g1_i3	36.4631	455.513	435.775	359.161	312.875	572.99	364.299	488.21	287.916	44.1731
TRINITY_DN112656_c0_g1_i1	50	47	44	45	64	49	18	39	67	42
TRINITY_DN112659_c0_g1_i1	1	0	1	1	2	1	2	4	0	1
TRINITY_DN112665_c0_g1_i1	228.663	245	249.09	237.867	410.827	240.799	225.905	289.888	326.873	296.995
TRINITY_DN112667_c0_g2_i1	1	2	4	1	5	6	2	8	0	3
TRINITY_DN112670_c0_g1_i1	2	19.2791	7	5.14794	24.4849	21.9715	14	15	13.257	3
TRINITY_DN112672_c0_g2_i1	2	0	0	1	0	0	0	0	1	0
TRINITY_DN112672_c0_g3_i1	139	69	56	56	153	77	43	58	48	200
TRINITY_DN112674_c0_g1_i1	61	113	40	43	45	85	40	53	34	44
TRINITY_DN112675_c0_g1_i2	30	25.124	17.4096	15.0324	48.6367	40.185	15.2634	11	32.3431	27.0966
TRINITY_DN112678_c0_g1_i2	706	647	542	489	888	1022	680	554	395	454
TRINITY_DN112684_c0_g1_i1	6.64749	2.4297	2.36081	1.04802	8.03087	4.4315	3.54012	5.33178	0	2.29334
TRINITY_DN112693_c0_g1_i1	18	20	14	19	24	43	24	29	16	16
TRINITY_DN112693_c0_g2_i1	8	7	9	6	15	17	9	17	9	17
TRINITY_DN112698_c1_g2_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN112698_c1_g3_i1	0	1	0	0	0	0	1	0	0	0
TRINITY_DN112699_c0_g1_i1	2	0	0	3	0	0	0	1	0	0
TRINITY_DN112699_c0_g2_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN112699_c0_g3_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN1127_c0_g2_i1	22	16	20	12	27	30	22	19	15	31
TRINITY_DN112700_c1_g2_i2	26	16	30	24	62	28	17	27	31	43
TRINITY_DN112702_c0_g1_i1	35.9393	24.2233	34.6072	24.5068	66.1759	50.4299	37.3058	41.9054	47.5251	38.5051
TRINITY_DN112704_c0_g1_i1	19	1	30	11	3	30	1	2	22	0
TRINITY_DN112707_c0_g3_i1	20	8	5	11	8	15	12	8	6	22
TRINITY_DN112708_c0_g1_i1	42	70	47	43	82	87	22	45	18	23
TRINITY_DN112709_c1_g3_i1	23	26	18	31	40	32	24	38	28	28
TRINITY_DN112711_c0_g2_i1	1	14	2	0	8	8.08449	1.04097	30	0	14
TRINITY_DN112713_c0_g1_i3	9	5	7	2	13	3	5	8	1	17
TRINITY_DN112714_c0_g1_i1	96	115	117	92	127	128	63	135	147	117
TRINITY_DN112720_c0_g1_i1	5	6	2	5	11	5	5	1	5	29
TRINITY_DN112721_c0_g1_i1	122	101	229	174	271	133	103	216	213	141
TRINITY_DN112731_c0_g2_i1	1	0	7	0	3	2	1	1	2	2
TRINITY_DN112732_c0_g1_i5	47	38	40	45	64	44	33	55	53	56
TRINITY_DN112734_c0_g1_i1	0	0	8.62106	7.54372	0	0.0135461	2.31462	4.40194	0	4.58551
TRINITY_DN112734_c0_g2_i8	842	1055	1055.38	1110.46	1851	1283.99	814.685	975.598	1339	878.414
TRINITY_DN112737_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN112737_c0_g2_i3	0	0	0	1	0	0	0	1	0	0
TRINITY_DN112742_c0_g1_i1	24	27	25	24	56	83	67	50	44	26
TRINITY_DN112749_c0_g1_i1	29.1025	7.80659	20.4928	3.81496	0	16.5383	38.5234	39.75	10.1502	0
TRINITY_DN112749_c0_g3_i7	519.343	344.463	469.823	268.565	506.709	418.172	738.323	733.189	358.96	437.295
TRINITY_DN112749_c0_g4_i1	10.2273	10.4692	2.02678	3.10717	7.08592	6.33195	8.15357	2.06083	6.21582	5.8468
TRINITY_DN112749_c0_g5_i1	13.3273	12.2617	15.6578	16.5126	39.2051	27.9576	0	0	12.6738	19.8585
TRINITY_DN112751_c0_g1_i1	4233	5674	3113	2623	5265	5597	3847	2979	3274	2854
TRINITY_DN112753_c0_g1_i1	353	322	175	205	333	377	270	217	149	195
TRINITY_DN112755_c0_g1_i1	0	1	0	1	1	0	2	1	0	0
TRINITY_DN112755_c0_g2_i1	2	4	7	3	8	4	2	1	3	3
TRINITY_DN112756_c0_g1_i1	34	30	18	32.0389	54	46	20.0296	40	27	41
TRINITY_DN112759_c0_g4_i2	143.72	137.842	140.114	134.653	287.665	122.985	158.828	134.666	112.893	100.666
TRINITY_DN112760_c0_g1_i2	21	28	224	86	309	49	48	35	48	307
TRINITY_DN112760_c0_g2_i1	6	7	89	35	102.986	13	14	21	16	146.599
TRINITY_DN112760_c0_g3_i1	10.5568	5	160.991	51	183.466	22	19.5383	29.6621	17	188.386
TRINITY_DN112763_c0_g2_i1	126	134	108	93	162	146	67	127	126	113
TRINITY_DN112766_c1_g1_i1	275	246	180	189	286	214	124	213	275	267
TRINITY_DN112768_c1_g1_i2	11	4	14	14	4	2	3	8	8	5
TRINITY_DN112770_c0_g1_i1	1	7	11	14	12	1	7	4	3	4
TRINITY_DN112773_c0_g1_i1	3	1	7	3	3	3	1	1	0	1
TRINITY_DN112777_c0_g1_i1	27	42.3897	59	35	98.4558	57.2618	38.9752	68.599	57	56
TRINITY_DN112779_c0_g1_i1	5	7	4	5	17	13	13	11	5	5
TRINITY_DN112782_c0_g1_i1	205	0	2	25	708	1	86	15	23	641
TRINITY_DN112783_c0_g1_i1	1	2	5	1	2	4	2	3	3	2
TRINITY_DN112786_c0_g1_i1	7.06004	5	6	3.0326	4.04899	14.0995	4	8.07474	10	4
TRINITY_DN112790_c0_g1_i1	149	155	193	176	297	249	134	161	231	160.855
TRINITY_DN112791_c0_g1_i1	29.1792	52	42	41	69	46	23	44	82.7581	49
TRINITY_DN112796_c0_g1_i1	26.7453	34	34	39	40.3362	17	26	46	31	38
TRINITY_DN112797_c0_g1_i1	1	0	0	3	2	0	1	1	2	1
TRINITY_DN112798_c0_g1_i1	17	19	14	10	12	21	9	13	14	7
TRINITY_DN112799_c0_g1_i1	66	69	79	82	108	102	51	87	70	92
TRINITY_DN112800_c0_g1_i2	315	374	338	443	573	468	391	446	299	361
TRINITY_DN112803_c0_g1_i1	12	30	6	17	38	5	7	3	11	50
TRINITY_DN112806_c0_g1_i1	15	184	165	56	206	105	50	4	3	26
TRINITY_DN112808_c0_g1_i1	24	59	19	40	58	61	36	46	52	54
TRINITY_DN112809_c1_g1_i1	72.1268	101.061	138.364	128.966	223.182	104.029	60.3741	128.957	102.886	116.592
TRINITY_DN112809_c1_g2_i1	0	1	6	1	4	0	1	0	0	2
TRINITY_DN112810_c0_g1_i1	426.181	414.797	294	270	532.79	581.842	317	285	254.235	320
TRINITY_DN112813_c0_g1_i1	49.91	26.2458	23.0814	20.9483	53.4946	37.8294	25.451	31.2213	28.0926	45.7407
TRINITY_DN112819_c0_g1_i1	93	99	69	60	104	94	106	85	84	102
TRINITY_DN112822_c0_g1_i1	91.2165	138	153.25	96	190.537	149.198	150.715	138.522	93.753	124.459
TRINITY_DN112823_c0_g1_i1	190	256	301	197	387	238.182	123	375	327	312
TRINITY_DN112827_c0_g1_i2	122	119	124	98	179	176	112	182	111	111
TRINITY_DN112828_c2_g1_i1	64	46	68	70	123	51	126	48	98	107
TRINITY_DN112829_c0_g1_i1	4	2	3	2	4	6	1	2	3	2
TRINITY_DN112831_c0_g1_i1	4	27	15	17	37	13	23	12	26	18
TRINITY_DN112837_c0_g1_i2	20	20	44	21	79	40	22	29	25	23
TRINITY_DN112840_c0_g1_i1	2	2	3	4	2	1	4	2	0	1
TRINITY_DN112841_c0_g1_i1	102	86	86	91	197	118	65	66	91	99
TRINITY_DN112843_c0_g1_i1	6	3	4	5	1	8	6	5	0	0
TRINITY_DN112845_c0_g1_i1	630	417	339	316	652	613	453	414	232	291
TRINITY_DN112847_c0_g1_i1	169	208	156	161	314	242	151	220	169	144
TRINITY_DN112849_c0_g1_i1	59	62	58	56	190	120	62	73	64	73
TRINITY_DN112851_c0_g1_i1	129.517	79.1647	108.779	69.1094	119.703	95.518	49.9291	138.521	104.464	115.456
TRINITY_DN112852_c0_g2_i2	19.614	23.2126	16	14	31	23	18	27	19	27.2475
TRINITY_DN112859_c0_g2_i1	338	65	54	56	83	73	58	55.9093	41	376
TRINITY_DN112874_c0_g1_i3	27	27	22	11	26	30	16	23	34	33
TRINITY_DN112875_c0_g1_i1	48.3058	38.073	27.0633	34.086	59	55.0988	26	32	40.1092	23
TRINITY_DN112876_c0_g1_i1	10.0179	24.0598	7.21156	8.31045	14.0352	13.2707	10.3252	22.0354	11.118	38.4687
TRINITY_DN112878_c0_g1_i1	1	2	3	4	4	10	11	8	2	2
TRINITY_DN11288_c0_g2_i1	0	0	1	0	0	0	0	0	0	1
TRINITY_DN112881_c0_g1_i2	4	2	2	2	2	8	2	5	2	3
TRINITY_DN112883_c0_g1_i1	16	14	10	12	31	13	13	11	5	26
TRINITY_DN112885_c0_g1_i1	0	0	2	2	0	6	2	2	2	7
TRINITY_DN112889_c0_g1_i1	713	969	874.86	933	1755	1235.85	886	985	1046	1110
TRINITY_DN112892_c0_g2_i2	14	4	14	13	45	6	14	17	26	42
TRINITY_DN112896_c0_g1_i2	0	0	0	0	0	0	0	0	0	0
TRINITY_DN1129_c0_g1_i1	12	9	6	13	22	14	5	11	6	7
TRINITY_DN112902_c0_g1_i1	12	15	19	9	30	21	19	33	28	7
TRINITY_DN112902_c0_g2_i1	39	28	53	25	72	53	28	41	70	32
TRINITY_DN112903_c0_g1_i1	1.11493	2.17531	1.06576	1.06714	1.05646	0	2.25618	3.20609	0	1.0627
TRINITY_DN112903_c0_g2_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN112907_c0_g1_i1	0	7.95744	0	0	11.3838	0	13.2327	0	12.7873	16.619
TRINITY_DN112907_c0_g2_i1	161	152.043	152	159	286.616	244	157.767	194	152.213	236.381
TRINITY_DN112909_c0_g1_i1	12	10	9	4	10	18	10	19	4	13
TRINITY_DN112910_c0_g1_i2	173	93	80	81	121	121	80	66	79	124
TRINITY_DN112911_c0_g1_i2	530	478	359	342	637	544	440	343	292	351
TRINITY_DN112913_c0_g1_i1	65	76	48	56	90	96	51	36	28	65
TRINITY_DN112914_c0_g3_i1	54.6843	62.227	44.9074	42.9355	90.3756	69.0358	43.3371	74.6506	51.4774	62.6855
TRINITY_DN112925_c0_g1_i1	3	1	0	1	1	0	2	1	4	4
TRINITY_DN112928_c0_g1_i2	179	264	220	226	422	299	193	278	299	172
TRINITY_DN11293_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN112930_c0_g1_i1	34	31	24	24	202	59	31	14	44	204
TRINITY_DN112933_c0_g1_i1	14	21	13	7	12	9	24	13	16	26
TRINITY_DN112933_c0_g2_i1	90	98	55	58	143	119	109	67	90	59
TRINITY_DN112935_c0_g1_i1	445	346	312	272	387	505	356	426	267	203
TRINITY_DN112941_c0_g1_i1	2	1	9	1	1	5	1	0	1	6
TRINITY_DN112941_c0_g2_i1	5	4	13	3	1	7	0	0	3	10
TRINITY_DN112943_c0_g1_i2	241.283	184.234	193.06	184.56	271.646	318.278	145.268	208.347	160.581	196.989
TRINITY_DN112947_c0_g1_i2	15	27	28	46	35	5	42	14	11	33
TRINITY_DN112948_c1_g1_i2	24	24	26	16	33	29	60	32	48	10
TRINITY_DN112948_c1_g3_i1	1	4	3	2	9	7	8	10	6	0
TRINITY_DN112949_c0_g1_i1	2	5	6	3	2	4	2	3	2	4
TRINITY_DN112953_c0_g1_i2	133	117	161.091	129	185	212	123	182	129.959	129
TRINITY_DN112955_c0_g1_i2	23	28	23	24	68	27	29	34	23	24
TRINITY_DN112960_c1_g1_i1	21.2196	26.3532	23	30	51	22	23.9587	29	24.5588	21.7497
TRINITY_DN112964_c0_g2_i3	18	3	1	3	85	4	3	1	2	61
TRINITY_DN112967_c0_g1_i1	4	0	0	4	3	5	7	5	6	1
TRINITY_DN112971_c0_g1_i3	1	0	1	1	1	2	0	0	0	1
TRINITY_DN112972_c0_g1_i1	25	36	26	16	68	54	36	35	38	35
TRINITY_DN112975_c0_g1_i1	89	93	133	96	210	174	98	152	107	95
TRINITY_DN112976_c0_g1_i1	81	46	49	52	75	69	52	63	91	65
TRINITY_DN112978_c0_g1_i1	6	9	12	12	25	6	11	22	26	9
TRINITY_DN112978_c0_g2_i3	43	73	50	23	42	64	49	58	61	31
TRINITY_DN112978_c0_g3_i1	28	50	37	27	57	37	57	49	69	30
TRINITY_DN112979_c0_g1_i1	33	37	39	44	73	45	40	55	19	67
TRINITY_DN112986_c0_g1_i1	2226	2131	1562	1387	2866	2720	1851	1567	1402	1360
TRINITY_DN112989_c0_g1_i1	1	1	0	0	4	4	1	3	0	1
TRINITY_DN112994_c1_g1_i1	0	0	0	0	1	0	0	0	0	0
TRINITY_DN112997_c0_g1_i3	0	2	1	1	4	2	2	0	0	0
TRINITY_DN113000_c0_g1_i1	21	17	19	17	22	18	16	20	26	34
TRINITY_DN113003_c0_g1_i1	3	5.80921	0	0	2	0	0	0	1	0
TRINITY_DN113003_c0_g2_i1	0	0.190791	0	3	0	16	8	5	0	0
TRINITY_DN113008_c0_g1_i4	8	3	1	0	1	3	6	8	1	4
TRINITY_DN113011_c0_g1_i1	7.7827	0	4.78431	6.61294	3.30425	9.81899	0	3.19536	13.7638	1.09797
TRINITY_DN113011_c0_g3_i1	0	0	0	1	0	0	1	0	1	1
TRINITY_DN113011_c0_g4_i1	0	0	0	0	0	0	1	0	0	1
TRINITY_DN113011_c0_g5_i1	0	3	0	1	0	3.23799	1	1	0	1
TRINITY_DN113014_c0_g1_i1	50.2241	40.2354	75.1258	74.9673	112.126	52.0138	68.7899	86.9584	75.9056	82.4726
TRINITY_DN113022_c0_g1_i1	5.96009	0	4.95026	0	3.04936	7.15844	5.03473	6.24684	6.43781	13.8492
TRINITY_DN113022_c0_g4_i1	0	0	0	0	0	1	0	0	0	0
TRINITY_DN113022_c0_g5_i1	722.993	801.771	829.05	811	1423.62	1183.84	688.965	917.753	907.562	839.151
TRINITY_DN113024_c0_g1_i1	39	64	65	49	110	73	51	56	103	35
TRINITY_DN113027_c0_g3_i1	5	13	8	8	1	6	6	10	10	7
TRINITY_DN113029_c0_g2_i2	5.07706	3.16683	6.3876	6.49018	8.46353	4.18187	5.09991	3.13493	1.07705	2.13004
TRINITY_DN113032_c1_g1_i2	24.6431	30.4075	17.52	18.1869	53.5126	32.652	23.6858	39.4067	28.8143	23.8108
TRINITY_DN113033_c0_g1_i1	48	41	35	29	84	48	64	48	40	75
TRINITY_DN113036_c1_g1_i1	3	4	1	4	3	4	6	3	3	0
TRINITY_DN113038_c0_g1_i1	19	31	32	32	62	41	19	52	31	41
TRINITY_DN113038_c0_g2_i1	132	151	199	201	404	236	181	287	182	208
TRINITY_DN113040_c0_g1_i1	0	0	0	0	4.99101	1	0	0	0	0
TRINITY_DN113040_c0_g2_i2	3	19	8	9	34.009	0	4	0	9	5
TRINITY_DN113045_c0_g1_i2	0	1	5	2	2	3	2	0	0	0
TRINITY_DN113047_c0_g1_i1	198	182	148	171	337	192	170	145	191	152
TRINITY_DN113050_c0_g1_i1	10	16	24	29	36	15	17	16	15	33
TRINITY_DN113056_c0_g2_i1	0	0	0	0	1	0	0	0	0	0
TRINITY_DN113058_c0_g2_i1	21	25	44	32	80	17	24	37	27	28
TRINITY_DN113062_c0_g1_i2	540	649	474	376	529	721	386	509	361	388
TRINITY_DN113064_c0_g1_i1	222.629	226.594	135.244	220.829	342.959	126.524	116.912	225.642	236.816	285
TRINITY_DN113065_c0_g1_i1	95	127	119	121	231	197	188	147	85	136
TRINITY_DN113066_c0_g1_i2	19	28	12	23	26	13	19	34	32	24
TRINITY_DN113069_c0_g1_i1	2	1	0	1	2	2	1	2	2	2
TRINITY_DN113079_c0_g1_i1	1840.92	2012.8	1407.96	1565.8	2699.83	2507.77	2118.76	1552.89	1437.91	1575.96
TRINITY_DN113079_c0_g2_i1	1	0	0	0	0	1.00221	0	0	0	1
TRINITY_DN113081_c0_g1_i1	10	14	12	4	16	10	8	9	14	8
TRINITY_DN113083_c0_g1_i1	5	3	11	6	2	10	3	5	4	7
TRINITY_DN113088_c0_g1_i3	18	15	22	15	29	16	14	24	11	11
TRINITY_DN113089_c0_g1_i1	42	42	47	22	42	38	20	51	62	51
TRINITY_DN113093_c0_g1_i1	16	15	10	7	16	13	7	18	2	20
TRINITY_DN113096_c0_g1_i1	14	14	27	12	34	13	12	29	19	23
TRINITY_DN113100_c0_g1_i2	11	30	23	13	27	22.0037	16	32	24	17.0056
TRINITY_DN113102_c0_g1_i3	577	599	651	560	799	1065	601	807	486	391
TRINITY_DN113108_c0_g1_i1	4	2	4	2	32	4	5	1	2	12
TRINITY_DN113114_c0_g2_i1	2	11	0	6	9	20	22	7	15	4
TRINITY_DN113115_c0_g1_i3	342	361	258	375	434	491	262	248	234	297
TRINITY_DN113123_c0_g3_i2	36	49	71	47	64	53	49	104	63	58
TRINITY_DN113124_c0_g1_i3	673	748	524	522	970	927	734	629	567	611
TRINITY_DN113129_c0_g2_i2	89	120	78	80	150	174	85	117	87	98
TRINITY_DN113131_c0_g1_i5	262	132	106	78	241	186	227	178	84	210
TRINITY_DN113133_c0_g2_i1	6	5	3	2	6	2	0	3	9	7
TRINITY_DN113139_c0_g1_i1	0	0	0	0	0	0	0	0	1	1
TRINITY_DN113140_c0_g1_i1	138	147	189	164	250	199	71	176	166	159
TRINITY_DN113141_c0_g2_i1	18	13.025	6.0131	45	74.1791	17	40	15	31	34.1481
TRINITY_DN113143_c0_g1_i2	38	37.166	53.431	55.9533	84.4858	58.6238	27.9004	49	59.8428	44.106
TRINITY_DN113145_c0_g1_i1	90	128	104	43	89	99	63	35	16	63
TRINITY_DN113152_c0_g1_i1	419	219	185	183.275	316	279	209	197	245.869	367
TRINITY_DN113153_c0_g1_i2	231	314	365.854	345	694	404	258.884	353	378	504.806
TRINITY_DN113156_c0_g1_i1	153.879	165.392	134.805	143.45	255.961	259.546	139.428	162.24	236.468	153.128
TRINITY_DN113162_c1_g1_i1	155	277	188	269	896	363	328	246	544	263
TRINITY_DN113164_c0_g1_i3	6	3	4	5	5	3	5	3	6	4
TRINITY_DN113166_c0_g1_i2	4	4	9.75818	9	5	8.74748	2	4	4	5
TRINITY_DN113170_c0_g1_i1	47.5062	39.3465	60.0898	48.6196	71.0252	71.7084	61.8169	73.6892	47.2071	59.5573
TRINITY_DN113170_c2_g1_i1	21.3385	27.268	25.4494	14.7991	49.3351	13.6951	16.64	16.7252	16.4262	12.5125
TRINITY_DN113170_c2_g3_i1	14.6615	4.73202	33.5506	15.2009	23.6649	34.3049	18.36	36.2748	33.5738	31.4875
TRINITY_DN113171_c0_g1_i1	7.0934	3.05445	5.11463	5.05776	12.2355	4.06061	3.04127	6.1649	2.03406	4.08883
TRINITY_DN113174_c0_g1_i1	5	8	3	4	9	5	0	7	4	6
TRINITY_DN113177_c0_g1_i2	37	32	30	33	60	38	32	33	32	26
TRINITY_DN113178_c0_g1_i2	126	119	130	114	142	170	61	154	141	164
TRINITY_DN113179_c0_g1_i1	89	88	89.042	65	168	113	82	99	114	113
TRINITY_DN113182_c0_g1_i2	661	480	448	380	770	725	518	407	390	425
TRINITY_DN113183_c0_g1_i2	104.297	56.3903	27.5052	60.1969	110.848	53.6981	84.3533	60.9177	41.6612	88.1774
TRINITY_DN113193_c0_g1_i1	12	6	10	1	0	2	5	2	1	1
TRINITY_DN113194_c0_g1_i2	28	21	19	20	101	35	46	15	25	59
TRINITY_DN113195_c0_g1_i1	9	8	3.00359	2	3.00197	6.00453	6	9	4	4
TRINITY_DN113197_c0_g2_i1	62.0214	81.2985	58.4722	64.1967	135.484	86.1904	65.1415	65.2082	72.3832	52.9917
TRINITY_DN113202_c0_g1_i1	46.5649	47.7426	66.5794	57.6126	149.122	56.9112	37.5853	63.1335	48.4644	97.9132
TRINITY_DN113204_c0_g2_i1	29	31	15	16	37	35	17	27	32	27
TRINITY_DN113212_c0_g2_i2	562	556.943	421.854	447	851.957	683.826	499	489	548	563.957
TRINITY_DN113215_c0_g1_i1	64.0729	50.1685	113.745	100.586	183.262	65.7699	40.135	74.4044	79.9211	86.9382
TRINITY_DN113216_c0_g1_i2	1	0	1	0	1	1	0	2	1	4
TRINITY_DN113217_c0_g1_i1	252	232.299	260	195	424.72	373	253.366	219	195.76	218.344
TRINITY_DN113218_c0_g1_i1	669	644	750	615	916	1229	880	913	513	478
