ID	Am1_434	Am2_433	Am2_434	Am4_434	Am4_435	Am5_433
TRINITY_DN115520_c0_g1_i2	150	174	203	267	240	346
TRINITY_DN115522_c0_g1_i1	243	145	170	136	124	152
TRINITY_DN115525_c0_g1_i1	82	57	101	185	133	198
TRINITY_DN115530_c0_g1_i1	559	155	365	238	441	441
TRINITY_DN115534_c0_g1_i1	21	17	30	48	38	19
TRINITY_DN115535_c0_g1_i1	1	1	10	34	35	1
TRINITY_DN115536_c0_g1_i2	35	26	18	26	53	48
TRINITY_DN115540_c0_g1_i5	247	166	155	197	255	205
TRINITY_DN115543_c0_g3_i1	2	1	2	3	2	0
TRINITY_DN115554_c0_g1_i2	1085	892	1123	875	1082	1163
TRINITY_DN115561_c0_g1_i1	808.81	403	571.942	469.825	649.63	538.803
TRINITY_DN115562_c0_g2_i2	1211	1122	2561	3680	2968	4116
TRINITY_DN115563_c0_g1_i1	3525.91	1814.82	3142.86	2547.27	3100.53	1967.02
TRINITY_DN115568_c0_g2_i5	151	56	118	91	151	112
TRINITY_DN115576_c0_g3_i1	4293	1815	2757	1559	2136	2323
TRINITY_DN115578_c0_g1_i1	15	5	23	27	39	0
TRINITY_DN115583_c1_g1_i1	920	656	812	631	708	793
TRINITY_DN115584_c0_g1_i1	596	380	374	362	456	612
TRINITY_DN115590_c0_g1_i2	294	182	289	220	249	267
TRINITY_DN115599_c0_g1_i1	12	7	11	19	18	8
TRINITY_DN115604_c0_g3_i1	73	68	207	653	192	128
TRINITY_DN115610_c0_g1_i1	208	85	242	369	367	262
TRINITY_DN115612_c0_g2_i2	2028	888	1251	1148	1295	1033
TRINITY_DN115616_c0_g1_i1	113	66	234	368	347	251
TRINITY_DN115618_c0_g1_i1	2628	1480	2522	3990	2297	3043
TRINITY_DN115620_c0_g2_i1	16382	9389	12285	10919	10652	12696
TRINITY_DN115622_c0_g2_i1	40.6118	10.818	27.5403	35.5038	109.777	110.997
TRINITY_DN115635_c0_g1_i1	206	280	347	332	232	452
TRINITY_DN115640_c1_g1_i1	1239	2308	1437	904	1149	573
TRINITY_DN115646_c0_g1_i1	1208	884	1536	559	878	756
TRINITY_DN115649_c0_g1_i2	32	19	20	13	19	8
TRINITY_DN115655_c0_g1_i1	66	83	345	197	290	66
TRINITY_DN115656_c0_g1_i1	5138	3113	4060	3734	3825	4825
TRINITY_DN115659_c0_g1_i2	88	56	267	236	191	57
TRINITY_DN115660_c1_g1_i1	210.459	124.575	416.53	273.227	357.896	178.098
TRINITY_DN115662_c0_g1_i1	1026	731	1548	1246	1475	1124
TRINITY_DN115665_c0_g1_i1	2	1	13	15	11	2
TRINITY_DN115666_c0_g1_i1	59	125	272	62	219	141
TRINITY_DN115670_c0_g3_i2	76	119	184	207	241	141
TRINITY_DN115671_c0_g1_i2	343	298	701	380	555	348
TRINITY_DN115672_c0_g1_i2	621.197	359.407	686.018	518.754	685.786	495.536
TRINITY_DN115683_c0_g1_i2	30	150	29	12	85	37
TRINITY_DN115703_c0_g2_i4	947	782	993	537	816	1025
TRINITY_DN115712_c1_g1_i1	1469	542	1457	1429	1482	1154
TRINITY_DN115713_c0_g1_i1	29	77	58	45	88	52
TRINITY_DN115715_c2_g3_i1	3420	899	89	1375	3356	3050
TRINITY_DN115718_c0_g2_i4	3270	1606	1628	1991	2024	2497
TRINITY_DN115720_c0_g1_i1	283	196	245	166	239	307
TRINITY_DN115722_c0_g2_i1	113.238	34	124	114.091	127.094	32.1022
TRINITY_DN115724_c1_g4_i3	665	338	558	467	584	502
TRINITY_DN115735_c0_g1_i1	626	115	23	109	186	138
TRINITY_DN115737_c0_g1_i1	4	7	5	9	7	2
TRINITY_DN115746_c0_g1_i1	10	7	7	22	15	14
TRINITY_DN115752_c0_g1_i1	410	307	395	444	498	451
TRINITY_DN115755_c0_g1_i2	362.44	224.795	446.88	102.123	246.362	99.4388
TRINITY_DN115758_c0_g1_i1	649	422	693	709	705	672
TRINITY_DN115766_c0_g2_i1	545	376	1288	1159	1376	795
TRINITY_DN115767_c0_g1_i3	2209	1857	5786	3210	4796	2506
TRINITY_DN115768_c0_g1_i1	272	143	74	257	155	374
TRINITY_DN115770_c0_g1_i2	1392.11	783.688	956.802	1370.75	1007.63	1000.19
TRINITY_DN115771_c0_g1_i1	1716	694	598	764	517	1092
TRINITY_DN115794_c1_g1_i1	274	331	756	898	746	555
TRINITY_DN115799_c0_g1_i1	44	19	64	64	83	34
TRINITY_DN115800_c0_g2_i1	7311	4772	7457	5409	6670	7269
TRINITY_DN115820_c0_g1_i1	244.33	132	198.708	249	269	217
TRINITY_DN115822_c1_g2_i2	11	14	52	31	78	14
TRINITY_DN115827_c0_g3_i1	647	588	1094	634	1000	728
TRINITY_DN115833_c0_g3_i2	545	401	733	1028	939	438
TRINITY_DN115836_c0_g2_i2	431	157	153	192	216	360
TRINITY_DN115837_c0_g3_i2	81	76	133	48	59	69
TRINITY_DN115838_c0_g1_i2	100	47	36	103	70	120
TRINITY_DN115840_c0_g1_i2	95	140	119	81	181	101
TRINITY_DN115847_c0_g1_i2	8	12	81	28	65	3
TRINITY_DN115856_c0_g1_i2	558	348	442	296	393	368
TRINITY_DN115870_c0_g1_i1	12	13	18	41	39	14
TRINITY_DN115871_c0_g1_i1	86	41	61	101	101	79
TRINITY_DN115874_c0_g1_i1	31	11	25	58	25	28
TRINITY_DN115879_c0_g1_i1	8	3	7	12	6	9
TRINITY_DN115888_c0_g1_i1	101	33	3	121	74	218
TRINITY_DN115891_c0_g1_i2	242.012	87.759	214.233	176.522	175.971	226.636
TRINITY_DN115896_c0_g1_i1	54	75	101	131	89	86
TRINITY_DN115900_c0_g1_i2	417	366	870	758	3009	770
TRINITY_DN115906_c0_g1_i1	954	721	972	997	970	1418
TRINITY_DN115909_c0_g1_i1	14	10	31	67	61	26
TRINITY_DN115929_c0_g1_i1	80	60	109	189	132	111
TRINITY_DN115947_c0_g7_i2	99	44	81	88	87	104
TRINITY_DN115966_c0_g2_i1	1161	1060	1447	748	1872	2506
TRINITY_DN115967_c1_g2_i1	4	0	17	3	9	2
TRINITY_DN115971_c0_g1_i1	0	4	27	53	64	7
TRINITY_DN115972_c0_g1_i1	79	39	94	69	74	33
TRINITY_DN115972_c1_g1_i2	259	260	387	223	301	253
TRINITY_DN115996_c0_g1_i1	15792	9068	10874	13925	12476	35350
TRINITY_DN115999_c0_g1_i1	27	50	20	100	37	48
TRINITY_DN116000_c0_g2_i6	1514	954	2115	1054	1346	849
TRINITY_DN116003_c0_g1_i1	36	13	28	28	17	15
TRINITY_DN116044_c0_g1_i1	14	4	207	119	7	20
TRINITY_DN116045_c0_g1_i1	721	332	963	99	348	1113
TRINITY_DN116051_c0_g1_i1	213	108	234	147	168	198
TRINITY_DN116055_c0_g1_i1	89.1972	11.5906	52.3198	49.5571	57.6925	58.2248
TRINITY_DN116063_c0_g1_i2	192	155	168	87	155	116
TRINITY_DN116067_c0_g1_i1	44	110	128	64	90	133
TRINITY_DN116069_c0_g1_i2	22	18	87	18	12	7
TRINITY_DN116072_c0_g1_i1	89	108	472	436	455	151
TRINITY_DN116075_c0_g1_i1	9	9	14	10	6	9
TRINITY_DN116081_c1_g1_i2	5968	4059	5430.96	3469.45	4993.19	5816.13
TRINITY_DN116089_c0_g2_i1	179	75	22	252	156	204
TRINITY_DN116094_c0_g2_i1	57	62	76	141	118	103
TRINITY_DN116115_c0_g1_i2	28	31	62	67	97	70
TRINITY_DN116121_c0_g1_i3	14018	9079	14986	13621	10929	14424
TRINITY_DN116137_c0_g2_i2	17	130	41	22	161	68
TRINITY_DN116138_c0_g2_i2	352	58	45	309	455	403
TRINITY_DN116139_c0_g2_i1	20	19	58	7	50	22
TRINITY_DN116141_c0_g1_i2	84.9427	82.056	66.8478	27.7946	51.2439	153.635
TRINITY_DN116142_c0_g1_i1	4148	2594	3287	2438	3177	4343
TRINITY_DN116145_c0_g1_i2	272	70	44	28	71	14
TRINITY_DN116146_c0_g1_i1	5206	3307	4916	3775	4261	5547
TRINITY_DN116149_c0_g1_i2	571	555	1461	1024	1295	386
TRINITY_DN116154_c0_g1_i1	4490	2138	3543	3921	6149	5437
TRINITY_DN116156_c0_g2_i1	1469	1112	2872	1578	1643	1119
TRINITY_DN116160_c0_g1_i4	1645	1100	2785	1092	1485	898
TRINITY_DN116163_c0_g1_i1	59.7052	46.5013	104.449	87.3495	65.444	75.2612
TRINITY_DN116166_c0_g1_i1	8	5	17	13	20	16
TRINITY_DN116177_c0_g1_i2	12	6	16	19	8	12
TRINITY_DN116179_c0_g1_i1	0	0	0	2	2	0
TRINITY_DN116186_c0_g1_i2	488	230	507	632	501	392
TRINITY_DN116201_c0_g2_i1	606	939	3058	1339	1935	725
TRINITY_DN116210_c0_g1_i1	188	276	321	150	305	262
TRINITY_DN116211_c0_g1_i1	477	266	383	261	408	291
TRINITY_DN116218_c0_g1_i1	134	62	85	106	127	141
TRINITY_DN116219_c0_g1_i1	420	361	426	740	848	778
TRINITY_DN116224_c0_g1_i1	3409	2461	3572	2129	3335	5555
TRINITY_DN116229_c1_g1_i3	3624	2332	3973	3086	3218	3032
TRINITY_DN116243_c0_g2_i1	3426	1734	2578	1741	3205	3439
TRINITY_DN116251_c0_g1_i3	548.616	339.359	984.915	647.364	1031.08	546.134
TRINITY_DN116251_c1_g3_i1	213	41	48	45	76	21
TRINITY_DN116267_c0_g2_i1	178	76	28	213	94	253
TRINITY_DN116269_c0_g3_i1	56	33	120	135	151	135
TRINITY_DN116270_c0_g1_i1	188	128	94	410	125	195
TRINITY_DN116272_c0_g1_i1	3257	1655	2101	1480	1853	2151
TRINITY_DN116275_c1_g1_i2	508	461	1149	415	693	473
TRINITY_DN116281_c0_g1_i2	1016	772	1314	1556	2043	1779
TRINITY_DN116288_c1_g1_i1	101	50	157	219	276	68
TRINITY_DN116290_c0_g1_i1	914	713	940	851	917	983
TRINITY_DN116294_c1_g1_i2	1653	1009	1629	1283	1464	1417
TRINITY_DN116298_c0_g1_i2	4950	2428	1955	2307	4069	4987
TRINITY_DN116300_c0_g1_i1	1	0	8	0	5	5
TRINITY_DN116304_c0_g1_i1	57	22	8	26	40	3
TRINITY_DN116305_c1_g1_i2	5563	3938	7320	3798	5286	4634
TRINITY_DN116310_c0_g1_i2	10	3	18	29	46	9
TRINITY_DN116312_c0_g1_i1	623	356	539	826	546	912
TRINITY_DN116318_c0_g2_i1	1	0	2	5	6	1
TRINITY_DN116326_c0_g1_i1	16	17	57	32	22	26
TRINITY_DN116333_c0_g1_i1	3235	3833	5801	6278	5958	7362
TRINITY_DN116337_c0_g1_i3	2	27	3	3	38	11
TRINITY_DN116338_c0_g1_i1	277	132	199	141	210	164
TRINITY_DN116340_c0_g1_i1	458	381	697	192	480	379
TRINITY_DN116347_c0_g1_i1	1272	1079	2457	2555	2259	1056
TRINITY_DN116359_c0_g1_i2	1285	1048	1377	614	961	1043
TRINITY_DN116360_c0_g1_i2	3485	2020	2953	2760	3606	4845
TRINITY_DN116362_c0_g1_i1	527	419	753	813	984	1926
TRINITY_DN116365_c0_g1_i1	22	10	1	42	12	45
TRINITY_DN116368_c0_g1_i2	109	94	192	45	105	52
TRINITY_DN116369_c0_g1_i1	653	559	618	363	620	623
TRINITY_DN116374_c0_g1_i2	236	279	674	656	730	597
TRINITY_DN116377_c0_g1_i1	834	628	756	705	716	701
TRINITY_DN116378_c0_g1_i2	157	51	125	165	148	183
TRINITY_DN116389_c0_g1_i1	656	277	450	339	554	230
TRINITY_DN116391_c0_g1_i1	382.461	290.333	640.218	436.313	656.877	362.134
TRINITY_DN116396_c0_g1_i1	255	103	316	306	303	152
TRINITY_DN116397_c0_g1_i1	82	50	36	25	41	64
TRINITY_DN116398_c0_g1_i1	122.213	117.932	369.144	111.871	210.445	41.6561
TRINITY_DN116400_c0_g1_i2	172	78	116	136	168	120
TRINITY_DN116401_c0_g1_i1	496.748	333.846	523.798	443.49	622.527	330.481
TRINITY_DN116407_c0_g1_i1	297	179	220	415	353	398
TRINITY_DN116410_c0_g2_i2	581	422	535	176	307	314
TRINITY_DN116422_c1_g3_i2	316	307	831	577	768	331
TRINITY_DN116425_c0_g1_i1	1738	627	978	191	1045	1002
TRINITY_DN116427_c0_g1_i1	7	2	4	10	12	4
TRINITY_DN116433_c0_g3_i3	36	20	45	44	77	23
TRINITY_DN116434_c0_g1_i1	184	259	283	61	149	41
TRINITY_DN116435_c0_g1_i1	219	66	218	347	258	186
TRINITY_DN116438_c0_g2_i3	173	91	242	235	289	84
TRINITY_DN116442_c0_g3_i1	34	23	52	27	25	16
TRINITY_DN116443_c0_g1_i6	578	604	769	615	662	981
TRINITY_DN116445_c0_g1_i2	1173	1010	239	2303	688	1690
TRINITY_DN116447_c1_g3_i2	439	266	411	263	365	595
TRINITY_DN116451_c0_g2_i3	19.1139	39.1827	14.1204	24.4277	45.6944	16.1042
TRINITY_DN116452_c0_g1_i3	2350.68	1174	1644	1046	1621.14	2537.73
TRINITY_DN116460_c1_g2_i1	840.215	438.64	700.142	873.175	966.371	772.099
TRINITY_DN116470_c1_g4_i1	110.678	108.858	267.706	154.134	235.07	137.812
TRINITY_DN116473_c0_g2_i2	33.9085	24.5895	70.1506	38.1431	60.2203	11.5728
TRINITY_DN116477_c0_g1_i2	1616	550.511	915.737	1277.09	1244.99	1804.56
TRINITY_DN116479_c0_g2_i1	603	479	1351	1088	1239	1098
TRINITY_DN116483_c0_g2_i2	47	11	32	51	79	49
TRINITY_DN116497_c0_g3_i1	548	435	888	492	574	313
TRINITY_DN116499_c0_g1_i2	1375	1553	1605	587	1518	916
TRINITY_DN116507_c0_g2_i1	1792	1153	1423	2096	1303	1711
TRINITY_DN116513_c0_g3_i1	506	441	659	405	488	644
TRINITY_DN116521_c0_g1_i1	87	56	16	148	95	164
TRINITY_DN116527_c0_g1_i1	923	472	562	878	538	983
TRINITY_DN116534_c0_g1_i1	531	325	950	619	752	215
TRINITY_DN116538_c1_g2_i1	72	45	125	153	122	48
TRINITY_DN116539_c0_g4_i5	6153	3694	4947	4105	4627	6963
TRINITY_DN116543_c0_g2_i1	57	32	50	103	76	18
TRINITY_DN116557_c0_g1_i2	966	612	949	477	641	707
TRINITY_DN116562_c1_g1_i1	571	460	688	598	713	582
TRINITY_DN116563_c0_g1_i1	62	31	69	65	73	72
TRINITY_DN116572_c1_g1_i1	32	7	10	19	15	3
TRINITY_DN116576_c0_g1_i2	2827	1190	2675	1621	2014	961
TRINITY_DN116578_c0_g3_i1	12	7	37	61	102	56
TRINITY_DN116583_c0_g3_i2	8465	11631	8436	10357	10712	7897
TRINITY_DN116585_c0_g1_i1	153	156	297	183	276	306
TRINITY_DN116588_c0_g2_i1	103	57	143	291	258	111
TRINITY_DN116594_c0_g1_i1	34	36	44	47	62	27
TRINITY_DN116599_c0_g2_i1	10122	3218	1613	5088	5159	5298
TRINITY_DN116600_c0_g3_i2	1599	719	1243	1363	1177	1140
TRINITY_DN116603_c0_g1_i4	498	294	474	622	318	467
TRINITY_DN116616_c0_g1_i1	7348	3000	4471	7328	5051	10682
TRINITY_DN116617_c0_g2_i3	14.2456	12.3078	7.59487	15.872	15.3763	16.8845
TRINITY_DN116618_c0_g3_i2	1180	536	1639	887	1089	734
TRINITY_DN116621_c0_g1_i2	1224	808	1021	1110	1098	1333
TRINITY_DN116622_c0_g1_i1	50	41.4811	81.2061	113.863	79.7242	74
TRINITY_DN116623_c0_g2_i2	79	37	6	98	16	0
TRINITY_DN116633_c0_g1_i1	699	481	1250	1048	1209	887
TRINITY_DN116636_c0_g2_i1	109	38	141	89	128	38
TRINITY_DN116639_c0_g1_i2	1085	986	1637	1903	1772	2230
TRINITY_DN116647_c0_g1_i2	4605	2211	3344	6413	5612	5535
TRINITY_DN116651_c0_g1_i3	948	658	976	978	979	796
TRINITY_DN116656_c0_g1_i1	198	148	365	240	284	125
TRINITY_DN116657_c0_g2_i1	9	0	1	4	6	2
TRINITY_DN116660_c0_g1_i1	388	131	195	106	123	68
TRINITY_DN116662_c0_g1_i1	254	207	859	494	618	204
TRINITY_DN116676_c0_g2_i2	1549	845	1296	935	1202	896
TRINITY_DN116680_c0_g2_i1	207	186	272	394	425	257
TRINITY_DN116684_c0_g2_i1	33	14	32	77	71	57
TRINITY_DN116685_c1_g1_i2	73	58	129	614	157	133
TRINITY_DN116687_c0_g1_i3	104	39	51	42	54	39
TRINITY_DN116689_c0_g2_i1	315	51	98	318	322	59
TRINITY_DN116702_c3_g1_i2	190.649	122.616	234.877	119.209	166.71	145.801
TRINITY_DN116702_c3_g3_i1	252	134	104	523	233	641
TRINITY_DN116707_c0_g1_i1	172.174	35.2914	55.3404	29.8362	86.831	34.5428
TRINITY_DN116709_c0_g1_i2	28	63	25	108	64	110
TRINITY_DN116712_c0_g2_i1	4	2	4	5	9	3
TRINITY_DN116714_c1_g1_i3	415	297	776	592	539	539
TRINITY_DN116722_c0_g1_i1	69	83	104	153	106	146
TRINITY_DN116724_c0_g7_i2	49	61	154	195	211	68
TRINITY_DN116728_c0_g1_i2	469	540	1004	902	608	646
TRINITY_DN116729_c0_g2_i1	2729.54	1198.08	1384.19	3223.49	3077.4	3997.89
TRINITY_DN116730_c0_g1_i1	136	100	288	184	223	101
TRINITY_DN116732_c0_g1_i1	75	125	299	221	307	265
TRINITY_DN116737_c1_g1_i2	1737	1083	1725	1044	1358	1308
TRINITY_DN116740_c0_g1_i2	102	92	142	337	259	214
TRINITY_DN116745_c0_g1_i1	3183.85	1647.53	1956.97	1428.62	2364.15	3512.22
TRINITY_DN116754_c0_g4_i2	748.509	263.512	414.264	496.026	360.299	600.803
TRINITY_DN116762_c0_g1_i1	563	389	678	508	674	204
TRINITY_DN116766_c0_g1_i1	52	51	268	148	218	69
TRINITY_DN116768_c0_g1_i4	115	190	367	187	181	150
TRINITY_DN116780_c0_g1_i1	17	7	16	54	58	20
TRINITY_DN116782_c0_g1_i1	2005	1282	1501	2407	2606	4817
TRINITY_DN116786_c0_g1_i1	119	46	89	179	123	220
TRINITY_DN116802_c0_g2_i1	198	194	137	71	179	149
TRINITY_DN116805_c0_g4_i1	4183	2067	3206	2919	3080	2326
TRINITY_DN116806_c1_g1_i1	4	3	9	2	3	3
TRINITY_DN116808_c0_g1_i1	797	469	736	994	704	1255
TRINITY_DN116816_c0_g1_i1	472	204	336	158	328	367
TRINITY_DN116821_c0_g1_i1	184	108	221	82	103	125
TRINITY_DN116830_c0_g1_i1	1332	975	1475	977	1158	2112
TRINITY_DN116835_c0_g1_i1	4448	2774	3849	2959	5049	5200
TRINITY_DN116836_c0_g1_i1	1315	986	1325	720	1449	1909
TRINITY_DN116837_c0_g1_i1	2165	1251	1937	1792	2357	2047
TRINITY_DN116838_c0_g1_i1	154	91	118	146	114	120
TRINITY_DN116841_c0_g2_i3	717	331	935	1057	1456	675
TRINITY_DN116846_c0_g1_i3	169	165	206	181	186	188
TRINITY_DN116848_c0_g1_i1	29	16	78	45	40	8
TRINITY_DN116854_c0_g1_i3	473	422	595	406	475	624
TRINITY_DN116861_c0_g1_i1	1509	781	1038	1106	1271	1277
TRINITY_DN116866_c0_g1_i1	178	106	212	153	165	80
TRINITY_DN116869_c0_g1_i1	22	16	128	56	119	33
TRINITY_DN116874_c0_g1_i1	3814	2967	5338	3282	4427	5454
TRINITY_DN116876_c0_g2_i4	395	331	579	187	427	442
TRINITY_DN116888_c0_g1_i2	8529.64	4567.06	7200	4160.44	6059	5899.14
TRINITY_DN116892_c1_g1_i1	327	323	465	411	531	603
TRINITY_DN116899_c0_g1_i3	287	215	174	176	258	311
TRINITY_DN116903_c1_g2_i3	197	166	164	128	162	140
TRINITY_DN116915_c0_g1_i3	84	79	93	38	74	70
TRINITY_DN116916_c0_g4_i1	28	17	25	25	50	23
TRINITY_DN116918_c0_g1_i1	1007	608	1207	1554	767	2111
TRINITY_DN116926_c0_g1_i1	38	9	32	34	19	18
TRINITY_DN116932_c0_g1_i2	36	1	9	16	25	21
TRINITY_DN116934_c0_g1_i4	20	18	94	67	64	6
TRINITY_DN116935_c0_g1_i1	4318	2321	3145	3939	3285	3557
TRINITY_DN116937_c0_g3_i2	3398	2087	2655	2557	2929	3490
TRINITY_DN116944_c0_g1_i1	1016	750	853	504	683	992
TRINITY_DN116951_c0_g1_i1	149	145	361	114	247	127
TRINITY_DN116953_c0_g1_i2	1234	1037	2827	2148	2609	1321
TRINITY_DN116961_c0_g1_i1	287	617	188	236	663	574
TRINITY_DN116963_c0_g1_i1	531	425	599	458	557	509
TRINITY_DN116965_c0_g1_i1	1251	623	920	745	747	751
TRINITY_DN116966_c0_g1_i1	7	692	25	13	468	128
TRINITY_DN116969_c0_g1_i2	141	86	182	223	154	319
TRINITY_DN116970_c0_g2_i1	8913	5679	7132	5044	7049	5724
TRINITY_DN116971_c0_g2_i1	463	260	296	247	318	478
TRINITY_DN116977_c0_g1_i2	86	55	124	129	142	104
TRINITY_DN116978_c0_g1_i1	45	4	8	16	8	6
TRINITY_DN116979_c0_g3_i3	1029	802	1289	828	1016	1339
TRINITY_DN116983_c0_g1_i1	2547.85	1687.56	2195.54	2708.55	2256.42	2414.51
TRINITY_DN116994_c0_g2_i1	100	37	80	173	110	65
TRINITY_DN116999_c0_g1_i1	53	72	60	11	14	42
TRINITY_DN1170_c0_g1_i1	89	76	126	102	183	88
TRINITY_DN117000_c0_g1_i2	146	57	185	76	142	12
TRINITY_DN117002_c0_g1_i1	274	278	352	351	295	327
TRINITY_DN117011_c0_g1_i1	63	89	115	33	77	47
TRINITY_DN117015_c2_g1_i2	2151	1401	4288	2451	2865	2039
TRINITY_DN117018_c0_g1_i1	174	80	118	158	175	188
TRINITY_DN117027_c1_g1_i2	662	425	555	559	423	934
TRINITY_DN117032_c0_g1_i4	161	86	147	209	163	218
TRINITY_DN117036_c0_g1_i1	211	136	341	306	287	148
TRINITY_DN117046_c0_g1_i3	160	101	174	136	129	126
TRINITY_DN117047_c0_g1_i1	65	46	76	62	76	77
TRINITY_DN117052_c0_g2_i1	36	20	20.0281	28.0802	43	20
TRINITY_DN117054_c0_g1_i2	6	1	3	4	2	6
TRINITY_DN117056_c0_g1_i1	257	170	209	191	383	404
TRINITY_DN117057_c0_g1_i2	1738	760	1481	1619	1676	1249
TRINITY_DN117064_c0_g2_i1	2504	320	25	6244	8	10726
TRINITY_DN117066_c0_g1_i2	1570	981	2418	4023	1406	1702
TRINITY_DN117069_c5_g3_i1	188	214	728	631	821	219
TRINITY_DN117070_c0_g1_i3	28	21	13	40	21	38
TRINITY_DN117073_c0_g1_i1	716	345	551	496	575	763
TRINITY_DN117075_c0_g1_i1	373	178	138	142	350	158
TRINITY_DN117076_c0_g2_i1	1347.22	819.864	1099.36	894	1121.01	1064.76
TRINITY_DN117077_c0_g1_i1	1887	1238	2207	2002	2192	3059
TRINITY_DN117078_c0_g1_i2	17	8	15	4	4	4
TRINITY_DN117087_c0_g1_i2	228	186	302	184	259	205
TRINITY_DN117095_c0_g3_i1	12	7	21	14	20	1
TRINITY_DN117098_c1_g2_i2	3	10	4	23	21	7
TRINITY_DN117099_c0_g2_i1	83	28	43	51	70	57
TRINITY_DN117117_c1_g1_i2	570	344	579	434	522	596
TRINITY_DN117118_c0_g1_i3	4	0	9	4	8	9
TRINITY_DN117122_c0_g1_i4	4132	1993	2469	1544	1983	2378
TRINITY_DN117125_c0_g1_i1	23	558	68	30	529	192
TRINITY_DN117133_c0_g1_i1	572.017	524.479	787.857	572.638	762.908	667.63
TRINITY_DN117134_c0_g1_i2	893	525	1505	993	1313	338
TRINITY_DN117140_c0_g1_i1	766	466	738	875	642	862
TRINITY_DN117147_c0_g3_i2	2031	1185	2726	1797	2249	1670
TRINITY_DN117149_c0_g2_i1	60	23	66	76	61	38
TRINITY_DN117150_c0_g1_i2	9	1	22	38	13	11
TRINITY_DN117151_c0_g2_i3	2762.98	2355	2690	2698	2268.94	4983
TRINITY_DN117152_c0_g1_i1	10	2	2	9	11	4
TRINITY_DN117152_c0_g3_i2	407	152	372	630	456	496
TRINITY_DN117153_c0_g1_i1	210	212	137	968	796	912
TRINITY_DN117158_c0_g5_i1	699	392	267	391	444	715
TRINITY_DN117170_c0_g1_i1	18	4	22	48	10	5
TRINITY_DN117171_c0_g1_i1	2386	1405	1816	1922	1984	2790
TRINITY_DN117173_c0_g1_i1	304	235	489	599	400	458
TRINITY_DN117174_c0_g1_i2	625	208	182	348	366	81
TRINITY_DN117179_c0_g1_i1	70	93	138	62	124	66
TRINITY_DN117181_c0_g1_i1	163	16	23	74	55	64
TRINITY_DN117187_c0_g1_i1	119	115	219	28	88	44
TRINITY_DN117189_c0_g2_i1	338	271	450	251	447	426
TRINITY_DN117203_c0_g3_i1	338	215	466	297	278	239
TRINITY_DN117210_c0_g1_i1	326	238	270	231	250	298
TRINITY_DN117214_c0_g1_i1	49	19	47	70	41	58
TRINITY_DN117231_c0_g1_i1	22	21	63	116	78	55
TRINITY_DN117232_c0_g1_i1	10	11	14	8	8	5
TRINITY_DN117235_c0_g3_i1	199	262	231	105	209	156
TRINITY_DN117243_c0_g2_i2	27	14	56	26	42	25
TRINITY_DN117245_c0_g1_i2	5	1	25	40	30	0
TRINITY_DN117247_c0_g1_i1	1179	658	784	794	1000	1143
TRINITY_DN117253_c0_g2_i1	1809	535	894	1039	1208	682
TRINITY_DN117253_c1_g1_i1	583	241	551	259	450	99
TRINITY_DN117257_c0_g3_i2	556	678	1725	787	1474	500
TRINITY_DN117262_c0_g2_i2	7	8	9	6	15	4
TRINITY_DN117265_c0_g1_i7	2746.88	1983.94	3317.68	1677.62	2091.3	2588.76
TRINITY_DN117268_c0_g1_i3	36	6	20	18	48	21
TRINITY_DN117271_c1_g3_i2	16	10	22	19	29	4
TRINITY_DN117274_c0_g1_i1	2923	1435	3317	2254	2732	1891
TRINITY_DN117279_c0_g1_i4	44	8	8	15	27	148
TRINITY_DN117287_c0_g1_i2	242	201	232	516	572	522
TRINITY_DN117290_c0_g1_i2	172	236	354	324	320	468
TRINITY_DN117298_c0_g1_i1	3793	2466	3359	1508	2514	2873
TRINITY_DN117306_c0_g1_i1	528	136	278	440.348	385	420
TRINITY_DN117308_c0_g1_i1	22	13	35	30	23	6
TRINITY_DN117311_c0_g1_i1	348	165	778.327	424.606	415.539	193.638
TRINITY_DN117314_c0_g1_i2	79.5444	63.2329	143.268	153.553	140.239	84.7876
TRINITY_DN117317_c1_g2_i1	172	216	161	106	206	95
TRINITY_DN117321_c0_g1_i1	384	190	252.089	279	302	196
TRINITY_DN117322_c0_g1_i1	1865	1263	1767	1055	1396	1747
TRINITY_DN117322_c0_g2_i1	63	15	39	94	97	225
TRINITY_DN117327_c0_g1_i1	0	2	0	0	3	1
TRINITY_DN117328_c0_g1_i1	434.418	204	519	686.586	618	358.388
TRINITY_DN117330_c0_g1_i2	2135	1318	2221	2373	1345	2256
TRINITY_DN117335_c0_g1_i1	101	56	127	86	97	93
TRINITY_DN117338_c0_g1_i3	224	195	82	396	153	391
TRINITY_DN117339_c0_g2_i1	31	65	35	19	46	19
TRINITY_DN117341_c1_g1_i1	255	257	585	455	490	416
TRINITY_DN117343_c0_g1_i1	1312	633	817	1269	1102	775
TRINITY_DN117348_c0_g1_i1	203	76	110	117	112	207
TRINITY_DN117356_c0_g1_i1	150	125	310	136	172	45
TRINITY_DN117357_c0_g2_i3	177	80	196	241	222	151
TRINITY_DN117359_c0_g1_i4	484	299	1220	1149	1120	644
TRINITY_DN117374_c0_g1_i1	2178	970	1922	5302	2781	2400
TRINITY_DN117375_c0_g1_i1	801	407	646	710	1349	427
TRINITY_DN117376_c1_g1_i1	539	231	604	493	387	234
TRINITY_DN117377_c0_g2_i3	56	78	82	115	128	45
