gid	sex	bias
0.949871696	meanmale	male
1.598001571	meanmale	male
2.451035528	meanmale	male
3.464726294	meanmale	male
-0.485018272	meanmale	male
NA?	meanmale	male
1.119099957	meanmale	male
1.511311456	meanmale	male
4.428027245	meanmale	male
4.523601284	meanmale	male
2.223934529	meanmale	male
2.685270179	meanmale	male
2.286492236	meanmale	male
0.140178145	meanmale	male
0.905684889	meanmale	male
0.910267153	meanmale	male
3.53291775	meanmale	male
-0.956479615	meanmale	male
0.360039381	meanmale	male
2.066035626	meanmale	male
2.188362467	meanmale	male
2.619581735	meanmale	male
5.139935548	meanmale	male
2.126653006	meanmale	male
2.956836358	meanmale	male
5.020127607	meanmale	male
2.976253219	meanmale	male
1.57987823	meanmale	male
2.26456963	meanmale	male
1.03458674	meanmale	male
5.458482824	meanmale	male
-1.220236992	meanmale	male
2.074543353	meanmale	male
5.409839313	meanmale	male
0.755244755	meanmale	male
3.042985679	meanmale	male
2.74148124	meanmale	male
4.841607051	meanmale	male
0.506117073	meanmale	male
3.322317595	meanmale	male
2.826613746	meanmale	male
3.318738519	meanmale	male
0.317894859	meanmale	male
3.242272407	meanmale	male
0.677462802	meanmale	male
6.057801448	meanmale	male
4.22595725	meanmale	male
1.304211939	meanmale	male
1.295683514	meanmale	male
5.12858077	meanmale	male
0.799444119	meanmale	male
3.3383917	meanmale	male
11.07042053	meanmale	male
10.70827919	meanmale	male
3.127802552	meanmale	male
3.20775005	meanmale	male
4.679610205	meanmale	male
-0.819685886	meanmale	male
2.374440449	meanmale	male
1.978905645	meanmale	male
1.325180577	meanmale	male
2.094608859	meanmale	male
2.763332123	meanmale	male
0.560848464	meanmale	male
3.536596337	meanmale	male
1.807993023	meanmale	male
5.744087122	meanmale	male
5.72532429	meanmale	male
1.353222011	meanmale	male
1.15096585	meanmale	male
4.587774843	meanmale	male
1.776217498	meanmale	male
3.611291809	meanmale	male
-0.127889063	meanmale	male
1.759772475	meanmale	male
0.395310605	meanmale	male
2.98945171	meanmale	male
1.712411206	meanmale	male
3.179750572	meanmale	male
2.799233837	meanmale	male
4.633099467	meanmale	male
0.622716307	meanmale	male
0.648524972	meanmale	male
0.068147951	meanmale	male
2.290069492	meanmale	male
4.751554731	meanmale	male
1.828727809	meanmale	male
6.946808451	meanmale	male
2.490459567	meanmale	male
-0.467389067	meanmale	male
2.381620816	meanmale	male
4.206261907	meanmale	male
3.469564231	meanmale	male
-0.616738701	meanmale	male
2.625465902	meanmale	male
6.982067652	meanmale	male
1.153620988	meanmale	male
2.565115751	meanmale	male
0.23301051	meanmale	male
11.49393469	meanmale	male
9.040676334	meanmale	male
6.055875322	meanmale	male
0.746503471	meanmale	male
3.279154577	meanmale	male
4.66183521	meanmale	male
3.043734141	meanmale	male
5.395916451	meanmale	male
2.161893884	meanmale	male
1.133814212	meanmale	male
3.154377133	meanmale	male
9.395365221	meanmale	male
1.256624874	meanmale	male
1.168092623	meanmale	male
2.054936946	meanmale	male
1.916955056	meanmale	male
2.653854111	meanmale	male
-0.393022805	meanmale	male
5.01989231	meanmale	male
2.52847096	meanmale	male
2.899462178	meanmale	male
1.337887621	meanmale	male
1.969474098	meanmale	male
5.261637894	meanmale	male
1.988873081	meanmale	male
3.738845456	meanmale	male
3.75444468	meanmale	male
2.546024958	meanmale	male
2.166267025	meanmale	male
5.960405199	meanmale	male
1.20324835	meanmale	male
-0.17587682	meanmale	male
0.663909306	meanmale	male
3.464812771	meanmale	male
1.975361275	meanmale	male
8.124659751	meanmale	male
2.418170529	meanmale	male
1.62419641	meanmale	male
2.759041511	meanmale	male
1.767841109	meanmale	male
0.922068813	meanmale	male
0.17932382	meanmale	male
0.061912814	meanmale	male
1.080101732	meanmale	male
3.864525587	meanmale	male
1.266153207	meanmale	male
5.387973848	meanmale	male
7.828697842	meanmale	male
1.683209072	meanmale	male
2.091478647	meanmale	male
0.123189438	meanmale	male
4.562696093	meanmale	male
0.901000041	meanmale	male
1.921306887	meanmale	male
7.477565409	meanmale	male
3.948736582	meanmale	male
4.664629523	meanmale	male
4.320903459	meanmale	male
4.915393762	meanmale	male
4.4150967	meanmale	male
2.405504768	meanmale	male
4.259601917	meanmale	male
3.287261249	meanmale	male
4.683510493	meanmale	male
2.586142055	meanmale	male
0.090881005	meanmale	male
3.542545657	meanmale	male
1.30997731	meanmale	male
2.157494565	meanmale	male
1.972429487	meanmale	male
0.066912671	meanmale	male
3.511667227	meanmale	male
3.097883899	meanmale	male
2.15870489	meanmale	male
5.639717895	meanmale	male
3.858801869	meanmale	male
3.340614595	meanmale	male
1.297524459	meanmale	male
4.450381002	meanmale	male
-0.777698043	meanmale	male
-0.42545941	meanmale	male
5.104586798	meanmale	male
4.414944334	meanmale	male
0.748967028	meanmale	male
3.310735679	meanmale	male
1.163829628	meanmale	male
2.991924012	meanmale	male
11.44124483	meanmale	male
1.101606095	meanmale	male
2.826707622	meanmale	male
2.305044733	meanmale	male
7.449436332	meanmale	male
1.672282279	meanmale	male
2.886924014	meanmale	male
2.685162231	meanmale	male
1.57868224	meanmale	male
2.983796627	meanmale	male
3.11633705	meanmale	male
2.137861333	meanmale	male
3.005793463	meanmale	male
2.965995462	meanmale	male
1.101136341	meanmale	male
1.351613739	meanmale	male
-0.711471436	meanmale	male
1.229908102	meanmale	male
2.681358136	meanmale	male
0.986488067	meanmale	male
2.282721101	meanmale	male
9.096207498	meanmale	male
3.177524277	meanmale	male
3.104276179	meanmale	male
2.712129587	meanmale	male
2.232090997	meanmale	male
0.480246531	meanmale	male
2.085767911	meanmale	male
5.490966943	meanmale	male
2.512006536	meanmale	male
4.475696256	meanmale	male
3.08611305	meanmale	male
3.165102534	meanmale	male
-0.250299954	meanmale	male
1.015593485	meanmale	male
0.893564197	meanmale	male
0.744451306	meanmale	male
-0.853472242	meanmale	male
1.195130983	meanmale	male
5.796153111	meanmale	male
3.135741853	meanmale	male
5.121128014	meanmale	male
3.65046493	meanmale	male
0.505785558	meanmale	male
5.147092041	meanmale	male
1.390058696	meanmale	male
7.094289125	meanmale	male
3.591431816	meanmale	male
7.319691316	meanmale	male
0.921949114	meanmale	male
-1.198087077	meanmale	male
4.847298688	meanmale	male
-1.852920376	meanmale	male
0.644860817	meanmale	male
1.54595938	meanmale	male
1.032771345	meanmale	male
-0.378173873	meanmale	male
1.229095612	meanmale	male
1.766144274	meanmale	male
0.575649713	meanmale	male
2.204838758	meanmale	male
0.043106109	meanmale	male
2.395966786	meanmale	male
5.058812654	meanmale	male
3.935174905	meanmale	male
1.532785279	meanmale	male
1.989645033	meanmale	male
5.719064769	meanmale	male
11.45317638	meanmale	male
0.616613551	meanmale	male
1.427133217	meanmale	male
2.149078635	meanmale	male
1.07434742	meanmale	male
2.42936823	meanmale	male
0.932701115	meanmale	male
0.514960323	meanmale	male
4.07608859	meanmale	male
6.563204216	meanmale	male
0.226909311	meanmale	male
8.068037837	meanmale	male
8.151606017	meanmale	male
2.702435897	meanmale	male
4.326363572	meanmale	male
10.69334174	meanmale	male
5.34507741	meanmale	male
1.849879166	meanmale	male
0.386093972	meanmale	male
2.021269322	meanmale	male
3.551801682	meanmale	male
7.619045569	meanmale	male
0.869103463	meanmale	male
1.807649122	meanmale	male
0.647154747	meanmale	male
2.597636532	meanmale	male
5.099099766	meanmale	male
4.46700249	meanmale	male
4.569083193	meanmale	male
11.390054	meanmale	male
-0.057944221	meanmale	male
1.83516672	meanmale	male
0.475383577	meanmale	male
2.819674138	meanmale	male
1.94256095	meanmale	male
5.587508967	meanmale	male
0.549228225	meanmale	male
4.669537636	meanmale	male
2.708000028	meanmale	male
2.44171315	meanmale	male
5.29160622	meanmale	male
2.887732796	meanmale	male
2.380915123	meanmale	male
1.220347007	meanmale	male
3.63252621	meanmale	male
-0.140233783	meanmale	male
5.37869187	meanmale	male
2.55528704	meanmale	male
1.568582418	meanmale	male
3.375148664	meanmale	male
1.497165786	meanmale	male
2.230532487	meanmale	male
1.550882588	meanmale	male
2.644655432	meanmale	male
3.502501507	meanmale	male
8.378405906	meanmale	male
1.517391416	meanmale	male
1.12767953	meanmale	male
3.574368398	meanmale	male
1.201980358	meanmale	male
3.42775554	meanmale	male
2.573278864	meanmale	male
2.022460165	meanmale	male
0.900282749	meanmale	male
1.444008299	meanmale	male
2.046358187	meanmale	male
3.814290539	meanmale	male
4.585438311	meanmale	male
2.901597699	meanmale	male
5.207092218	meanmale	male
3.149014264	meanmale	male
7.528056548	meanmale	male
4.503773839	meanmale	male
4.397046155	meanmale	male
1.700779263	meanmale	male
2.206247819	meanmale	male
0.786261285	meanmale	male
5.388302616	meanmale	male
3.056095732	meanmale	male
6.3732322	meanmale	male
0.679117413	meanmale	male
2.920721704	meanmale	male
3.700405491	meanmale	male
3.779123374	meanmale	male
6.092618794	meanmale	male
4.700726371	meanmale	male
3.670764954	meanmale	male
0.602886328	meanmale	male
3.574531141	meanmale	male
0.102452832	meanmale	male
1.781143665	meanmale	male
1.112945237	meanmale	male
4.106523065	meanmale	male
6.176474259	meanmale	male
5.046053964	meanmale	male
NA?	meanmale	male
4.332863023	meanmale	male
0.963669855	meanmale	male
4.42838424	meanmale	male
5.344786443	meanmale	male
2.025714347	meanmale	male
8.970636741	meanmale	male
4.426948239	meanmale	male
3.270306825	meanmale	male
0.966619659	meanmale	male
-0.456633455	meanmale	male
0.202819569	meanmale	male
2.479820584	meanmale	male
4.600026458	meanmale	male
0.511115706	meanmale	male
2.104080203	meanmale	male
1.470179851	meanmale	male
2.812927775	meanmale	male
6.854481038	meanmale	male
3.353943759	meanmale	male
4.646522298	meanmale	male
2.810358207	meanmale	male
0.059149248	meanmale	male
0.079095429	meanmale	male
1.728239889	meanmale	male
0.84404416	meanmale	male
7.407355928	meanmale	male
0.61470601	meanmale	male
3.163074649	meanmale	male
1.745568642	meanmale	male
4.407251515	meanmale	male
5.326728233	meanmale	male
3.851761304	meanmale	male
2.410916275	meanmale	male
5.385319151	meanmale	male
3.091364237	meanmale	male
3.235899504	meanmale	male
4.769928364	meanmale	male
3.72713752	meanmale	male
2.046333983	meanmale	male
1.436693935	meanmale	male
2.462679597	meanmale	male
6.350483501	meanmale	male
0.768984357	meanmale	male
2.885007254	meanmale	male
4.844039661	meanmale	male
2.302719496	meanmale	male
2.009789348	meanmale	male
2.140078995	meanmale	male
0.520689703	meanmale	male
-0.07950606	meanmale	male
3.755856949	meanmale	male
3.097891609	meanmale	male
6.12365084	meanmale	male
1.538825935	meanmale	male
0.505358069	meanmale	male
3.183870815	meanmale	male
4.767730694	meanmale	male
3.865820813	meanmale	male
1.446637774	meanmale	male
1.623839474	meanmale	male
3.043895561	meanmale	male
5.463274781	meanmale	male
-1.406379672	meanmale	male
3.041893396	meanmale	male
4.601081632	meanmale	male
1.705768443	meanmale	male
6.389222825	meanmale	male
-0.369704114	meanmale	male
4.584325822	meanmale	male
-0.666875288	meanmale	male
7.542248953	meanmale	male
3.236936392	meanmale	male
-0.603800547	meanmale	male
7.081056547	meanmale	male
4.160964783	meanmale	male
3.049440956	meanmale	male
2.397422498	meanmale	male
2.522712463	meanmale	male
2.30153369	meanmale	male
1.919842612	meanmale	male
1.535320523	meanmale	male
0.739936529	meanmale	male
9.089437708	meanmale	male
0.902256107	meanmale	male
-0.065443191	meanmale	male
1.252158836	meanmale	male
1.187282862	meanmale	male
2.573812565	meanmale	male
3.72901217	meanmale	male
2.746963548	meanmale	male
4.465622976	meanmale	male
1.031794241	meanmale	male
3.455205039	meanmale	male
6.193039833	meanmale	male
6.065493401	meanmale	male
2.376235827	meanmale	male
9.030697752	meanmale	male
1.789013157	meanmale	male
5.652558088	meanmale	male
0.380529953	meanmale	male
1.428087892	meanmale	male
5.704958163	meanmale	male
1.844138222	meanmale	male
2.044526642	meanmale	male
3.078701714	meanmale	male
9.193927117	meanmale	male
4.703644559	meanmale	male
4.115767144	meanmale	male
1.886930881	meanmale	male
3.92158928	meanmale	male
4.308269177	meanmale	male
-0.410060356	meanmale	male
4.007024668	meanmale	male
2.294158985	meanmale	male
1.479165943	meanmale	male
2.58693634	meanmale	male
1.629291689	meanmale	male
4.392543372	meanmale	male
6.167827581	meanmale	male
1.886697454	meanmale	male
5.052158662	meanmale	male
1.729652886	meanmale	male
2.476361613	meanmale	male
0.011631758	meanmale	male
3.292876938	meanmale	male
2.2340948	meanmale	male
2.332176721	meanmale	male
3.120927692	meanmale	male
3.425699202	meanmale	male
NA?	meanmale	male
0.0057177	meanmale	male
NA?	meanmale	male
4.6064275	meanmale	male
2.213184341	meanmale	male
3.757776728	meanmale	male
-1.221768534	meanmale	male
2.570962334	meanmale	male
2.969647177	meanmale	male
4.430235804	meanmale	male
-0.388095342	meanmale	male
3.238793172	meanmale	male
3.546803844	meanmale	male
3.69180592	meanmale	male
5.956448754	meanmale	male
0.352679417	meanmale	male
1.842437742	meanmale	male
5.757585058	meanmale	male
1.604304654	meanmale	male
0.969808488	meanmale	male
0.126418297	meanmale	male
2.94491925	meanmale	male
2.472825252	meanmale	male
-0.074493688	meanmale	male
3.879886223	meanmale	male
3.102334606	meanmale	male
5.333602881	meanmale	male
-1.737816986	meanmale	male
5.596887552	meanmale	male
0.003279035	meanmale	male
6.01821087	meanmale	male
1.818106166	meanmale	male
1.455384192	meanmale	male
1.978031272	meanmale	male
3.109848646	meanmale	male
0.458072579	meanmale	male
-0.563514161	meanmale	male
1.196664016	meanmale	male
-0.194828004	meanmale	male
4.958363331	meanmale	male
-0.128786435	meanmale	male
-0.557192943	meanmale	male
2.360205108	meanmale	male
1.180967575	meanmale	male
6.400162898	meanmale	male
4.475391906	meanmale	male
3.023675358	meanmale	male
0.886213183	meanmale	male
1.999099328	meanmale	male
3.725430787	meanmale	male
-0.854900072	meanmale	male
2.322942831	meanmale	male
1.174920281	meanmale	male
4.248585613	meanmale	male
3.612263392	meanmale	male
6.700550201	meanmale	male
1.272377386	meanmale	male
0.37155973	meanmale	male
2.007465464	meanmale	male
11.44826684	meanmale	male
NA?	meanmale	male
-1.077823448	meanmale	male
2.151695911	meanmale	male
0.595241854	meanmale	male
0.842201258	meanmale	male
4.964889596	meanmale	male
3.800725254	meanmale	male
1.495096098	meanmale	male
1.236462537	meanmale	male
0.066091613	meanmale	male
4.979378171	meanmale	male
4.176490625	meanmale	male
-1.649850117	meanmale	male
2.617323168	meanmale	male
2.768926605	meanmale	male
6.410426081	meanmale	male
2.975250058	meanmale	male
4.243592352	meanmale	male
7.068263547	meanmale	male
0.462817087	meanmale	male
2.553421628	meanmale	male
0.197110673	meanmale	male
2.556542275	meanmale	male
2.479795853	meanmale	male
2.070560095	meanmale	male
1.69352672	meanmale	male
-1.581160251	meanmale	male
5.861603124	meanmale	male
1.615612906	meanmale	male
2.565975567	meanmale	male
2.321540058	meanmale	male
6.447417164	meanmale	male
2.859472546	meanmale	male
0.218834904	meanmale	male
1.67760556	meanmale	male
6.087079056	meanmale	male
7.567373257	meanmale	male
2.780135747	meanmale	male
5.447856828	meanmale	male
4.201183441	meanmale	male
2.098751749	meanmale	male
1.137668163	meanmale	male
1.884907165	meanmale	male
2.378365995	meanmale	male
5.350594932	meanmale	male
6.584159718	meanmale	male
5.145167265	meanmale	male
0.926763208	meanmale	male
5.274732056	meanmale	male
5.992888157	meanmale	male
0.497010609	meanmale	male
4.169008766	meanmale	male
0.752956649	meanmale	male
0.952127898	meanmale	male
3.362698759	meanmale	male
4.441425162	meanmale	male
2.777516625	meanmale	male
1.584534824	meanmale	male
5.540765511	meanmale	male
12.23909857	meanmale	male
2.154712824	meanmale	male
5.34976575	meanmale	male
2.224110685	meanmale	male
2.652541958	meanmale	male
2.12423767	meanmale	male
0.961353496	meanmale	male
1.272888083	meanmale	male
0.016750135	meanmale	male
3.291763678	meanmale	male
1.663408521	meanmale	male
10.37358028	meanmale	male
2.47491332	meanmale	male
5.00866275	meanmale	male
6.026053697	meanmale	male
0.75880956	meanmale	male
2.346489117	meanmale	male
0.944700254	meanmale	male
3.763612144	meanmale	male
NA?	meanmale	male
1.710686055	meanmale	male
-0.582137734	meanmale	male
3.945118594	meanmale	male
1.968805292	meanmale	male
1.816613589	meanmale	male
NA?	meanmale	male
3.808488977	meanmale	male
5.68024748	meanmale	male
1.474713084	meanmale	male
-0.236696279	meanmale	male
2.989339801	meanmale	male
-1.074362319	meanmale	male
2.033054714	meanmale	male
3.428872905	meanmale	male
2.339050839	meanmale	male
1.958306734	meanmale	male
2.640607124	meanmale	male
1.903667513	meanmale	male
2.688603826	meanmale	male
5.315509342	meanmale	male
1.830387149	meanmale	male
3.661523648	meanmale	male
4.280058118	meanmale	male
1.941453529	meanmale	male
2.336756647	meanmale	male
3.435677018	meanmale	male
5.784000333	meanmale	male
2.082458288	meanmale	male
3.02803022	meanmale	male
5.127297538	meanmale	male
-0.303358945	meanmale	male
4.623742213	meanmale	male
5.835258384	meanmale	male
3.56272231	meanmale	male
2.855284067	meanmale	male
7.989019382	meanmale	male
3.826742383	meanmale	male
1.467707167	meanmale	male
-0.616529054	meanmale	male
3.436344787	meanmale	male
5.171466455	meanmale	male
3.976627024	meanmale	male
4.797517135	meanmale	male
2.635131866	meanmale	male
1.725580025	meanmale	male
1.224117424	meanmale	male
7.19235922	meanmale	male
1.864789916	meanmale	male
2.241513116	meanmale	male
5.493082605	meanmale	male
NA?	meanmale	male
3.367947291	meanmale	male
4.229985878	meanmale	male
-0.234647091	meanmale	male
3.694807475	meanmale	male
4.027331441	meanmale	male
1.694744331	meanmale	male
-0.704274104	meanmale	male
8.592559286	meanmale	male
0.130293398	meanmale	male
1.42406968	meanmale	male
6.410757887	meanmale	male
0.301636283	meanmale	male
2.195954144	meanmale	male
2.880442468	meanmale	male
1.370494448	meanmale	male
2.119024316	meanmale	male
4.059501743	meanmale	male
1.819260677	meanmale	male
1.828256898	meanmale	male
1.434948487	meanmale	male
0.897136479	meanmale	male
4.821806414	meanmale	male
5.870138904	meanmale	male
1.890090921	meanmale	male
3.262240919	meanmale	male
2.096100647	meanmale	male
3.24582159	meanmale	male
1.557176688	meanmale	male
4.475734516	meanmale	male
4.24497794	meanmale	male
1.752604633	meanmale	male
1.42930364	meanmale	male
NA?	meanmale	male
0.815582832	meanmale	male
1.742411314	meanmale	male
1.721200836	meanmale	male
4.364524705	meanmale	male
4.90854432	meanmale	male
1.698223992	meanmale	male
2.396817909	meanmale	male
3.096923322	meanmale	male
0.827370625	meanmale	male
0.473871969	meanmale	male
-0.787916244	meanmale	male
1.560025035	meanmale	male
5.96518813	meanmale	male
4.801887689	meanmale	male
2.809515613	meanmale	male
2.362461624	meanmale	male
0.598393472	meanmale	male
1.534720327	meanmale	male
3.101574696	meanmale	male
0.166593152	meanmale	male
7.231986712	meanmale	male
4.986888288	meanmale	male
2.783335326	meanmale	male
3.163639586	meanmale	male
5.685708422	meanmale	male
1.903461381	meanmale	male
0.999670535	meanmale	male
1.754353494	meanmale	male
2.119578954	meanmale	male
3.943976887	meanmale	male
1.598082425	meanmale	male
3.077262491	meanmale	male
5.156564284	meanmale	male
5.220970284	meanmale	male
1.058172735	meanmale	male
3.693743534	meanmale	male
3.860709285	meanmale	male
4.178851683	meanmale	male
0.832324477	meanmale	male
1.762579593	meanmale	male
9.7211196	meanmale	male
3.174459817	meanmale	male
1.505014982	meanmale	male
1.795520914	meanmale	male
-0.184107715	meanmale	male
6.168009693	meanmale	male
4.126985864	meanmale	male
1.118952928	meanmale	male
1.751858276	meanmale	male
3.426083155	meanmale	male
5.173279265	meanmale	male
3.667349977	meanmale	male
3.056349816	meanmale	male
1.784855083	meanmale	male
4.838325289	meanmale	male
2.321803862	meanmale	male
2.134257185	meanmale	male
1.426991564	meanmale	male
3.819666977	meanmale	male
5.974428578	meanmale	male
4.977598442	meanmale	male
10.83233666	meanmale	male
-0.52935298	meanmale	male
12.34486023	meanmale	male
6.643026982	meanmale	male
4.337293065	meanmale	male
3.823388157	meanmale	male
5.821109975	meanmale	male
9.49835057	meanmale	male
6.892414884	meanmale	male
1.86859463	meanmale	male
1.009101598	meanmale	male
1.053149811	meanmale	male
11.18702319	meanmale	male
4.593005763	meanmale	male
1.338619478	meanmale	male
1.257744535	meanmale	male
0.818817623	meanmale	male
2.501934689	meanmale	male
3.103155357	meanmale	male
1.515477052	meanmale	male
3.994595581	meanmale	male
2.406455678	meanmale	male
0.725246065	meanmale	male
2.585392561	meanmale	male
5.334917642	meanmale	male
4.867949681	meanmale	male
1.442844305	meanmale	male
5.76693607	meanmale	male
7.097541257	meanmale	male
0.903318976	meanmale	male
6.311921547	meanmale	male
4.052104941	meanmale	male
3.014280401	meanmale	male
2.843566596	meanmale	male
0.587311806	meanmale	male
3.123595269	meanmale	male
1.85115555	meanmale	male
4.773174763	meanmale	male
1.372277169	meanmale	male
0.715080011	meanmale	male
1.147302372	meanmale	male
-0.000982736	meanmale	male
-0.559750979	meanmale	male
1.369399534	meanmale	male
1.59914225	meanmale	male
1.222045468	meanmale	male
3.946425171	meanmale	male
1.823414573	meanmale	male
0.987277274	meanmale	male
3.371716821	meanmale	male
2.133348103	meanmale	male
1.715907537	meanmale	male
0.119961555	meanmale	male
5.407332127	meanmale	male
1.334397984	meanmale	male
-1.408370012	meanmale	male
12.60785694	meanmale	male
1.401700236	meanmale	male
0.773257906	meanmale	male
8.359380546	meanmale	male
-0.539648566	meanmale	male
10.73626904	meanmale	male
1.15954347	meanmale	male
2.822923883	meanmale	male
6.680207732	meanmale	male
3.598767911	meanmale	male
2.894315962	meanmale	male
1.910742205	meanmale	male
1.802850783	meanmale	male
2.224441981	meanmale	male
2.66868715	meanmale	male
2.023795602	meanmale	male
0.926975965	meanmale	male
2.260190302	meanmale	male
2.105730296	meanmale	male
-0.619570069	meanmale	male
2.564443065	meanmale	male
2.354857519	meanmale	male
0.120187748	meanmale	male
-1.521165883	meanmale	male
4.199432366	meanmale	male
-0.105706453	meanmale	male
1.721403889	meanmale	male
6.642544987	meanmale	male
0.439096955	meanmale	male
5.696184468	meanmale	male
7.45949939	meanmale	male
2.066071612	meanmale	male
3.726676473	meanmale	male
2.411853884	meanmale	male
1.459238765	meanmale	male
2.352732754	meanmale	male
5.57737341	meanmale	male
0.848641577	meanmale	male
2.985203938	meanmale	male
2.687979065	meanmale	male
3.065189445	meanmale	male
2.53617724	meanmale	male
6.399785645	meanmale	male
1.439337139	meanmale	male
4.495443935	meanmale	male
1.938627089	meanmale	male
1.211173636	meanmale	male
5.795909146	meanmale	male
2.200585881	meanmale	male
1.803883297	meanmale	male
3.904957194	meanmale	male
1.278444742	meanmale	male
3.388671755	meanmale	male
3.988204864	meanmale	male
2.859927508	meanmale	male
1.021728055	meanmale	male
1.816771222	meanmale	male
1.702821022	meanmale	male
NA?	meanmale	male
3.16292919	meanmale	male
1.456355519	meanmale	male
4.458750603	meanmale	male
1.21459887	meanmale	male
2.315174424	meanmale	male
0.777855572	meanmale	male
6.866985538	meanmale	male
0.974852768	meanmale	male
2.863490783	meanmale	male
1.862156847	meanmale	male
2.37751661	meanmale	male
5.266250263	meanmale	male
6.841098564	meanmale	male
2.501311806	meanmale	male
11.48627137	meanmale	male
3.717177471	meanmale	male
4.206531445	meanmale	male
2.557252532	meanmale	male
3.308105764	meanmale	male
5.153328396	meanmale	male
0.877335454	meanmale	male
1.29184728	meanmale	male
NA?	meanmale	male
3.339312953	meanmale	male
4.577663708	meanmale	male
2.631808674	meanmale	male
1.623142714	meanmale	male
2.001600387	meanmale	male
2.790746506	meanmale	male
1.223355751	meanmale	male
0.674126214	meanmale	male
3.254869853	meanmale	male
1.629882673	meanmale	male
-0.325180107	meanmale	male
4.207196975	meanmale	male
7.426077265	meanmale	male
1.955600266	meanmale	male
2.204294588	meanmale	male
3.161457825	meanmale	male
3.161368692	meanmale	male
1.189461504	meanmale	male
3.523352277	meanmale	male
4.985862684	meanmale	male
1.652595418	meanmale	male
7.375568627	meanmale	male
4.157548795	meanmale	male
1.971143469	meanmale	male
1.811314647	meanmale	male
3.208962505	meanmale	male
2.951741938	meanmale	male
1.809211035	meanmale	male
5.088158223	meanmale	male
4.159290285	meanmale	male
4.249581349	meanmale	male
1.011540257	meanmale	male
1.864104913	meanmale	male
3.075289466	meanmale	male
4.994297363	meanmale	male
4.288614352	meanmale	male
1.836070354	meanmale	male
3.376118205	meanmale	male
4.961421799	meanmale	male
1.22995956	meanmale	male
5.538792609	meanmale	male
-0.347338123	meanmale	male
-0.495914968	meanmale	male
3.003100976	meanmale	male
3.54603656	meanmale	male
1.641988122	meanmale	male
4.339432001	meanmale	male
0.786820159	meanmale	male
2.21927414	meanmale	male
1.952539304	meanmale	male
3.545476938	meanmale	male
1.883450313	meanmale	male
2.072791673	meanmale	male
2.801418583	meanmale	male
1.20627014	meanmale	male
2.864498468	meanmale	male
2.53973281	meanmale	male
2.808753206	meanmale	male
1.271738105	meanmale	male
3.665610857	meanmale	male
3.677181899	meanmale	male
4.710096753	meanmale	male
2.09448491	meanmale	male
3.984503335	meanmale	male
1.254469094	meanmale	male
1.923598598	meanmale	male
2.962009517	meanmale	male
0.898990751	meanmale	male
2.353154305	meanmale	male
1.425165852	meanmale	male
0.457736365	meanmale	male
3.050981846	meanmale	male
NA?	meanmale	male
5.099083301	meanmale	male
-0.236359332	meanmale	male
3.174479425	meanmale	male
0.122146095	meanmale	male
2.547152973	meanmale	male
2.321970908	meanmale	male
4.487747877	meanmale	male
4.766750893	meanmale	male
3.706680247	meanmale	male
2.702817145	meanmale	male
2.99284035	meanmale	male
3.249678184	meanmale	male
2.608263755	meanmale	male
-0.487963041	meanmale	male
0.254744936	meanmale	male
1.965390687	meanmale	male
4.993403267	meanmale	male
4.571415418	meanmale	male
-1.020839988	meanmale	male
1.301922854	meanmale	male
0.564019657	meanmale	male
3.798928099	meanmale	male
2.159572153	meanmale	male
3.229494601	meanmale	male
3.862032453	meanmale	male
2.299273787	meanmale	male
6.770045546	meanmale	male
1.341843761	meanmale	male
2.971124995	meanmale	male
2.355519475	meanmale	male
4.120870727	meanmale	male
1.917556844	meanmale	male
6.345432519	meanmale	male
4.207627261	meanmale	male
0.756560014	meanmale	male
2.381058624	meanmale	male
2.68085724	meanmale	male
3.662455063	meanmale	male
2.052165856	meanmale	male
1.547895937	meanmale	male
1.848756705	meanmale	male
0.819490693	meanmale	male
0.116905217	meanmale	male
2.902508032	meanmale	male
2.899520344	meanmale	male
4.891930077	meanmale	male
5.169448975	meanmale	male
2.698697838	meanmale	male
4.4637583	meanmale	male
-0.769231037	meanmale	male
5.153192607	meanmale	male
1.897425104	meanmale	male
1.169058289	meanmale	male
1.97919616	meanmale	male
1.910485834	meanmale	male
3.015370265	meanmale	male
3.237523272	meanmale	male
-0.202509014	meanmale	male
1.479311937	meanmale	male
-2.083074884	meanmale	male
-0.54981017	meanmale	male
4.335573008	meanmale	male
1.65748146	meanmale	male
6.509678018	meanmale	male
2.98027175	meanmale	male
1.38218588	meanmale	male
1.339175807	meanmale	male
2.602725171	meanmale	male
0.741914486	meanmale	male
4.364670786	meanmale	male
1.346865756	meanmale	male
2.883092916	meanmale	male
0.762354813	meanmale	male
3.473214649	meanmale	male
4.422240861	meanmale	male
5.699270915	meanmale	male
0.369896901	meanmale	male
2.541271495	meanmale	male
1.811618491	meanmale	male
3.474283332	meanmale	male
0.920381849	meanmale	male
4.099174746	meanmale	male
3.580755568	meanmale	male
0.754621008	meanmale	male
7.737809594	meanmale	male
1.398673782	meanmale	male
3.686735718	meanmale	male
3.209783214	meanmale	male
0.817931846	meanmale	male
3.936545658	meanmale	male
5.414300787	meanmale	male
3.638176036	meanmale	male
4.673268417	meanmale	male
-0.004195428	meanmale	male
0.490608659	meanmale	male
2.757893318	meanmale	male
2.374459684	meanmale	male
2.762102521	meanmale	male
4.598945946	meanmale	male
