"Am2_463"	"group1"	"meanXX"	"group2"
"TRINITY_DN126460_c0_g2_i1"	4.79760414477778	"meanmale"	3.28319595673953	"meanfemale"
"TRINITY_DN126460_c0_g5_i1"	6.86456093563079	"meanmale"	5.5229126196065	"meanfemale"
"TRINITY_DN126469_c1_g1_i1"	2.23353536410538	"meanmale"	0.944419112755776	"meanfemale"
"TRINITY_DN126527_c2_g1_i1"	4.09379576500327	"meanmale"	2.77057751849962	"meanfemale"
"TRINITY_DN126593_c2_g1_i4"	3.45647091458904	"meanmale"	1.97979617055233	"meanfemale"
"TRINITY_DN126598_c0_g1_i2"	3.48951923681839	"meanmale"	2.29675733840792	"meanfemale"
"TRINITY_DN126598_c0_g2_i1"	2.3791084189416	"meanmale"	0.451985592436549	"meanfemale"
"TRINITY_DN126614_c0_g1_i1"	1.33909890493552	"meanmale"	-0.116018090669551	"meanfemale"
"TRINITY_DN126720_c3_g2_i5"	8.39542923583067	"meanmale"	5.8405669254228	"meanfemale"
"TRINITY_DN126783_c1_g10_i1"	3.86913462686582	"meanmale"	2.28026954035671	"meanfemale"
"TRINITY_DN126808_c0_g1_i1"	3.20417698449214	"meanmale"	1.75155456952938	"meanfemale"
"TRINITY_DN126836_c2_g1_i2"	7.41053444902356	"meanmale"	6.03503917570027	"meanfemale"
"TRINITY_DN126877_c0_g1_i1"	0.413829212430114	"meanmale"	-0.908960626946473	"meanfemale"
"TRINITY_DN126878_c0_g1_i1"	1.4449877096662	"meanmale"	0.20921644598085	"meanfemale"
"TRINITY_DN126888_c6_g1_i1"	4.0509262970471	"meanmale"	-0.650798629346877	"meanfemale"
"TRINITY_DN126888_c6_g2_i3"	6.5898770913015	"meanmale"	3.5351047680859	"meanfemale"
"TRINITY_DN126900_c0_g6_i1"	3.26143527783753	"meanmale"	2.16883898111433	"meanfemale"
"TRINITY_DN126900_c0_g7_i1"	5.08005504378306	"meanmale"	4.05878171830056	"meanfemale"
"TRINITY_DN126981_c2_g1_i2"	2.52304445928695	"meanmale"	1.49531291751737	"meanfemale"
"TRINITY_DN126986_c0_g1_i1"	3.38280541053002	"meanmale"	2.28967348771891	"meanfemale"
"TRINITY_DN127055_c1_g5_i1"	0.287810502546111	"meanmale"	-13.2877123795494	"meanfemale"
"TRINITY_DN127146_c0_g1_i1"	4.46243620923287	"meanmale"	2.49927330825714	"meanfemale"
"TRINITY_DN127208_c2_g6_i1"	0.0522618751041989	"meanmale"	-3.61606239391587	"meanfemale"
"TRINITY_DN127211_c0_g1_i1"	-0.062875849483934	"meanmale"	-2.17222890454005	"meanfemale"
"TRINITY_DN127236_c4_g3_i2"	7.60410833995865	"meanmale"	6.14662490245927	"meanfemale"
"TRINITY_DN127236_c4_g6_i1"	4.45057276983036	"meanmale"	2.89531669180737	"meanfemale"
"TRINITY_DN127236_c4_g7_i4"	2.11724213343564	"meanmale"	0.487746294018351	"meanfemale"
"TRINITY_DN127245_c0_g1_i2"	3.8853291598878	"meanmale"	2.9052090348792	"meanfemale"
"TRINITY_DN127268_c1_g2_i1"	6.49466765421392	"meanmale"	5.12389630190659	"meanfemale"
"TRINITY_DN127277_c0_g2_i2"	2.90382367522792	"meanmale"	0.282232645815163	"meanfemale"
"TRINITY_DN127303_c2_g2_i1"	5.11245960987793	"meanmale"	3.73132672338662	"meanfemale"
"TRINITY_DN127303_c2_g3_i3"	5.26152892035725	"meanmale"	3.94404029805499	"meanfemale"
"TRINITY_DN127333_c1_g1_i5"	5.30352195040037	"meanmale"	2.54043284892334	"meanfemale"
"TRINITY_DN127347_c4_g6_i1"	5.98883256278097	"meanmale"	5.01496207283429	"meanfemale"
"TRINITY_DN127361_c15_g1_i3"	1.0499349073532	"meanmale"	-0.282944444464999	"meanfemale"
"TRINITY_DN127372_c3_g2_i2"	3.46033291324428	"meanmale"	2.36323757415406	"meanfemale"
"TRINITY_DN127421_c2_g1_i1"	1.91799577548566	"meanmale"	0.0917280324992689	"meanfemale"
"TRINITY_DN127464_c0_g2_i1"	3.5233255199476	"meanmale"	-13.2877123795494	"meanfemale"
"TRINITY_DN127464_c0_g7_i1"	3.45343425892117	"meanmale"	-13.2877123795494	"meanfemale"
"TRINITY_DN127516_c1_g1_i2"	0.633223369487482	"meanmale"	-0.987178971686393	"meanfemale"
"TRINITY_DN127528_c0_g1_i2"	6.20216681409783	"meanmale"	5.16033409425591	"meanfemale"
"TRINITY_DN127548_c0_g6_i3"	3.83563785813998	"meanmale"	2.58013480035853	"meanfemale"
"TRINITY_DN127623_c0_g1_i8"	4.35025436896828	"meanmale"	2.94316519335956	"meanfemale"
"TRINITY_DN127632_c0_g1_i2"	0.641710709492497	"meanmale"	-0.468437879584589	"meanfemale"
"TRINITY_DN127647_c0_g1_i3"	7.04292177977438	"meanmale"	5.84243826680534	"meanfemale"
"TRINITY_DN127648_c1_g6_i1"	1.44959431636816	"meanmale"	-0.285233100282849	"meanfemale"
"TRINITY_DN127695_c4_g1_i1"	0.471699007366296	"meanmale"	-1.19845446704379	"meanfemale"
"TRINITY_DN127832_c2_g1_i1"	2.94738011017473	"meanmale"	0.284804790431225	"meanfemale"
"TRINITY_DN127870_c2_g2_i1"	1.7318984367724	"meanmale"	-0.422484208021875	"meanfemale"
"TRINITY_DN127874_c4_g1_i1"	2.05739236658621	"meanmale"	-0.114273167023196	"meanfemale"
"TRINITY_DN127901_c0_g4_i1"	1.34962766172883	"meanmale"	-0.292703960216588	"meanfemale"
"TRINITY_DN127966_c0_g1_i3"	7.33458800598524	"meanmale"	6.05588667396827	"meanfemale"
"TRINITY_DN127994_c1_g1_i1"	1.62698096010498	"meanmale"	0.385580133747187	"meanfemale"
"TRINITY_DN127998_c1_g5_i6"	2.1290790115986	"meanmale"	0.239636166807856	"meanfemale"
"TRINITY_DN128071_c0_g1_i3"	2.63982080629644	"meanmale"	1.60728818371665	"meanfemale"
"TRINITY_DN128174_c4_g1_i1"	3.1774108244769	"meanmale"	2.06893814170394	"meanfemale"
"TRINITY_DN128194_c3_g1_i3"	2.23835886688084	"meanmale"	1.14173977730789	"meanfemale"
"TRINITY_DN128205_c1_g3_i4"	3.15667619899299	"meanmale"	2.03093210119564	"meanfemale"
"TRINITY_DN128260_c1_g5_i6"	6.61180093145646	"meanmale"	5.32136567288068	"meanfemale"
"TRINITY_DN128286_c2_g1_i2"	6.23037387327512	"meanmale"	5.11889824874748	"meanfemale"
"TRINITY_DN128313_c5_g2_i1"	8.40753908424147	"meanmale"	7.36740565120892	"meanfemale"
"TRINITY_DN128353_c0_g4_i3"	5.02126981141168	"meanmale"	3.62789277389319	"meanfemale"
"TRINITY_DN128381_c1_g3_i2"	4.15034023810263	"meanmale"	2.98846134620038	"meanfemale"
"TRINITY_DN128448_c2_g1_i2"	4.68288687696545	"meanmale"	3.67309293407771	"meanfemale"
"TRINITY_DN128490_c0_g1_i4"	3.1250752953579	"meanmale"	2.12079636283047	"meanfemale"
"TRINITY_DN128511_c3_g1_i1"	3.73682903697861	"meanmale"	2.26087197284609	"meanfemale"
"TRINITY_DN128513_c1_g2_i6"	6.054205048302	"meanmale"	4.94710554450107	"meanfemale"
"TRINITY_DN128540_c3_g8_i1"	3.94973517869975	"meanmale"	2.90669447318296	"meanfemale"
"TRINITY_DN128587_c0_g1_i3"	2.81775075828811	"meanmale"	0.970963030768622	"meanfemale"
"TRINITY_DN128607_c0_g1_i1"	4.91675237421213	"meanmale"	2.70094131392912	"meanfemale"
"TRINITY_DN128607_c0_g2_i1"	5.30697181612798	"meanmale"	3.31565396252164	"meanfemale"
"TRINITY_DN128633_c6_g7_i2"	2.56895843290759	"meanmale"	0.910093793330661	"meanfemale"
"TRINITY_DN128639_c3_g3_i1"	4.72085079221698	"meanmale"	3.22932072964224	"meanfemale"
"TRINITY_DN128644_c0_g2_i5"	3.27490346592824	"meanmale"	2.18873614117398	"meanfemale"
"TRINITY_DN128659_c2_g1_i2"	2.3771589922994	"meanmale"	1.22178523337284	"meanfemale"
"TRINITY_DN128660_c0_g1_i3"	5.24270677961958	"meanmale"	4.10449507622729	"meanfemale"
"TRINITY_DN128683_c0_g1_i2"	4.44511450478765	"meanmale"	-0.140126047999011	"meanfemale"
"TRINITY_DN128743_c0_g1_i5"	2.50054475544652	"meanmale"	-0.462323011306441	"meanfemale"
"TRINITY_DN128811_c0_g2_i1"	2.29482259425971	"meanmale"	0.777039398228068	"meanfemale"
"TRINITY_DN128813_c2_g3_i1"	5.77342339683897	"meanmale"	4.64926398436283	"meanfemale"
"TRINITY_DN128854_c0_g1_i2"	1.26773118277482	"meanmale"	0.145750086297461	"meanfemale"
"TRINITY_DN128883_c0_g1_i2"	2.25482243090971	"meanmale"	0.899468209534191	"meanfemale"
"TRINITY_DN128911_c0_g1_i2"	1.29708113193946	"meanmale"	0.0621280810330519	"meanfemale"
"TRINITY_DN128912_c6_g1_i1"	4.9772652209122	"meanmale"	2.66246109864062	"meanfemale"
"TRINITY_DN128941_c3_g5_i2"	5.61985945699839	"meanmale"	4.46720084295836	"meanfemale"
"TRINITY_DN128955_c5_g1_i1"	2.4171763094299	"meanmale"	1.17719634625807	"meanfemale"
"TRINITY_DN128988_c1_g1_i4"	3.35617225428373	"meanmale"	1.87438365983632	"meanfemale"
"TRINITY_DN129004_c0_g3_i2"	3.80586166295775	"meanmale"	2.76499629638949	"meanfemale"
"TRINITY_DN129017_c1_g1_i1"	5.10471065854129	"meanmale"	3.68581312627902	"meanfemale"
"TRINITY_DN129034_c7_g7_i3"	2.26978915200961	"meanmale"	1.20391454658651	"meanfemale"
"TRINITY_DN129039_c0_g1_i1"	1.02861695081476	"meanmale"	-0.378472248026775	"meanfemale"
"TRINITY_DN129043_c1_g6_i3"	4.56050263629203	"meanmale"	3.35879034879733	"meanfemale"
"TRINITY_DN129053_c3_g4_i1"	0.943943541073814	"meanmale"	-1.78869484266039	"meanfemale"
"TRINITY_DN129065_c3_g2_i2"	3.23430464323608	"meanmale"	1.59596903742916	"meanfemale"
"TRINITY_DN129084_c8_g2_i1"	4.54800558805012	"meanmale"	3.13911886452326	"meanfemale"
"TRINITY_DN129108_c0_g5_i7"	9.39824531153696	"meanmale"	8.16792181489447	"meanfemale"
"TRINITY_DN129128_c4_g1_i5"	3.45723924267278	"meanmale"	2.41728127640322	"meanfemale"
"TRINITY_DN129158_c1_g1_i4"	3.66288298972286	"meanmale"	2.68663685234198	"meanfemale"
"TRINITY_DN129279_c4_g4_i1"	3.41278320225036	"meanmale"	-13.2877123795494	"meanfemale"
"TRINITY_DN129289_c0_g1_i19"	3.298172101225	"meanmale"	1.48103328706686	"meanfemale"
"TRINITY_DN129309_c1_g1_i4"	7.08535553020422	"meanmale"	5.36532174505852	"meanfemale"
"TRINITY_DN129329_c6_g2_i1"	5.23459511696046	"meanmale"	4.15506328603464	"meanfemale"
"TRINITY_DN129435_c2_g1_i1"	1.77043583561151	"meanmale"	0.487773055468512	"meanfemale"
"TRINITY_DN129648_c0_g1_i3"	3.62971732001542	"meanmale"	2.47195647827147	"meanfemale"
"TRINITY_DN129653_c1_g2_i1"	1.89376937478663	"meanmale"	0.366700677975226	"meanfemale"
"TRINITY_DN129653_c1_g3_i2"	2.09813694469955	"meanmale"	0.79138187958008	"meanfemale"
"TRINITY_DN129661_c1_g6_i1"	2.44001186902298	"meanmale"	1.30945968267485	"meanfemale"
"TRINITY_DN129671_c1_g5_i2"	4.0869975049821	"meanmale"	3.04184421707457	"meanfemale"
"TRINITY_DN129671_c1_g9_i1"	4.52170562771115	"meanmale"	2.72716553038886	"meanfemale"
"TRINITY_DN129733_c3_g5_i1"	2.46540915815785	"meanmale"	-1.63777202737421	"meanfemale"
"TRINITY_DN129794_c4_g1_i1"	1.63080245840018	"meanmale"	0.099256838576793	"meanfemale"
"TRINITY_DN129836_c0_g2_i1"	2.91397777664682	"meanmale"	1.38919541591066	"meanfemale"
"TRINITY_DN129910_c0_g1_i2"	0.64519865174323	"meanmale"	-0.698875885881494	"meanfemale"
"TRINITY_DN130034_c2_g2_i1"	5.66399306229988	"meanmale"	4.61655043666046	"meanfemale"
"TRINITY_DN130043_c0_g2_i4"	0.764076314898338	"meanmale"	-0.554291308206264	"meanfemale"
"TRINITY_DN130045_c0_g3_i2"	2.79865566757957	"meanmale"	0.159945102089333	"meanfemale"
"TRINITY_DN130048_c0_g1_i3"	2.6538205387756	"meanmale"	1.68306502423268	"meanfemale"
"TRINITY_DN130068_c0_g10_i1"	4.36707281936618	"meanmale"	3.23273277747532	"meanfemale"
"TRINITY_DN130136_c6_g1_i1"	1.02872146635017	"meanmale"	-1.11344461489254	"meanfemale"
"TRINITY_DN130164_c2_g10_i1"	1.71410100379108	"meanmale"	0.448036405262631	"meanfemale"
"TRINITY_DN130250_c2_g1_i1"	5.42602822917179	"meanmale"	4.23137283229974	"meanfemale"
"TRINITY_DN130291_c2_g1_i1"	1.40829535942815	"meanmale"	-1.82955637559371	"meanfemale"
"TRINITY_DN130326_c1_g3_i1"	0.591245698232845	"meanmale"	-1.15664374984766	"meanfemale"
"TRINITY_DN130339_c2_g2_i1"	6.80725737613019	"meanmale"	5.81570645366601	"meanfemale"
"TRINITY_DN130380_c0_g1_i1"	2.1755672505807	"meanmale"	1.14467542179158	"meanfemale"
"TRINITY_DN130408_c2_g3_i12"	4.21098922105863	"meanmale"	3.02694265199193	"meanfemale"
"TRINITY_DN130408_c2_g6_i1"	5.78635515604843	"meanmale"	4.74856346858477	"meanfemale"
"TRINITY_DN130413_c0_g1_i1"	1.5260767441308	"meanmale"	0.495819389689494	"meanfemale"
"TRINITY_DN130449_c0_g1_i2"	3.07433927607397	"meanmale"	1.41809185187472	"meanfemale"
"TRINITY_DN130513_c3_g3_i2"	3.63183068136278	"meanmale"	2.63499777548138	"meanfemale"
"TRINITY_DN130527_c4_g4_i1"	2.2110859090603	"meanmale"	0.842375807642912	"meanfemale"
"TRINITY_DN130543_c0_g1_i1"	-0.0821069003963573	"meanmale"	-1.83763508147535	"meanfemale"
"TRINITY_DN130578_c0_g3_i1"	2.18863183682188	"meanmale"	0.0222311125732183	"meanfemale"
"TRINITY_DN130627_c3_g1_i1"	6.67732613491997	"meanmale"	4.6669706020921	"meanfemale"
"TRINITY_DN130646_c1_g1_i2"	6.39546495870085	"meanmale"	5.23509353686087	"meanfemale"
"TRINITY_DN130656_c3_g2_i12"	3.42406899984981	"meanmale"	0.458308256824638	"meanfemale"
"TRINITY_DN130770_c0_g2_i2"	3.45703067186878	"meanmale"	2.29692456903662	"meanfemale"
"TRINITY_DN130777_c3_g1_i1"	0.05434308295355	"meanmale"	-1.49113845178028	"meanfemale"
"TRINITY_DN130777_c4_g10_i1"	0.846994942553498	"meanmale"	-0.629077717361548	"meanfemale"
"TRINITY_DN130791_c0_g2_i1"	2.35604701237865	"meanmale"	0.206879869694041	"meanfemale"
"TRINITY_DN130792_c5_g2_i3"	5.35556464717834	"meanmale"	4.1872726575569	"meanfemale"
"TRINITY_DN130828_c1_g5_i3"	1.46692251754947	"meanmale"	0.0148508928610361	"meanfemale"
"TRINITY_DN130851_c1_g5_i1"	1.5237167190761	"meanmale"	-0.11639184195269	"meanfemale"
"TRINITY_DN130851_c2_g3_i1"	-0.133425235674558	"meanmale"	-1.69400876737332	"meanfemale"
"TRINITY_DN130854_c0_g3_i2"	3.33173835984433	"meanmale"	2.36229361459348	"meanfemale"
"TRINITY_DN130880_c4_g2_i7"	6.32905652825443	"meanmale"	5.11404579046599	"meanfemale"
"TRINITY_DN130898_c0_g1_i1"	3.07103713507157	"meanmale"	1.97539998304235	"meanfemale"
"TRINITY_DN130898_c0_g2_i1"	2.4887376918367	"meanmale"	1.30465139723605	"meanfemale"
"TRINITY_DN130923_c0_g2_i2"	0.368157335247694	"meanmale"	-1.48019301210835	"meanfemale"
"TRINITY_DN130932_c0_g4_i5"	6.81752386237534	"meanmale"	5.62444149923053	"meanfemale"
"TRINITY_DN131013_c0_g1_i2"	1.23074368305319	"meanmale"	-1.5814028274105	"meanfemale"
"TRINITY_DN131030_c6_g1_i1"	5.10528986463912	"meanmale"	3.64335551513943	"meanfemale"
"TRINITY_DN131091_c6_g3_i1"	4.37711363217768	"meanmale"	3.13536039177513	"meanfemale"
"TRINITY_DN131091_c8_g1_i2"	2.85878130462039	"meanmale"	1.82074647717624	"meanfemale"
"TRINITY_DN131104_c0_g1_i2"	2.5010617482656	"meanmale"	1.15482599778826	"meanfemale"
"TRINITY_DN131133_c0_g1_i1"	2.66620765756942	"meanmale"	1.41708586414358	"meanfemale"
"TRINITY_DN131144_c0_g1_i1"	2.24707863438678	"meanmale"	-0.272460315606826	"meanfemale"
"TRINITY_DN131144_c0_g2_i3"	5.06876164084848	"meanmale"	3.80364948079214	"meanfemale"
"TRINITY_DN131144_c0_g3_i1"	3.40090948454678	"meanmale"	1.98645869030714	"meanfemale"
"TRINITY_DN131174_c1_g4_i1"	1.96058543556146	"meanmale"	0.207138617779096	"meanfemale"
"TRINITY_DN131187_c2_g1_i1"	4.66493029239159	"meanmale"	3.01561736846574	"meanfemale"
"TRINITY_DN131220_c7_g1_i1"	1.45875497380906	"meanmale"	0.360237091258839	"meanfemale"
"TRINITY_DN131236_c0_g1_i1"	0.784672232540146	"meanmale"	-0.379065287600045	"meanfemale"
"TRINITY_DN131259_c12_g3_i1"	2.46801679172535	"meanmale"	1.2177893253779	"meanfemale"
"TRINITY_DN131264_c0_g1_i4"	3.28338119289579	"meanmale"	1.78728724527167	"meanfemale"
"TRINITY_DN131269_c13_g15_i1"	4.21081645977437	"meanmale"	2.8990086579728	"meanfemale"
"TRINITY_DN131292_c2_g2_i1"	0.73693269399628	"meanmale"	-0.770881369684765	"meanfemale"
"TRINITY_DN131299_c0_g1_i4"	0.176141142073752	"meanmale"	-1.63032841612796	"meanfemale"
"TRINITY_DN131299_c0_g2_i2"	2.93634456542379	"meanmale"	1.59768636863736	"meanfemale"
"TRINITY_DN131314_c0_g2_i2"	2.86769695439387	"meanmale"	1.77825471498252	"meanfemale"
"TRINITY_DN131321_c3_g2_i1"	5.58423772421022	"meanmale"	4.43547961376352	"meanfemale"
"TRINITY_DN131369_c1_g1_i1"	1.53761811573124	"meanmale"	0.267575047828684	"meanfemale"
"TRINITY_DN131379_c2_g1_i2"	3.70118970324418	"meanmale"	2.06937420903538	"meanfemale"
"TRINITY_DN131465_c3_g1_i3"	-0.256411448983158	"meanmale"	-1.9420728192631	"meanfemale"
"TRINITY_DN131472_c0_g1_i1"	3.18611766632755	"meanmale"	1.89258206766808	"meanfemale"
"TRINITY_DN131503_c1_g3_i4"	4.89990217016285	"meanmale"	3.77089335444813	"meanfemale"
"TRINITY_DN131507_c3_g2_i1"	4.36153069700297	"meanmale"	2.84997465280171	"meanfemale"
"TRINITY_DN131510_c9_g1_i1"	7.69734093545054	"meanmale"	6.63714601917536	"meanfemale"
"TRINITY_DN131535_c2_g1_i1"	2.78400166403249	"meanmale"	0.346612496891367	"meanfemale"
"TRINITY_DN131584_c0_g2_i3"	2.69991923143682	"meanmale"	1.67542209640657	"meanfemale"
"TRINITY_DN131588_c1_g1_i6"	2.73603823390585	"meanmale"	0.222571875255138	"meanfemale"
"TRINITY_DN131589_c8_g3_i1"	2.18196933561329	"meanmale"	0.756223776677674	"meanfemale"
"TRINITY_DN131592_c2_g2_i2"	1.82887765122439	"meanmale"	-0.328155337083084	"meanfemale"
"TRINITY_DN131607_c2_g2_i8"	5.20815182377379	"meanmale"	3.72234100570379	"meanfemale"
"TRINITY_DN131670_c2_g3_i1"	2.91147870023617	"meanmale"	1.15511491190055	"meanfemale"
"TRINITY_DN131697_c5_g2_i1"	2.43719350610956	"meanmale"	0.906358418455091	"meanfemale"
"TRINITY_DN131744_c0_g4_i2"	1.41854579474518	"meanmale"	-1.6026745325863	"meanfemale"
"TRINITY_DN131755_c8_g12_i2"	4.57053186805957	"meanmale"	3.5613118212551	"meanfemale"
"TRINITY_DN131756_c6_g1_i1"	0.327881014499319	"meanmale"	-1.45177033131039	"meanfemale"
"TRINITY_DN131760_c0_g1_i4"	3.09147319994323	"meanmale"	1.83781049855888	"meanfemale"
"TRINITY_DN131764_c8_g2_i2"	3.74293006684154	"meanmale"	2.09625076508117	"meanfemale"
"TRINITY_DN131783_c3_g1_i1"	1.90376424174394	"meanmale"	-1.22733675529922	"meanfemale"
"TRINITY_DN131848_c0_g1_i3"	2.70436630535354	"meanmale"	1.5474954445842	"meanfemale"
"TRINITY_DN131856_c3_g2_i2"	4.06705831176656	"meanmale"	2.75487738199629	"meanfemale"
"TRINITY_DN131868_c0_g11_i1"	0.434520658952934	"meanmale"	-0.973747403369146	"meanfemale"
"TRINITY_DN131895_c1_g9_i1"	2.2089424781629	"meanmale"	-2.16504209028026	"meanfemale"
"TRINITY_DN131925_c1_g2_i3"	4.13601051598429	"meanmale"	3.00325649296317	"meanfemale"
"TRINITY_DN131972_c3_g4_i3"	4.33877548681107	"meanmale"	3.29117450580265	"meanfemale"
"TRINITY_DN131978_c0_g1_i1"	2.56479692918683	"meanmale"	1.43542386723397	"meanfemale"
"TRINITY_DN131994_c0_g3_i1"	2.17354192387578	"meanmale"	0.166308519948958	"meanfemale"
"TRINITY_DN132014_c1_g3_i2"	1.23198705083163	"meanmale"	-0.78106730109863	"meanfemale"
"TRINITY_DN132022_c5_g3_i1"	6.70792425857653	"meanmale"	5.69094625928062	"meanfemale"
"TRINITY_DN132075_c0_g1_i5"	0.887048168514871	"meanmale"	-0.481581287428647	"meanfemale"
"TRINITY_DN132087_c0_g1_i2"	0.962205981874647	"meanmale"	-0.471802509089816	"meanfemale"
"TRINITY_DN132134_c7_g3_i2"	4.12125727946185	"meanmale"	2.92539079901502	"meanfemale"
"TRINITY_DN132208_c6_g4_i1"	6.17919654788626	"meanmale"	3.52615581470092	"meanfemale"
"TRINITY_DN132304_c3_g1_i6"	9.20348503920306	"meanmale"	7.9741979865869	"meanfemale"
"TRINITY_DN132309_c1_g3_i6"	4.33926590844912	"meanmale"	2.52175841308282	"meanfemale"
"TRINITY_DN132313_c0_g2_i1"	7.07687605282817	"meanmale"	4.27263736189286	"meanfemale"
"TRINITY_DN132335_c6_g7_i1"	3.83234762647445	"meanmale"	1.86691707510272	"meanfemale"
"TRINITY_DN132349_c0_g3_i1"	1.83261411614583	"meanmale"	0.826649715527726	"meanfemale"
"TRINITY_DN132370_c0_g1_i1"	2.07656708363139	"meanmale"	0.809259276406839	"meanfemale"
"TRINITY_DN132444_c9_g1_i3"	1.37869591947252	"meanmale"	-0.0677207411060053	"meanfemale"
"TRINITY_DN132456_c6_g1_i1"	4.89697548919703	"meanmale"	3.71540579613213	"meanfemale"
"TRINITY_DN132465_c3_g1_i1"	0.998901950034654	"meanmale"	-0.324446094168374	"meanfemale"
"TRINITY_DN132472_c0_g2_i4"	0.806722184632536	"meanmale"	-1.51066734940172	"meanfemale"
"TRINITY_DN132475_c1_g1_i2"	3.14467480755393	"meanmale"	1.75179871980503	"meanfemale"
"TRINITY_DN132528_c3_g3_i1"	2.92473858297358	"meanmale"	1.72738776875465	"meanfemale"
"TRINITY_DN132533_c4_g2_i1"	4.99645771363705	"meanmale"	3.97552728100234	"meanfemale"
"TRINITY_DN132547_c1_g4_i1"	6.65672061326199	"meanmale"	5.421116241389	"meanfemale"
"TRINITY_DN132578_c3_g4_i2"	0.994028260731497	"meanmale"	-0.853905873796501	"meanfemale"
"TRINITY_DN132602_c3_g1_i2"	3.97935256706219	"meanmale"	2.4540691689003	"meanfemale"
"TRINITY_DN132602_c3_g2_i2"	2.48738178687091	"meanmale"	1.35652275953884	"meanfemale"
"TRINITY_DN132623_c1_g1_i1"	2.04930493101366	"meanmale"	0.387951770240306	"meanfemale"
"TRINITY_DN132634_c3_g2_i1"	3.30564582987856	"meanmale"	1.3191305226676	"meanfemale"
"TRINITY_DN132634_c5_g2_i2"	6.58819181120128	"meanmale"	5.42688736233537	"meanfemale"
"TRINITY_DN132647_c1_g1_i3"	1.83557560273078	"meanmale"	0.631824068386265	"meanfemale"
"TRINITY_DN132741_c0_g1_i1"	1.08034523317665	"meanmale"	-0.274278451196178	"meanfemale"
"TRINITY_DN132741_c0_g3_i1"	2.90172356264861	"meanmale"	1.3208223172372	"meanfemale"
"TRINITY_DN132758_c1_g2_i4"	6.66990765961647	"meanmale"	3.88535318509878	"meanfemale"
"TRINITY_DN132778_c1_g2_i1"	0.380207000433519	"meanmale"	-1.55473074798329	"meanfemale"
"TRINITY_DN132809_c9_g3_i1"	1.63724203883033	"meanmale"	-0.583410665755665	"meanfemale"
"TRINITY_DN132814_c0_g1_i5"	2.94654275818079	"meanmale"	1.89891735063926	"meanfemale"
"TRINITY_DN132850_c1_g1_i2"	2.50034827900556	"meanmale"	1.23114611106707	"meanfemale"
"TRINITY_DN132915_c0_g1_i6"	-0.246858518772056	"meanmale"	-1.81128278319887	"meanfemale"
"TRINITY_DN132950_c0_g4_i1"	1.26929381191297	"meanmale"	-13.2877123795494	"meanfemale"
"TRINITY_DN132993_c1_g1_i1"	4.1792164545651	"meanmale"	3.09129477631189	"meanfemale"
"TRINITY_DN133001_c0_g1_i1"	1.69552148842942	"meanmale"	0.043870695098488	"meanfemale"
"TRINITY_DN133059_c0_g2_i2"	1.56728080694843	"meanmale"	-0.093659011217848	"meanfemale"
"TRINITY_DN133061_c1_g1_i3"	2.15491701167736	"meanmale"	1.14362601639382	"meanfemale"
"TRINITY_DN133064_c1_g5_i1"	1.58739079726327	"meanmale"	-13.2877123795494	"meanfemale"
"TRINITY_DN133085_c1_g1_i3"	0.511185618206836	"meanmale"	-1.46052437037146	"meanfemale"
"TRINITY_DN133096_c6_g5_i1"	2.8159112726048	"meanmale"	1.40835092422439	"meanfemale"
"TRINITY_DN133099_c0_g3_i1"	0.746628491593665	"meanmale"	-2.52716977390213	"meanfemale"
"TRINITY_DN133143_c0_g1_i1"	1.18249758600826	"meanmale"	0.0878818958530925	"meanfemale"
"TRINITY_DN133151_c2_g1_i1"	3.1688364146568	"meanmale"	1.49040941733268	"meanfemale"
"TRINITY_DN133182_c5_g1_i2"	2.14087059843598	"meanmale"	1.15482075073061	"meanfemale"
"TRINITY_DN133210_c0_g1_i4"	2.43613069778922	"meanmale"	0.85542949528739	"meanfemale"
"TRINITY_DN133219_c0_g2_i1"	4.90999640143021	"meanmale"	3.40259899570035	"meanfemale"
"TRINITY_DN133219_c0_g7_i1"	4.94400198679386	"meanmale"	3.11426846369038	"meanfemale"
"TRINITY_DN133220_c3_g3_i1"	3.92310300176272	"meanmale"	-0.758467807662924	"meanfemale"
"TRINITY_DN133247_c2_g3_i5"	3.22587867604094	"meanmale"	2.06115267814038	"meanfemale"
"TRINITY_DN133268_c0_g1_i3"	4.82636342336512	"meanmale"	3.68142397295124	"meanfemale"
"TRINITY_DN133322_c1_g2_i1"	1.41612315169758	"meanmale"	0.0358662396242232	"meanfemale"
"TRINITY_DN133357_c2_g3_i2"	7.44097182738284	"meanmale"	6.21108998065591	"meanfemale"
"TRINITY_DN133409_c1_g3_i1"	4.06228694964219	"meanmale"	2.75672481594273	"meanfemale"
"TRINITY_DN133496_c0_g1_i3"	4.27899935664545	"meanmale"	3.05898566644231	"meanfemale"
"TRINITY_DN133534_c2_g6_i1"	3.84656429117076	"meanmale"	2.50873658409461	"meanfemale"
"TRINITY_DN133575_c2_g1_i3"	0.11191145830332	"meanmale"	-1.61855499267891	"meanfemale"
"TRINITY_DN133577_c1_g4_i3"	4.34761284485411	"meanmale"	3.18667349731934	"meanfemale"
"TRINITY_DN133616_c0_g1_i1"	0.265237518701775	"meanmale"	-0.976094684869989	"meanfemale"
"TRINITY_DN133677_c1_g1_i1"	1.69420564348663	"meanmale"	0.502370489925564	"meanfemale"
