"Am2_463"	"group1"	"meanXX"	"group2"
"TRINITY_DN118145_c0_g2_i2"	1.71902769155695	"meanmale"	5.41185222684594	"meanfemale"
"TRINITY_DN118157_c1_g1_i1"	3.10108729398609	"meanmale"	7.92221092276093	"meanfemale"
"TRINITY_DN118193_c0_g1_i1"	2.66176891434644	"meanmale"	5.99596591812245	"meanfemale"
"TRINITY_DN118194_c0_g1_i3"	2.69728927958553	"meanmale"	4.17564908066108	"meanfemale"
"TRINITY_DN118198_c0_g3_i1"	4.96796328100384	"meanmale"	6.15777842280879	"meanfemale"
"TRINITY_DN118226_c0_g1_i1"	0.00624270378919003	"meanmale"	2.08660445734899	"meanfemale"
"TRINITY_DN118245_c0_g1_i2"	-2.2170711476814	"meanmale"	9.51808751798466	"meanfemale"
"TRINITY_DN118256_c0_g1_i1"	-3.6419723948497	"meanmale"	2.41837882619887	"meanfemale"
"TRINITY_DN118258_c0_g1_i2"	1.98089875943996	"meanmale"	3.46124623515677	"meanfemale"
"TRINITY_DN118275_c1_g1_i1"	3.43428713354293	"meanmale"	4.55109390452205	"meanfemale"
"TRINITY_DN118281_c0_g1_i1"	-5.54905945861627	"meanmale"	5.56893675352096	"meanfemale"
"TRINITY_DN118297_c0_g1_i1"	0.694867918884306	"meanmale"	3.17615865578764	"meanfemale"
"TRINITY_DN118297_c0_g2_i1"	2.16554785804116	"meanmale"	4.82382304871135	"meanfemale"
"TRINITY_DN118311_c0_g1_i4"	2.8012521497762	"meanmale"	4.9319690158291	"meanfemale"
"TRINITY_DN118317_c0_g2_i2"	1.61391804479569	"meanmale"	3.21388843095584	"meanfemale"
"TRINITY_DN118320_c0_g1_i1"	2.89915759042674	"meanmale"	5.56026883537597	"meanfemale"
"TRINITY_DN118346_c0_g2_i1"	-0.829398270434406	"meanmale"	1.11642497597483	"meanfemale"
"TRINITY_DN118360_c0_g1_i2"	1.22536265762342	"meanmale"	5.03910774157702	"meanfemale"
"TRINITY_DN118372_c0_g2_i1"	3.16511556584104	"meanmale"	4.98499826318569	"meanfemale"
"TRINITY_DN118372_c0_g3_i1"	-0.912833680589674	"meanmale"	1.54415904925074	"meanfemale"
"TRINITY_DN118379_c0_g1_i1"	-0.215282293478722	"meanmale"	1.78056085082879	"meanfemale"
"TRINITY_DN118387_c0_g3_i2"	1.44694137255562	"meanmale"	4.83886506956576	"meanfemale"
"TRINITY_DN118389_c0_g1_i1"	2.8412872932229	"meanmale"	4.80958451658558	"meanfemale"
"TRINITY_DN118390_c0_g2_i2"	0.327539519635765	"meanmale"	2.96906611526073	"meanfemale"
"TRINITY_DN118391_c0_g1_i1"	-0.966974201222834	"meanmale"	0.786806111992437	"meanfemale"
"TRINITY_DN118439_c1_g2_i1"	-2.39872946990931	"meanmale"	-0.569114378185614	"meanfemale"
"TRINITY_DN118445_c0_g1_i3"	-2.22844855821178	"meanmale"	2.95089393196425	"meanfemale"
"TRINITY_DN118479_c0_g1_i1"	2.51033775126141	"meanmale"	4.93042651209404	"meanfemale"
"TRINITY_DN118487_c0_g2_i2"	-2.42113798543071	"meanmale"	0.109352090441856	"meanfemale"
"TRINITY_DN118491_c0_g1_i2"	1.97484331043811	"meanmale"	3.80054411255753	"meanfemale"
"TRINITY_DN118496_c0_g1_i2"	3.00394587934761	"meanmale"	5.5428007779322	"meanfemale"
"TRINITY_DN118504_c0_g1_i1"	3.87772534561298	"meanmale"	5.7751397379045	"meanfemale"
"TRINITY_DN118516_c0_g2_i7"	2.6020824779112	"meanmale"	4.73374220286334	"meanfemale"
"TRINITY_DN118525_c2_g1_i1"	1.49887968048089	"meanmale"	3.1924159057016	"meanfemale"
"TRINITY_DN118530_c0_g2_i5"	3.70689848807354	"meanmale"	4.84715648406165	"meanfemale"
"TRINITY_DN118536_c0_g2_i1"	1.39961694668608	"meanmale"	3.0588000473159	"meanfemale"
"TRINITY_DN118554_c3_g1_i4"	-4.91116507724297	"meanmale"	4.48886481334581	"meanfemale"
"TRINITY_DN118556_c0_g1_i2"	4.42365166453976	"meanmale"	6.20468757990738	"meanfemale"
"TRINITY_DN118569_c0_g1_i1"	0.0614735286198897	"meanmale"	2.16263376671702	"meanfemale"
"TRINITY_DN118576_c0_g1_i1"	3.16561676628943	"meanmale"	4.22953304237727	"meanfemale"
"TRINITY_DN118590_c0_g1_i1"	2.17155907277513	"meanmale"	3.80602518489257	"meanfemale"
"TRINITY_DN118604_c0_g1_i1"	0.869135114394277	"meanmale"	2.7358213244058	"meanfemale"
"TRINITY_DN118609_c0_g1_i1"	2.21329964188633	"meanmale"	4.8532271483058	"meanfemale"
"TRINITY_DN118628_c0_g2_i3"	1.05011360689618	"meanmale"	2.11683348040131	"meanfemale"
"TRINITY_DN118635_c0_g1_i1"	2.09489861126679	"meanmale"	5.79584440057508	"meanfemale"
"TRINITY_DN118637_c0_g1_i1"	2.527791403606	"meanmale"	5.33960314946927	"meanfemale"
"TRINITY_DN118644_c0_g1_i1"	1.31017241967294	"meanmale"	2.47275028766113	"meanfemale"
"TRINITY_DN118651_c0_g1_i1"	4.57021979375624	"meanmale"	6.00468353368223	"meanfemale"
"TRINITY_DN118661_c0_g2_i1"	0.754428127655249	"meanmale"	2.51701640261748	"meanfemale"
"TRINITY_DN118664_c0_g1_i1"	1.37200564751231	"meanmale"	3.14970389156843	"meanfemale"
"TRINITY_DN118665_c1_g1_i1"	-1.9899686437016	"meanmale"	4.25834327482976	"meanfemale"
"TRINITY_DN118673_c0_g1_i1"	3.91495316169639	"meanmale"	6.55041380449091	"meanfemale"
"TRINITY_DN118674_c0_g1_i2"	0.0211489688345872	"meanmale"	5.14483981889262	"meanfemale"
"TRINITY_DN118677_c0_g1_i1"	2.04894357144954	"meanmale"	3.32902775954233	"meanfemale"
"TRINITY_DN118697_c0_g1_i1"	-1.50007229675427	"meanmale"	1.88457229978797	"meanfemale"
"TRINITY_DN118702_c0_g1_i1"	0.669786117353324	"meanmale"	3.48676745004038	"meanfemale"
"TRINITY_DN118720_c0_g1_i1"	-2.4507369127952	"meanmale"	-0.636481674749796	"meanfemale"
"TRINITY_DN118755_c0_g1_i1"	3.04708372807397	"meanmale"	4.4321193749885	"meanfemale"
"TRINITY_DN118779_c0_g1_i2"	1.38579652646696	"meanmale"	4.34708041919529	"meanfemale"
"TRINITY_DN118793_c0_g1_i1"	-2.5183504476224	"meanmale"	0.333747497128153	"meanfemale"
"TRINITY_DN118804_c0_g3_i3"	2.97799066070154	"meanmale"	6.53141625844691	"meanfemale"
"TRINITY_DN118818_c0_g1_i3"	3.08171159663868	"meanmale"	5.0045123162265	"meanfemale"
"TRINITY_DN118833_c0_g1_i2"	2.67284584525968	"meanmale"	5.74177088075424	"meanfemale"
"TRINITY_DN118839_c0_g1_i1"	5.17412692708973	"meanmale"	6.33368097825547	"meanfemale"
"TRINITY_DN118842_c0_g1_i2"	-0.775420104782125	"meanmale"	3.55409039547823	"meanfemale"
"TRINITY_DN118855_c1_g1_i1"	-1.39249681232084	"meanmale"	0.510297805790505	"meanfemale"
"TRINITY_DN118862_c0_g1_i1"	1.36039472743591	"meanmale"	2.85379385121054	"meanfemale"
"TRINITY_DN118875_c0_g2_i1"	3.68652636697398	"meanmale"	5.57552447583068	"meanfemale"
"TRINITY_DN118878_c0_g2_i1"	2.19580946263086	"meanmale"	4.60815298293068	"meanfemale"
"TRINITY_DN118890_c0_g3_i2"	1.81527905875209	"meanmale"	3.93185819631903	"meanfemale"
"TRINITY_DN118904_c0_g1_i1"	0.391421613069956	"meanmale"	1.80344696907035	"meanfemale"
"TRINITY_DN118908_c1_g2_i2"	1.44606364133668	"meanmale"	4.14279839574121	"meanfemale"
"TRINITY_DN118922_c2_g1_i8"	2.33452011590563	"meanmale"	3.82387385157187	"meanfemale"
"TRINITY_DN118925_c0_g1_i1"	1.95023037085864	"meanmale"	3.54762892197828	"meanfemale"
"TRINITY_DN118933_c2_g2_i1"	3.85840419622802	"meanmale"	5.45129993640862	"meanfemale"
"TRINITY_DN118958_c0_g1_i1"	1.88325512716032	"meanmale"	3.44627296042252	"meanfemale"
"TRINITY_DN118968_c0_g1_i1"	2.75599079774707	"meanmale"	4.16406236652609	"meanfemale"
"TRINITY_DN118980_c0_g1_i1"	1.80920315674361	"meanmale"	3.18116716120767	"meanfemale"
"TRINITY_DN118981_c0_g2_i3"	0.567903617284413	"meanmale"	3.21397403452166	"meanfemale"
"TRINITY_DN118981_c0_g4_i1"	-1.15676895743353	"meanmale"	2.27962081365402	"meanfemale"
"TRINITY_DN118995_c0_g1_i2"	3.0421518714117	"meanmale"	4.54879278213581	"meanfemale"
"TRINITY_DN119001_c0_g2_i2"	-1.96247473909249	"meanmale"	-0.144952285898237	"meanfemale"
"TRINITY_DN119011_c0_g1_i1"	-0.0243446947329694	"meanmale"	7.57850638836748	"meanfemale"
"TRINITY_DN119023_c7_g1_i1"	4.39852162092645	"meanmale"	5.54843379170877	"meanfemale"
"TRINITY_DN119027_c0_g1_i5"	-1.83584759502116	"meanmale"	0.0856814915763478	"meanfemale"
"TRINITY_DN119032_c0_g1_i2"	0.741378547581124	"meanmale"	3.02504838550139	"meanfemale"
"TRINITY_DN119035_c0_g1_i2"	4.52886823887624	"meanmale"	6.26553606460951	"meanfemale"
"TRINITY_DN119040_c0_g1_i1"	2.63379274558268	"meanmale"	4.35227478206052	"meanfemale"
"TRINITY_DN119041_c0_g1_i1"	1.68210368256374	"meanmale"	3.42783610053965	"meanfemale"
"TRINITY_DN119047_c0_g1_i1"	3.47833626072284	"meanmale"	4.97680071390589	"meanfemale"
"TRINITY_DN119055_c0_g2_i1"	5.17999901745828	"meanmale"	6.73846135758601	"meanfemale"
"TRINITY_DN119058_c0_g1_i1"	-13.2877123795494	"meanmale"	5.09579936835357	"meanfemale"
"TRINITY_DN119058_c0_g2_i1"	-13.2877123795494	"meanmale"	4.40486827441441	"meanfemale"
"TRINITY_DN119060_c0_g1_i4"	2.64109883476034	"meanmale"	4.38037443827263	"meanfemale"
"TRINITY_DN119069_c0_g1_i2"	1.76145478106349	"meanmale"	5.12832649587132	"meanfemale"
"TRINITY_DN119088_c0_g4_i2"	4.58889229792045	"meanmale"	5.9772901996885	"meanfemale"
"TRINITY_DN119095_c0_g2_i1"	2.60226128211466	"meanmale"	3.95569266994472	"meanfemale"
"TRINITY_DN119100_c0_g1_i2"	1.97357625589928	"meanmale"	3.01092313949264	"meanfemale"
"TRINITY_DN119102_c3_g7_i5"	3.16794380058043	"meanmale"	4.71553439895622	"meanfemale"
"TRINITY_DN119116_c0_g1_i1"	-13.2877123795494	"meanmale"	6.47170110700006	"meanfemale"
"TRINITY_DN119122_c0_g1_i3"	4.77175818147513	"meanmale"	7.91557943316331	"meanfemale"
"TRINITY_DN119150_c0_g2_i1"	2.71685257789937	"meanmale"	3.91538578206651	"meanfemale"
"TRINITY_DN119153_c0_g1_i11"	5.15515441724127	"meanmale"	6.79423249075626	"meanfemale"
"TRINITY_DN119158_c0_g1_i1"	4.36808967147637	"meanmale"	5.71815665653936	"meanfemale"
"TRINITY_DN119165_c0_g1_i1"	4.17132649289835	"meanmale"	5.28743649640053	"meanfemale"
"TRINITY_DN119204_c0_g1_i3"	1.34942558170376	"meanmale"	4.14873745113939	"meanfemale"
"TRINITY_DN119209_c1_g2_i1"	1.35855415677587	"meanmale"	6.12976502223925	"meanfemale"
"TRINITY_DN119234_c0_g1_i1"	-3.93146438920625	"meanmale"	-0.205752305024919	"meanfemale"
"TRINITY_DN119236_c0_g1_i1"	3.29309490808823	"meanmale"	4.39557658413118	"meanfemale"
"TRINITY_DN119243_c0_g1_i3"	3.42293447650671	"meanmale"	4.55507051875318	"meanfemale"
"TRINITY_DN119249_c0_g1_i1"	2.93686516818009	"meanmale"	5.25110773958854	"meanfemale"
"TRINITY_DN119257_c0_g1_i1"	4.67096364690343	"meanmale"	6.2405596637634	"meanfemale"
"TRINITY_DN119258_c0_g2_i1"	3.34212661179172	"meanmale"	4.50480666249646	"meanfemale"
"TRINITY_DN119260_c0_g1_i2"	3.35244966095482	"meanmale"	4.40199809298912	"meanfemale"
"TRINITY_DN119274_c0_g1_i1"	2.10445619142942	"meanmale"	3.70278223139811	"meanfemale"
"TRINITY_DN119288_c0_g1_i2"	-5.66197534029035	"meanmale"	6.73371538776405	"meanfemale"
"TRINITY_DN119290_c0_g1_i1"	2.08401205178009	"meanmale"	3.90764794296949	"meanfemale"
"TRINITY_DN119356_c0_g1_i1"	1.04519426057293	"meanmale"	3.087531991955	"meanfemale"
"TRINITY_DN119370_c0_g2_i1"	-3.4002186630299	"meanmale"	4.53566033864209	"meanfemale"
"TRINITY_DN119389_c0_g2_i4"	5.01713423770359	"meanmale"	6.08321076075621	"meanfemale"
"TRINITY_DN119394_c0_g1_i1"	1.65665955999344	"meanmale"	4.56935069183312	"meanfemale"
"TRINITY_DN119403_c0_g1_i1"	3.12338243504868	"meanmale"	4.70144560556794	"meanfemale"
"TRINITY_DN119417_c0_g1_i1"	2.71203608060146	"meanmale"	4.15782525515203	"meanfemale"
"TRINITY_DN119433_c0_g1_i1"	3.53142865170817	"meanmale"	5.02942171113383	"meanfemale"
"TRINITY_DN119457_c1_g3_i1"	2.80755916944658	"meanmale"	3.86654995945479	"meanfemale"
"TRINITY_DN119467_c0_g1_i2"	3.62354022827541	"meanmale"	5.18510757293269	"meanfemale"
"TRINITY_DN119475_c1_g2_i1"	3.72875090707577	"meanmale"	8.17919007065406	"meanfemale"
"TRINITY_DN119480_c0_g1_i1"	-0.127851591886566	"meanmale"	1.09204606004489	"meanfemale"
"TRINITY_DN119494_c0_g1_i1"	-2.7011592986501	"meanmale"	6.42509446729207	"meanfemale"
"TRINITY_DN119496_c0_g1_i1"	4.90798836773006	"meanmale"	6.17571262980374	"meanfemale"
"TRINITY_DN119499_c0_g1_i1"	-0.19991251400537	"meanmale"	2.91592098482004	"meanfemale"
"TRINITY_DN119509_c1_g3_i5"	3.00004079980063	"meanmale"	4.66388994553855	"meanfemale"
"TRINITY_DN119509_c1_g4_i1"	2.84594472051534	"meanmale"	4.05145258149819	"meanfemale"
"TRINITY_DN119517_c0_g1_i1"	-0.0134104847790242	"meanmale"	4.67229774041894	"meanfemale"
"TRINITY_DN119521_c1_g1_i5"	1.85947717930474	"meanmale"	3.33736808357313	"meanfemale"
"TRINITY_DN119522_c0_g1_i1"	-0.916889197083723	"meanmale"	1.58968292651395	"meanfemale"
"TRINITY_DN119526_c0_g1_i4"	2.05814352103859	"meanmale"	3.71082526251656	"meanfemale"
"TRINITY_DN119528_c0_g1_i3"	0.596001072836205	"meanmale"	3.64149592097941	"meanfemale"
"TRINITY_DN119552_c0_g1_i1"	3.72106911396833	"meanmale"	5.71628064992845	"meanfemale"
"TRINITY_DN119554_c2_g4_i2"	4.07545878941867	"meanmale"	7.43522364551191	"meanfemale"
"TRINITY_DN119570_c0_g2_i5"	2.31406791287452	"meanmale"	5.17406237632263	"meanfemale"
"TRINITY_DN119580_c0_g1_i7"	1.73109764463146	"meanmale"	2.91295441211355	"meanfemale"
"TRINITY_DN119591_c0_g2_i6"	1.47319260715359	"meanmale"	2.59226178857691	"meanfemale"
"TRINITY_DN119603_c0_g2_i2"	3.00353081964921	"meanmale"	4.30612642099607	"meanfemale"
"TRINITY_DN119604_c0_g1_i1"	-0.0594745508382003	"meanmale"	2.24915056336971	"meanfemale"
"TRINITY_DN119608_c0_g2_i1"	-0.390710476275252	"meanmale"	1.4842266815956	"meanfemale"
"TRINITY_DN119620_c0_g1_i2"	2.15182653557735	"meanmale"	4.90317420010632	"meanfemale"
"TRINITY_DN119637_c0_g1_i1"	-0.275884889709633	"meanmale"	1.25200383660157	"meanfemale"
"TRINITY_DN119641_c2_g1_i1"	3.45982970688277	"meanmale"	5.28847183717921	"meanfemale"
"TRINITY_DN119655_c0_g1_i2"	4.19991883214054	"meanmale"	6.59643786500998	"meanfemale"
"TRINITY_DN119657_c0_g1_i3"	1.83043438034253	"meanmale"	4.38253168352913	"meanfemale"
"TRINITY_DN119678_c0_g1_i2"	0.182204972827453	"meanmale"	3.43592106642361	"meanfemale"
"TRINITY_DN119683_c0_g3_i1"	-2.83840346082749	"meanmale"	0.978155239513784	"meanfemale"
"TRINITY_DN119703_c0_g1_i2"	2.93146717736401	"meanmale"	5.29501316572516	"meanfemale"
"TRINITY_DN119705_c0_g1_i3"	4.01129888528046	"meanmale"	5.05937090470893	"meanfemale"
"TRINITY_DN119732_c0_g1_i7"	1.79645576660028	"meanmale"	3.12149086664504	"meanfemale"
"TRINITY_DN119739_c0_g1_i1"	1.70717928620581	"meanmale"	3.36992236320425	"meanfemale"
"TRINITY_DN119748_c1_g1_i2"	3.29268309063823	"meanmale"	4.58300094620389	"meanfemale"
"TRINITY_DN119751_c0_g1_i3"	-1.80860520858914	"meanmale"	5.38080057385961	"meanfemale"
"TRINITY_DN119760_c0_g1_i4"	2.84185037047229	"meanmale"	4.18077382458752	"meanfemale"
"TRINITY_DN119763_c1_g3_i1"	1.14271161413812	"meanmale"	3.05826497694898	"meanfemale"
"TRINITY_DN119774_c0_g1_i2"	-13.2877123795494	"meanmale"	6.12264809672909	"meanfemale"
"TRINITY_DN119778_c1_g2_i2"	2.65098887225657	"meanmale"	4.12989839214938	"meanfemale"
"TRINITY_DN119779_c0_g2_i3"	2.69153243777845	"meanmale"	5.27367904376523	"meanfemale"
"TRINITY_DN119780_c1_g3_i5"	3.29759837479239	"meanmale"	4.72757551121996	"meanfemale"
"TRINITY_DN119793_c0_g1_i1"	2.04510228780289	"meanmale"	5.30596814870457	"meanfemale"
"TRINITY_DN119807_c0_g1_i4"	2.53207125405418	"meanmale"	3.6115124297611	"meanfemale"
"TRINITY_DN119820_c0_g1_i1"	2.9549969287713	"meanmale"	4.00335958132212	"meanfemale"
"TRINITY_DN119823_c0_g1_i2"	2.30139107952337	"meanmale"	4.28205732187601	"meanfemale"
"TRINITY_DN119864_c0_g2_i1"	0.286450350315222	"meanmale"	1.53002503334533	"meanfemale"
"TRINITY_DN119886_c0_g1_i3"	3.07178395049645	"meanmale"	4.27149236894166	"meanfemale"
"TRINITY_DN119886_c0_g2_i5"	2.73774334876935	"meanmale"	4.15311670187575	"meanfemale"
"TRINITY_DN119891_c0_g1_i1"	2.02637765488209	"meanmale"	3.85215041503555	"meanfemale"
"TRINITY_DN119908_c2_g1_i5"	5.97974111549753	"meanmale"	8.48662446038974	"meanfemale"
"TRINITY_DN119914_c0_g1_i4"	2.72494301890868	"meanmale"	4.6190447999303	"meanfemale"
"TRINITY_DN119931_c0_g1_i1"	3.83655856359764	"meanmale"	5.45784189418845	"meanfemale"
"TRINITY_DN119933_c0_g1_i6"	3.17731308044997	"meanmale"	5.17675945753206	"meanfemale"
"TRINITY_DN119935_c0_g1_i3"	3.14555056912438	"meanmale"	4.58790944705384	"meanfemale"
"TRINITY_DN119941_c0_g1_i2"	2.22960335918739	"meanmale"	3.90922854718199	"meanfemale"
"TRINITY_DN119944_c0_g1_i1"	1.68388620663526	"meanmale"	3.45507324745378	"meanfemale"
"TRINITY_DN119962_c0_g1_i5"	0.159355895156865	"meanmale"	1.67851129054485	"meanfemale"
"TRINITY_DN119970_c1_g2_i1"	-2.06926816808724	"meanmale"	-0.509659903796175	"meanfemale"
"TRINITY_DN120000_c0_g1_i1"	1.56629162946929	"meanmale"	3.43054175633715	"meanfemale"
"TRINITY_DN120004_c0_g1_i2"	3.4387019488939	"meanmale"	5.25853193114393	"meanfemale"
"TRINITY_DN120007_c0_g1_i4"	3.53261270477687	"meanmale"	5.50757390317898	"meanfemale"
"TRINITY_DN120025_c0_g1_i4"	1.03612689402305	"meanmale"	4.15547478086964	"meanfemale"
"TRINITY_DN120030_c0_g1_i1"	2.08911317266789	"meanmale"	3.42729732046003	"meanfemale"
"TRINITY_DN120034_c0_g1_i2"	3.29432279482471	"meanmale"	5.13560370476644	"meanfemale"
"TRINITY_DN120059_c0_g1_i4"	4.41537772509573	"meanmale"	6.23443479671578	"meanfemale"
"TRINITY_DN120059_c0_g2_i1"	3.55642978659759	"meanmale"	5.3760288473638	"meanfemale"
"TRINITY_DN120071_c0_g1_i2"	-5.93278576956169	"meanmale"	6.44908730455847	"meanfemale"
"TRINITY_DN120084_c0_g2_i2"	3.5468397981047	"meanmale"	4.8521735202711	"meanfemale"
"TRINITY_DN120086_c0_g1_i1"	3.38092645452471	"meanmale"	4.47201809843347	"meanfemale"
"TRINITY_DN120102_c0_g1_i2"	3.33245639381123	"meanmale"	4.61909435814678	"meanfemale"
"TRINITY_DN120113_c0_g1_i3"	-0.703684439210919	"meanmale"	2.25649063758184	"meanfemale"
"TRINITY_DN120130_c0_g1_i3"	3.23593390802731	"meanmale"	4.59018925704191	"meanfemale"
"TRINITY_DN120143_c0_g1_i1"	2.86810212422024	"meanmale"	4.12898297813808	"meanfemale"
"TRINITY_DN120148_c0_g1_i3"	2.97996505972809	"meanmale"	4.5678353651087	"meanfemale"
"TRINITY_DN120155_c0_g1_i1"	0.412751327676773	"meanmale"	4.89425015168638	"meanfemale"
"TRINITY_DN120161_c0_g2_i9"	3.12074872608716	"meanmale"	4.73673136560568	"meanfemale"
"TRINITY_DN120170_c0_g1_i2"	4.09679047221816	"meanmale"	5.45566636124983	"meanfemale"
"TRINITY_DN120176_c0_g1_i1"	2.79118171105841	"meanmale"	5.06278152316292	"meanfemale"
"TRINITY_DN120185_c0_g1_i1"	2.82491896806033	"meanmale"	4.78663638645275	"meanfemale"
"TRINITY_DN120216_c0_g1_i1"	1.45120578538141	"meanmale"	3.06969289982777	"meanfemale"
"TRINITY_DN120223_c0_g1_i5"	1.99371455378703	"meanmale"	3.84994249565309	"meanfemale"
"TRINITY_DN120236_c2_g1_i2"	3.22703820621206	"meanmale"	4.62742067848165	"meanfemale"
"TRINITY_DN120249_c2_g1_i1"	2.60419001177537	"meanmale"	4.74990091071407	"meanfemale"
"TRINITY_DN120251_c0_g1_i2"	3.58101568291908	"meanmale"	4.76766376447442	"meanfemale"
"TRINITY_DN120254_c0_g1_i1"	-1.29784063569793	"meanmale"	3.92979398771044	"meanfemale"
"TRINITY_DN120272_c0_g3_i2"	1.87630860495046	"meanmale"	3.40601004823353	"meanfemale"
"TRINITY_DN120289_c0_g1_i2"	-0.200080553091493	"meanmale"	1.4689773279853	"meanfemale"
"TRINITY_DN120319_c0_g2_i1"	2.29761971130444	"meanmale"	3.48141144360483	"meanfemale"
"TRINITY_DN120335_c0_g1_i2"	0.726822825259289	"meanmale"	5.77519819953377	"meanfemale"
"TRINITY_DN120348_c0_g1_i1"	1.98723212441678	"meanmale"	3.87019395159886	"meanfemale"
"TRINITY_DN120355_c0_g1_i3"	3.41546849323723	"meanmale"	4.4993835027231	"meanfemale"
"TRINITY_DN120361_c0_g2_i1"	1.58819012292267	"meanmale"	3.0318395881826	"meanfemale"
"TRINITY_DN120368_c0_g1_i2"	3.79710150919733	"meanmale"	5.11189971035444	"meanfemale"
"TRINITY_DN120396_c0_g1_i4"	0.364178063044927	"meanmale"	4.30645724086731	"meanfemale"
"TRINITY_DN120400_c0_g1_i2"	3.16088190657327	"meanmale"	4.58616483363982	"meanfemale"
"TRINITY_DN120402_c0_g1_i4"	2.60303227623426	"meanmale"	4.34880599606104	"meanfemale"
"TRINITY_DN120407_c0_g2_i1"	3.37384317597098	"meanmale"	4.94660099840987	"meanfemale"
"TRINITY_DN120411_c0_g1_i3"	4.20120148706623	"meanmale"	5.49962733236007	"meanfemale"
"TRINITY_DN120412_c0_g1_i2"	-0.100407401954688	"meanmale"	7.14595697727895	"meanfemale"
"TRINITY_DN120415_c0_g1_i1"	4.80071785956984	"meanmale"	6.05730957277138	"meanfemale"
"TRINITY_DN120417_c0_g1_i2"	4.33112878160927	"meanmale"	5.90195496101804	"meanfemale"
"TRINITY_DN120435_c2_g2_i1"	2.03337848237991	"meanmale"	3.20339758349625	"meanfemale"
"TRINITY_DN120437_c2_g1_i2"	0.519567301557722	"meanmale"	2.26549212698719	"meanfemale"
"TRINITY_DN120445_c0_g1_i1"	2.14738258731988	"meanmale"	3.71998191276286	"meanfemale"
"TRINITY_DN120454_c1_g2_i1"	-2.3545826382955	"meanmale"	1.95020158869167	"meanfemale"
"TRINITY_DN120456_c0_g1_i1"	-5.42456598973374	"meanmale"	6.75863263872504	"meanfemale"
"TRINITY_DN120457_c0_g1_i2"	3.00186930910378	"meanmale"	4.76062829884476	"meanfemale"
"TRINITY_DN120459_c0_g2_i2"	4.39529651889525	"meanmale"	5.70512160225719	"meanfemale"
"TRINITY_DN120463_c0_g1_i1"	-4.05506314965722	"meanmale"	6.61324516294989	"meanfemale"
"TRINITY_DN120464_c0_g1_i1"	3.70981896095967	"meanmale"	4.94580501765388	"meanfemale"
"TRINITY_DN120473_c0_g1_i2"	1.47192395867627	"meanmale"	5.08879021975178	"meanfemale"
"TRINITY_DN120485_c1_g3_i1"	-2.51804182718313	"meanmale"	2.21658953316085	"meanfemale"
"TRINITY_DN120516_c0_g1_i1"	2.43134192681454	"meanmale"	4.39841335552597	"meanfemale"
"TRINITY_DN120535_c1_g1_i5"	-0.794673689004006	"meanmale"	5.35637489853569	"meanfemale"
"TRINITY_DN120542_c0_g1_i1"	3.99618559688697	"meanmale"	5.1179864513476	"meanfemale"
"TRINITY_DN120545_c4_g1_i4"	2.05931008042497	"meanmale"	4.37591379620377	"meanfemale"
"TRINITY_DN120548_c0_g2_i2"	1.77370889081674	"meanmale"	3.6580964762325	"meanfemale"
"TRINITY_DN120555_c0_g2_i5"	-0.764889955825477	"meanmale"	2.8228395482044	"meanfemale"
"TRINITY_DN120556_c0_g1_i2"	3.0449241491069	"meanmale"	4.64798916288349	"meanfemale"
"TRINITY_DN120563_c1_g2_i1"	4.41289104521544	"meanmale"	6.00382062801144	"meanfemale"
"TRINITY_DN120569_c0_g1_i1"	-2.86025115255332	"meanmale"	3.73554691394305	"meanfemale"
"TRINITY_DN120593_c0_g1_i1"	3.62170416139677	"meanmale"	4.84004032451988	"meanfemale"
"TRINITY_DN120594_c0_g1_i5"	2.56008272855821	"meanmale"	4.7839050210793	"meanfemale"
"TRINITY_DN120619_c0_g1_i2"	-1.65458089292546	"meanmale"	2.36233995870775	"meanfemale"
"TRINITY_DN120623_c0_g1_i1"	1.92189502588841	"meanmale"	3.3343977155196	"meanfemale"
"TRINITY_DN120631_c0_g2_i2"	-3.13000918545474	"meanmale"	3.2037976281231	"meanfemale"
"TRINITY_DN120636_c0_g8_i1"	3.12786024539631	"meanmale"	4.96314846748403	"meanfemale"
"TRINITY_DN120650_c0_g1_i1"	2.58751125383529	"meanmale"	4.08533252470589	"meanfemale"
"TRINITY_DN120666_c1_g1_i1"	0.5978060068954	"meanmale"	2.75677383782565	"meanfemale"
"TRINITY_DN120673_c0_g2_i1"	1.94788118679256	"meanmale"	3.0736619005598	"meanfemale"
"TRINITY_DN120688_c2_g1_i2"	3.80196368124248	"meanmale"	4.97673510318912	"meanfemale"
"TRINITY_DN120692_c0_g1_i2"	3.2751747425069	"meanmale"	4.73487715575279	"meanfemale"
"TRINITY_DN120707_c0_g1_i4"	2.56154136047819	"meanmale"	4.04014507270456	"meanfemale"
"TRINITY_DN120727_c0_g2_i1"	2.73411535060443	"meanmale"	4.32869192940004	"meanfemale"
"TRINITY_DN120743_c0_g1_i1"	2.93936150779519	"meanmale"	6.20095655398037	"meanfemale"
"TRINITY_DN120749_c0_g1_i3"	-2.48884561543216	"meanmale"	1.2028328326502	"meanfemale"
"TRINITY_DN120751_c0_g1_i2"	1.76254420604666	"meanmale"	4.08690331460646	"meanfemale"
"TRINITY_DN120757_c0_g1_i1"	3.31721167869456	"meanmale"	5.90345945857982	"meanfemale"
