"gid"	"Log2RPKM"	"sex"	"bias"
"TRINITY_DN124913_c0_g1_i4"	4.34698623285955	"meanfemale"	"female"
"TRINITY_DN124922_c6_g7_i1"	4.42345715431356	"meanfemale"	"female"
"TRINITY_DN124936_c2_g1_i2"	1.1364516484934	"meanfemale"	"female"
"TRINITY_DN124941_c0_g1_i1"	3.06817125576869	"meanfemale"	"female"
"TRINITY_DN124943_c1_g1_i1"	2.51991188538964	"meanfemale"	"female"
"TRINITY_DN124951_c0_g3_i3"	3.74161925145646	"meanfemale"	"female"
"TRINITY_DN124954_c5_g3_i6"	5.97324724858918	"meanfemale"	"female"
"TRINITY_DN124959_c2_g1_i1"	3.82821431614277	"meanfemale"	"female"
"TRINITY_DN124959_c2_g4_i7"	4.46027141483073	"meanfemale"	"female"
"TRINITY_DN124967_c2_g1_i1"	2.66534619766548	"meanfemale"	"female"
"TRINITY_DN124968_c0_g1_i2"	3.46848382613436	"meanfemale"	"female"
"TRINITY_DN124970_c0_g1_i4"	3.77566726031106	"meanfemale"	"female"
"TRINITY_DN124997_c9_g4_i3"	3.87336069538374	"meanfemale"	"female"
"TRINITY_DN124999_c0_g1_i1"	3.49983820503846	"meanfemale"	"female"
"TRINITY_DN125002_c0_g1_i1"	2.29541121445811	"meanfemale"	"female"
"TRINITY_DN125009_c0_g1_i1"	3.81586359650032	"meanfemale"	"female"
"TRINITY_DN125015_c1_g1_i1"	4.62798988846324	"meanfemale"	"female"
"TRINITY_DN125018_c0_g1_i1"	3.95120733360808	"meanfemale"	"female"
"TRINITY_DN125025_c0_g1_i2"	6.06663419539617	"meanfemale"	"female"
"TRINITY_DN125033_c0_g2_i2"	4.48605206615387	"meanfemale"	"female"
"TRINITY_DN125043_c0_g2_i6"	5.16588022501557	"meanfemale"	"female"
"TRINITY_DN125045_c0_g1_i2"	4.43121578481689	"meanfemale"	"female"
"TRINITY_DN125052_c1_g2_i1"	4.61097996960385	"meanfemale"	"female"
"TRINITY_DN125054_c0_g1_i2"	4.15864580325354	"meanfemale"	"female"
"TRINITY_DN125054_c0_g2_i1"	3.55601112359375	"meanfemale"	"female"
"TRINITY_DN125062_c0_g1_i2"	3.30450811830523	"meanfemale"	"female"
"TRINITY_DN125065_c0_g1_i1"	0.47917229905719	"meanfemale"	"female"
"TRINITY_DN125066_c0_g1_i1"	6.00479033657535	"meanfemale"	"female"
"TRINITY_DN125068_c2_g1_i2"	4.55877747358302	"meanfemale"	"female"
"TRINITY_DN125072_c0_g2_i1"	5.16882280393352	"meanfemale"	"female"
"TRINITY_DN125076_c0_g1_i6"	6.05014607380506	"meanfemale"	"female"
"TRINITY_DN125092_c6_g5_i2"	4.77720068726214	"meanfemale"	"female"
"TRINITY_DN125104_c0_g8_i5"	5.48573294053736	"meanfemale"	"female"
"TRINITY_DN125113_c2_g1_i3"	3.78302347384287	"meanfemale"	"female"
"TRINITY_DN125119_c3_g1_i1"	2.59488434562958	"meanfemale"	"female"
"TRINITY_DN125119_c3_g3_i1"	2.53400232990108	"meanfemale"	"female"
"TRINITY_DN125119_c3_g4_i1"	6.36193138413276	"meanfemale"	"female"
"TRINITY_DN125119_c3_g6_i1"	6.7444792003245	"meanfemale"	"female"
"TRINITY_DN125122_c0_g1_i3"	4.00086648026788	"meanfemale"	"female"
"TRINITY_DN125127_c2_g1_i1"	3.78267817534755	"meanfemale"	"female"
"TRINITY_DN125133_c0_g1_i3"	3.54159607395108	"meanfemale"	"female"
"TRINITY_DN125133_c0_g2_i7"	3.15205450273242	"meanfemale"	"female"
"TRINITY_DN125134_c9_g1_i2"	5.08412830911671	"meanfemale"	"female"
"TRINITY_DN125136_c4_g1_i2"	5.43320937144206	"meanfemale"	"female"
"TRINITY_DN125143_c3_g4_i3"	1.70557065110513	"meanfemale"	"female"
"TRINITY_DN125147_c0_g1_i3"	3.24652332592937	"meanfemale"	"female"
"TRINITY_DN125155_c0_g3_i1"	2.32607940185314	"meanfemale"	"female"
"TRINITY_DN125156_c0_g2_i2"	4.09499510065305	"meanfemale"	"female"
"TRINITY_DN125176_c0_g1_i1"	5.45002480837574	"meanfemale"	"female"
"TRINITY_DN125185_c1_g1_i1"	4.22481273680132	"meanfemale"	"female"
"TRINITY_DN125186_c3_g1_i6"	3.32109317296236	"meanfemale"	"female"
"TRINITY_DN125191_c5_g6_i1"	1.14469868095616	"meanfemale"	"female"
"TRINITY_DN125192_c1_g1_i6"	2.00240420248446	"meanfemale"	"female"
"TRINITY_DN125199_c1_g1_i4"	2.2016641478819	"meanfemale"	"female"
"TRINITY_DN125212_c0_g1_i7"	2.57677993488989	"meanfemale"	"female"
"TRINITY_DN125212_c1_g3_i1"	3.1965665262665	"meanfemale"	"female"
"TRINITY_DN125218_c0_g1_i2"	2.04525993871152	"meanfemale"	"female"
"TRINITY_DN125231_c0_g6_i1"	4.60063212415997	"meanfemale"	"female"
"TRINITY_DN125238_c0_g1_i1"	2.91665265644458	"meanfemale"	"female"
"TRINITY_DN125242_c0_g4_i5"	2.19161494934301	"meanfemale"	"female"
"TRINITY_DN125246_c1_g1_i1"	2.76374434246324	"meanfemale"	"female"
"TRINITY_DN125252_c3_g1_i3"	4.94787685576237	"meanfemale"	"female"
"TRINITY_DN125252_c4_g6_i1"	3.04301460204428	"meanfemale"	"female"
"TRINITY_DN125252_c4_g8_i1"	3.8979468947698	"meanfemale"	"female"
"TRINITY_DN125254_c0_g1_i1"	3.98129837479069	"meanfemale"	"female"
"TRINITY_DN125256_c0_g1_i1"	2.21992697462133	"meanfemale"	"female"
"TRINITY_DN125269_c2_g1_i2"	2.44606208606181	"meanfemale"	"female"
"TRINITY_DN125269_c4_g1_i3"	2.66007864370048	"meanfemale"	"female"
"TRINITY_DN125276_c0_g1_i7"	1.37056650169997	"meanfemale"	"female"
"TRINITY_DN125277_c0_g1_i1"	3.78358665449921	"meanfemale"	"female"
"TRINITY_DN125284_c3_g3_i1"	6.19636790825469	"meanfemale"	"female"
"TRINITY_DN125285_c2_g1_i3"	6.13181602801815	"meanfemale"	"female"
"TRINITY_DN125295_c0_g1_i1"	4.14329261836672	"meanfemale"	"female"
"TRINITY_DN125304_c0_g1_i1"	3.68263327412472	"meanfemale"	"female"
"TRINITY_DN125305_c3_g2_i1"	2.73505634479236	"meanfemale"	"female"
"TRINITY_DN125309_c0_g1_i1"	7.26689006908568	"meanfemale"	"female"
"TRINITY_DN125320_c1_g5_i1"	2.95628462269775	"meanfemale"	"female"
"TRINITY_DN125325_c6_g2_i2"	0.636381588868091	"meanfemale"	"female"
"TRINITY_DN125325_c6_g3_i1"	0.859870781037799	"meanfemale"	"female"
"TRINITY_DN125330_c7_g1_i1"	5.34208159025119	"meanfemale"	"female"
"TRINITY_DN125330_c7_g6_i2"	4.4151246346389	"meanfemale"	"female"
"TRINITY_DN125332_c0_g1_i4"	4.62488547166735	"meanfemale"	"female"
"TRINITY_DN125333_c0_g1_i1"	7.70937347904588	"meanfemale"	"female"
"TRINITY_DN125334_c0_g1_i1"	3.16429864871414	"meanfemale"	"female"
"TRINITY_DN125335_c2_g1_i2"	4.97497614445435	"meanfemale"	"female"
"TRINITY_DN125337_c3_g1_i1"	5.25683319542046	"meanfemale"	"female"
"TRINITY_DN125342_c0_g1_i4"	4.14681741030574	"meanfemale"	"female"
"TRINITY_DN125343_c0_g8_i1"	4.47697858705349	"meanfemale"	"female"
"TRINITY_DN125349_c2_g3_i3"	4.59339954713504	"meanfemale"	"female"
"TRINITY_DN125359_c1_g1_i1"	1.93406938480193	"meanfemale"	"female"
"TRINITY_DN125361_c0_g3_i3"	2.64259639992065	"meanfemale"	"female"
"TRINITY_DN125363_c4_g4_i4"	3.80979089015958	"meanfemale"	"female"
"TRINITY_DN125374_c0_g1_i2"	4.01910652468878	"meanfemale"	"female"
"TRINITY_DN125376_c0_g7_i3"	3.10902333190492	"meanfemale"	"female"
"TRINITY_DN125389_c0_g3_i1"	-0.165392545486114	"meanfemale"	"female"
"TRINITY_DN125389_c0_g4_i1"	1.76533766330542	"meanfemale"	"female"
"TRINITY_DN125399_c0_g1_i2"	3.79170533525353	"meanfemale"	"female"
"TRINITY_DN125404_c0_g1_i1"	2.15424201154413	"meanfemale"	"female"
"TRINITY_DN125418_c3_g1_i3"	7.65736027373158	"meanfemale"	"female"
"TRINITY_DN125420_c4_g6_i2"	2.03987842773157	"meanfemale"	"female"
"TRINITY_DN125423_c4_g2_i5"	1.3320834020737	"meanfemale"	"female"
"TRINITY_DN125428_c5_g1_i2"	1.428571592969	"meanfemale"	"female"
"TRINITY_DN125443_c0_g1_i1"	4.34269039566901	"meanfemale"	"female"
"TRINITY_DN125445_c4_g5_i1"	3.68938674624169	"meanfemale"	"female"
"TRINITY_DN125454_c2_g2_i1"	3.13707398605707	"meanfemale"	"female"
"TRINITY_DN125454_c3_g1_i1"	4.91655102682552	"meanfemale"	"female"
"TRINITY_DN125459_c4_g3_i4"	6.10552624910892	"meanfemale"	"female"
"TRINITY_DN125463_c2_g1_i1"	5.70661846294909	"meanfemale"	"female"
"TRINITY_DN125463_c6_g3_i1"	4.73906450112426	"meanfemale"	"female"
"TRINITY_DN125466_c2_g1_i1"	5.31065844225772	"meanfemale"	"female"
"TRINITY_DN125466_c2_g2_i1"	1.36548190346158	"meanfemale"	"female"
"TRINITY_DN125468_c0_g2_i7"	3.53198052838977	"meanfemale"	"female"
"TRINITY_DN125469_c1_g4_i2"	5.5358354532322	"meanfemale"	"female"
"TRINITY_DN125476_c1_g2_i1"	5.08491372248344	"meanfemale"	"female"
"TRINITY_DN125487_c0_g2_i2"	3.06597990651903	"meanfemale"	"female"
"TRINITY_DN125507_c0_g7_i1"	3.57648294965515	"meanfemale"	"female"
"TRINITY_DN125517_c0_g1_i5"	1.95129376240272	"meanfemale"	"female"
"TRINITY_DN125519_c4_g4_i2"	4.69652698102947	"meanfemale"	"female"
"TRINITY_DN125531_c0_g1_i1"	3.5667440174084	"meanfemale"	"female"
"TRINITY_DN125531_c0_g2_i1"	5.88313610601703	"meanfemale"	"female"
"TRINITY_DN125533_c0_g1_i1"	2.2892098851177	"meanfemale"	"female"
"TRINITY_DN125546_c0_g2_i2"	3.91699233866614	"meanfemale"	"female"
"TRINITY_DN125550_c0_g1_i1"	4.664159755132	"meanfemale"	"female"
"TRINITY_DN125554_c0_g2_i1"	3.01147305808639	"meanfemale"	"female"
"TRINITY_DN125558_c1_g1_i5"	2.93851964123123	"meanfemale"	"female"
"TRINITY_DN125558_c1_g3_i1"	2.19138864401632	"meanfemale"	"female"
"TRINITY_DN125559_c2_g1_i3"	4.84920073717427	"meanfemale"	"female"
"TRINITY_DN125563_c4_g2_i4"	3.55443107440236	"meanfemale"	"female"
"TRINITY_DN125563_c5_g2_i1"	2.67922265706617	"meanfemale"	"female"
"TRINITY_DN125566_c0_g1_i2"	4.07440260642537	"meanfemale"	"female"
"TRINITY_DN125574_c0_g1_i3"	4.04772008221444	"meanfemale"	"female"
"TRINITY_DN125578_c0_g1_i1"	1.91288790066986	"meanfemale"	"female"
"TRINITY_DN125578_c3_g4_i3"	5.6357206414815	"meanfemale"	"female"
"TRINITY_DN125580_c0_g1_i2"	5.64892839892236	"meanfemale"	"female"
"TRINITY_DN125585_c0_g1_i3"	3.90746237670006	"meanfemale"	"female"
"TRINITY_DN125586_c2_g1_i4"	6.61211301487164	"meanfemale"	"female"
"TRINITY_DN125592_c5_g2_i2"	0.41554787813742	"meanfemale"	"female"
"TRINITY_DN125598_c6_g10_i1"	2.38141358591542	"meanfemale"	"female"
"TRINITY_DN125604_c1_g2_i1"	3.02048812142884	"meanfemale"	"female"
"TRINITY_DN125607_c0_g1_i1"	2.13842116968309	"meanfemale"	"female"
"TRINITY_DN125618_c1_g2_i2"	1.54618665408973	"meanfemale"	"female"
"TRINITY_DN125619_c0_g1_i4"	5.17129790287585	"meanfemale"	"female"
"TRINITY_DN125622_c2_g1_i1"	2.51795971182679	"meanfemale"	"female"
"TRINITY_DN125622_c2_g6_i1"	2.18004244077083	"meanfemale"	"female"
"TRINITY_DN125626_c0_g1_i1"	3.28485334486357	"meanfemale"	"female"
"TRINITY_DN125629_c0_g2_i2"	2.04514561702771	"meanfemale"	"female"
"TRINITY_DN125636_c0_g1_i2"	2.31958991697538	"meanfemale"	"female"
"TRINITY_DN125637_c0_g1_i1"	2.63602714500189	"meanfemale"	"female"
"TRINITY_DN125639_c1_g1_i3"	2.32072795524301	"meanfemale"	"female"
"TRINITY_DN125641_c0_g1_i1"	4.15369659775807	"meanfemale"	"female"
"TRINITY_DN125643_c0_g1_i3"	7.49462914138319	"meanfemale"	"female"
"TRINITY_DN125652_c0_g2_i2"	4.0292573325373	"meanfemale"	"female"
"TRINITY_DN125659_c0_g1_i1"	3.21484990399045	"meanfemale"	"female"
"TRINITY_DN125659_c0_g2_i1"	4.34509586353518	"meanfemale"	"female"
"TRINITY_DN125663_c7_g4_i1"	4.32195035225409	"meanfemale"	"female"
"TRINITY_DN125666_c4_g9_i1"	5.76906701264745	"meanfemale"	"female"
"TRINITY_DN125667_c5_g2_i2"	4.75789033745157	"meanfemale"	"female"
"TRINITY_DN125667_c9_g1_i1"	2.92640931882079	"meanfemale"	"female"
"TRINITY_DN125672_c1_g1_i2"	6.30588285900712	"meanfemale"	"female"
"TRINITY_DN125676_c0_g1_i1"	6.83406169063859	"meanfemale"	"female"
"TRINITY_DN125687_c4_g2_i3"	2.06329355254246	"meanfemale"	"female"
"TRINITY_DN125698_c0_g1_i8"	4.17054938254429	"meanfemale"	"female"
"TRINITY_DN125700_c0_g1_i1"	7.67349950474619	"meanfemale"	"female"
"TRINITY_DN125705_c0_g3_i1"	1.52934279413757	"meanfemale"	"female"
"TRINITY_DN125707_c0_g1_i1"	4.73284014542753	"meanfemale"	"female"
"TRINITY_DN125707_c1_g1_i1"	5.05457523054789	"meanfemale"	"female"
"TRINITY_DN125710_c0_g2_i2"	4.42162252574345	"meanfemale"	"female"
"TRINITY_DN125718_c0_g3_i1"	4.78138491167849	"meanfemale"	"female"
"TRINITY_DN125723_c1_g1_i5"	4.20460238828402	"meanfemale"	"female"
"TRINITY_DN125725_c0_g1_i2"	4.66995337023737	"meanfemale"	"female"
"TRINITY_DN125726_c1_g1_i1"	2.81710492584062	"meanfemale"	"female"
"TRINITY_DN125727_c0_g1_i1"	6.92631836542545	"meanfemale"	"female"
"TRINITY_DN125730_c4_g1_i3"	5.57835837145165	"meanfemale"	"female"
"TRINITY_DN125741_c1_g1_i1"	1.52345733529552	"meanfemale"	"female"
"TRINITY_DN125761_c2_g2_i1"	4.00151587617213	"meanfemale"	"female"
"TRINITY_DN125768_c2_g2_i1"	2.74404101807977	"meanfemale"	"female"
"TRINITY_DN125784_c0_g2_i4"	2.45470945306477	"meanfemale"	"female"
"TRINITY_DN125792_c1_g2_i4"	4.67263004700576	"meanfemale"	"female"
"TRINITY_DN125794_c0_g2_i2"	3.04241272117889	"meanfemale"	"female"
"TRINITY_DN125797_c1_g1_i2"	8.50288673221792	"meanfemale"	"female"
"TRINITY_DN125805_c0_g1_i2"	4.51848339616174	"meanfemale"	"female"
"TRINITY_DN125811_c0_g2_i6"	4.73248805976589	"meanfemale"	"female"
"TRINITY_DN125814_c0_g3_i3"	3.37537487609493	"meanfemale"	"female"
"TRINITY_DN125828_c2_g2_i3"	5.17181922761184	"meanfemale"	"female"
"TRINITY_DN125831_c0_g1_i1"	-0.486193902100486	"meanfemale"	"female"
"TRINITY_DN125832_c3_g1_i1"	5.2792336618984	"meanfemale"	"female"
"TRINITY_DN125832_c3_g3_i1"	7.23226012211716	"meanfemale"	"female"
"TRINITY_DN125833_c1_g2_i1"	0.825914804136046	"meanfemale"	"female"
"TRINITY_DN125834_c5_g1_i4"	2.87221017045693	"meanfemale"	"female"
"TRINITY_DN125838_c1_g1_i1"	3.70238449582772	"meanfemale"	"female"
"TRINITY_DN125849_c3_g2_i1"	5.46368175020999	"meanfemale"	"female"
"TRINITY_DN125859_c1_g9_i4"	2.8793984149996	"meanfemale"	"female"
"TRINITY_DN125875_c1_g3_i1"	2.74770399006789	"meanfemale"	"female"
"TRINITY_DN125877_c0_g1_i2"	5.14708091338362	"meanfemale"	"female"
"TRINITY_DN125890_c4_g2_i3"	3.22503032265125	"meanfemale"	"female"
"TRINITY_DN125892_c0_g1_i1"	3.33955492575827	"meanfemale"	"female"
"TRINITY_DN125895_c0_g1_i2"	4.60201432864066	"meanfemale"	"female"
"TRINITY_DN125899_c5_g1_i2"	5.27918043717023	"meanfemale"	"female"
"TRINITY_DN125909_c2_g1_i2"	3.18343775197214	"meanfemale"	"female"
"TRINITY_DN125913_c3_g1_i2"	5.14556358436562	"meanfemale"	"female"
"TRINITY_DN125915_c0_g2_i2"	2.09836063141077	"meanfemale"	"female"
"TRINITY_DN125916_c0_g2_i1"	4.53024368666614	"meanfemale"	"female"
"TRINITY_DN125935_c1_g1_i2"	4.59387708838646	"meanfemale"	"female"
"TRINITY_DN125944_c4_g1_i2"	3.90798138237147	"meanfemale"	"female"
"TRINITY_DN125944_c4_g3_i8"	2.4914680991743	"meanfemale"	"female"
"TRINITY_DN125960_c1_g1_i3"	2.48590945776679	"meanfemale"	"female"
"TRINITY_DN125963_c8_g3_i1"	3.48487920038497	"meanfemale"	"female"
"TRINITY_DN125971_c0_g1_i2"	4.37206261777422	"meanfemale"	"female"
"TRINITY_DN125975_c9_g3_i5"	1.24878704345376	"meanfemale"	"female"
"TRINITY_DN125980_c1_g1_i1"	4.05753691793276	"meanfemale"	"female"
"TRINITY_DN125985_c0_g1_i3"	4.95985363741357	"meanfemale"	"female"
"TRINITY_DN125987_c0_g1_i2"	4.02169183862441	"meanfemale"	"female"
"TRINITY_DN125989_c1_g1_i1"	4.2174761187168	"meanfemale"	"female"
"TRINITY_DN125997_c0_g3_i2"	4.32679812815368	"meanfemale"	"female"
"TRINITY_DN126001_c0_g1_i1"	5.31457747012922	"meanfemale"	"female"
"TRINITY_DN126007_c0_g2_i4"	2.66891039056152	"meanfemale"	"female"
"TRINITY_DN126025_c7_g3_i1"	4.78135253439397	"meanfemale"	"female"
"TRINITY_DN126027_c4_g1_i1"	2.42996513782621	"meanfemale"	"female"
"TRINITY_DN126027_c6_g2_i1"	3.44864375983757	"meanfemale"	"female"
"TRINITY_DN126029_c0_g1_i2"	2.12028535851906	"meanfemale"	"female"
"TRINITY_DN126030_c0_g2_i2"	2.63449967016228	"meanfemale"	"female"
"TRINITY_DN126031_c3_g1_i1"	3.64000327736443	"meanfemale"	"female"
"TRINITY_DN126032_c0_g2_i6"	2.60154031786747	"meanfemale"	"female"
"TRINITY_DN126042_c0_g1_i1"	3.65666817374759	"meanfemale"	"female"
"TRINITY_DN126047_c5_g5_i7"	3.55586503043537	"meanfemale"	"female"
"TRINITY_DN126051_c1_g4_i2"	5.30289370330224	"meanfemale"	"female"
"TRINITY_DN126051_c2_g2_i3"	1.99494744276102	"meanfemale"	"female"
"TRINITY_DN126065_c0_g1_i1"	3.61610834447845	"meanfemale"	"female"
"TRINITY_DN126069_c0_g1_i1"	0.687272468491775	"meanfemale"	"female"
"TRINITY_DN126073_c0_g4_i10"	4.77400517292813	"meanfemale"	"female"
"TRINITY_DN126077_c1_g1_i4"	4.56823742787459	"meanfemale"	"female"
"TRINITY_DN126078_c0_g1_i1"	4.96177149925576	"meanfemale"	"female"
"TRINITY_DN126079_c0_g1_i1"	3.94944512035419	"meanfemale"	"female"
"TRINITY_DN126082_c1_g1_i1"	4.67920858859074	"meanfemale"	"female"
"TRINITY_DN126082_c1_g3_i1"	3.76083910838975	"meanfemale"	"female"
"TRINITY_DN126089_c1_g1_i2"	3.88706879318372	"meanfemale"	"female"
"TRINITY_DN126092_c0_g2_i2"	4.62762501060346	"meanfemale"	"female"
"TRINITY_DN126103_c0_g1_i1"	1.16281521373172	"meanfemale"	"female"
"TRINITY_DN126104_c1_g2_i1"	-1.03647657368933	"meanfemale"	"female"
"TRINITY_DN126111_c0_g1_i3"	3.30870481168779	"meanfemale"	"female"
"TRINITY_DN126113_c4_g2_i1"	3.0311599827843	"meanfemale"	"female"
"TRINITY_DN126117_c0_g5_i1"	3.94367876044128	"meanfemale"	"female"
"TRINITY_DN126124_c0_g1_i1"	3.60539442388003	"meanfemale"	"female"
"TRINITY_DN126125_c0_g2_i1"	5.33862703930268	"meanfemale"	"female"
"TRINITY_DN126127_c0_g1_i1"	5.54689914856175	"meanfemale"	"female"
"TRINITY_DN126133_c2_g1_i1"	3.34662607437526	"meanfemale"	"female"
"TRINITY_DN126158_c0_g1_i1"	4.28462886172973	"meanfemale"	"female"
"TRINITY_DN126161_c0_g2_i4"	5.22423696947523	"meanfemale"	"female"
"TRINITY_DN126164_c0_g1_i1"	5.15735471043225	"meanfemale"	"female"
"TRINITY_DN126177_c8_g1_i1"	3.27638562178976	"meanfemale"	"female"
"TRINITY_DN126178_c1_g1_i1"	4.58184690854815	"meanfemale"	"female"
"TRINITY_DN126190_c0_g1_i6"	4.30412885332654	"meanfemale"	"female"
"TRINITY_DN126192_c3_g1_i1"	3.63157126893448	"meanfemale"	"female"
"TRINITY_DN126201_c3_g1_i4"	6.07231257856204	"meanfemale"	"female"
"TRINITY_DN126202_c1_g1_i2"	3.46355021508374	"meanfemale"	"female"
"TRINITY_DN126214_c1_g1_i4"	2.20036461533686	"meanfemale"	"female"
"TRINITY_DN126216_c0_g1_i1"	3.81746511360822	"meanfemale"	"female"
"TRINITY_DN126217_c0_g2_i3"	4.59340227316587	"meanfemale"	"female"
"TRINITY_DN126222_c0_g1_i1"	2.99826308307579	"meanfemale"	"female"
"TRINITY_DN126225_c0_g3_i2"	1.82924271829956	"meanfemale"	"female"
"TRINITY_DN126239_c1_g1_i2"	0.467149210956396	"meanfemale"	"female"
"TRINITY_DN126244_c0_g1_i2"	1.36913265495409	"meanfemale"	"female"
"TRINITY_DN126245_c6_g1_i1"	4.98724096515498	"meanfemale"	"female"
"TRINITY_DN126245_c6_g2_i1"	3.44004634956991	"meanfemale"	"female"
"TRINITY_DN126256_c6_g2_i1"	2.61249518626812	"meanfemale"	"female"
"TRINITY_DN126267_c2_g2_i1"	2.72498068897571	"meanfemale"	"female"
"TRINITY_DN126269_c1_g1_i1"	2.6004473183801	"meanfemale"	"female"
"TRINITY_DN126278_c3_g10_i1"	6.08097183055075	"meanfemale"	"female"
"TRINITY_DN126279_c0_g3_i1"	4.45631463306038	"meanfemale"	"female"
"TRINITY_DN126281_c5_g1_i4"	3.29449617471766	"meanfemale"	"female"
"TRINITY_DN126284_c5_g1_i3"	5.69846156422351	"meanfemale"	"female"
"TRINITY_DN126290_c1_g1_i1"	2.6484095884793	"meanfemale"	"female"
"TRINITY_DN126296_c0_g1_i4"	0.369347158972167	"meanfemale"	"female"
"TRINITY_DN126311_c2_g1_i1"	2.4847696752345	"meanfemale"	"female"
"TRINITY_DN126312_c0_g1_i4"	6.38106798780976	"meanfemale"	"female"
"TRINITY_DN126314_c2_g1_i2"	2.91646703710772	"meanfemale"	"female"
"TRINITY_DN126318_c8_g2_i4"	4.20517783043926	"meanfemale"	"female"
"TRINITY_DN126319_c1_g1_i2"	2.86297002507076	"meanfemale"	"female"
"TRINITY_DN126321_c0_g2_i1"	2.32557361824533	"meanfemale"	"female"
"TRINITY_DN126326_c0_g1_i4"	3.93707800734988	"meanfemale"	"female"
"TRINITY_DN126328_c0_g1_i1"	3.24710507113651	"meanfemale"	"female"
"TRINITY_DN126330_c1_g2_i1"	4.93824020251805	"meanfemale"	"female"
"TRINITY_DN126333_c0_g1_i1"	4.80100764852485	"meanfemale"	"female"
"TRINITY_DN126345_c5_g2_i1"	3.72008209598475	"meanfemale"	"female"
"TRINITY_DN126356_c1_g3_i1"	2.20705941834421	"meanfemale"	"female"
"TRINITY_DN126357_c1_g1_i2"	4.29815601887889	"meanfemale"	"female"
"TRINITY_DN126357_c1_g2_i4"	3.84629253621108	"meanfemale"	"female"
"TRINITY_DN126359_c3_g1_i4"	2.25467302540134	"meanfemale"	"female"
"TRINITY_DN126359_c3_g3_i1"	2.94368334623791	"meanfemale"	"female"
"TRINITY_DN126363_c6_g1_i1"	3.63690309789571	"meanfemale"	"female"
"TRINITY_DN126374_c0_g1_i1"	5.78525076316695	"meanfemale"	"female"
"TRINITY_DN126376_c0_g1_i2"	7.17488403493789	"meanfemale"	"female"
"TRINITY_DN126377_c9_g1_i3"	-0.815355709867238	"meanfemale"	"female"
"TRINITY_DN126388_c0_g1_i1"	3.8672549841655	"meanfemale"	"female"
"TRINITY_DN126394_c1_g1_i1"	4.33316927169141	"meanfemale"	"female"
"TRINITY_DN126404_c2_g10_i1"	0.697779890958162	"meanfemale"	"female"
"TRINITY_DN126404_c2_g16_i1"	1.44768737690127	"meanfemale"	"female"
"TRINITY_DN126404_c3_g2_i1"	4.86626036507077	"meanfemale"	"female"
"TRINITY_DN126405_c0_g1_i1"	7.77992351503534	"meanfemale"	"female"
"TRINITY_DN126407_c4_g1_i1"	4.88003189292338	"meanfemale"	"female"
"TRINITY_DN126410_c3_g1_i3"	9.39800165292292	"meanfemale"	"female"
"TRINITY_DN126412_c0_g1_i7"	3.7421351209073	"meanfemale"	"female"
"TRINITY_DN126414_c7_g8_i1"	2.81119832481073	"meanfemale"	"female"
"TRINITY_DN126416_c1_g1_i4"	5.15018612393567	"meanfemale"	"female"
"TRINITY_DN126421_c2_g1_i1"	5.09739238075559	"meanfemale"	"female"
"TRINITY_DN126422_c1_g1_i4"	2.74645077005343	"meanfemale"	"female"
"TRINITY_DN126425_c1_g1_i3"	5.40403715197437	"meanfemale"	"female"
"TRINITY_DN126429_c0_g1_i1"	4.79508206969213	"meanfemale"	"female"
"TRINITY_DN126447_c0_g1_i1"	4.67347799905916	"meanfemale"	"female"
"TRINITY_DN126452_c0_g2_i3"	3.73018875707452	"meanfemale"	"female"
"TRINITY_DN126452_c0_g3_i2"	3.2558588151654	"meanfemale"	"female"
"TRINITY_DN126470_c0_g1_i1"	1.70587551534418	"meanfemale"	"female"
"TRINITY_DN126472_c2_g9_i2"	5.64600564461839	"meanfemale"	"female"
"TRINITY_DN126483_c0_g2_i1"	1.5309577394364	"meanfemale"	"female"
"TRINITY_DN126487_c0_g2_i2"	5.45888659125644	"meanfemale"	"female"
"TRINITY_DN126490_c0_g1_i1"	2.65747495865676	"meanfemale"	"female"
"TRINITY_DN126499_c3_g4_i2"	4.99691604776398	"meanfemale"	"female"
"TRINITY_DN126502_c1_g1_i3"	3.69772632524378	"meanfemale"	"female"
"TRINITY_DN126504_c5_g2_i2"	3.52623849531133	"meanfemale"	"female"
"TRINITY_DN126505_c0_g1_i2"	4.22804415510758	"meanfemale"	"female"
"TRINITY_DN126507_c0_g1_i2"	1.86005769499002	"meanfemale"	"female"
"TRINITY_DN126511_c5_g2_i1"	2.47254453948591	"meanfemale"	"female"
"TRINITY_DN126522_c0_g1_i2"	1.5584708175877	"meanfemale"	"female"
"TRINITY_DN126532_c1_g1_i2"	2.61232274601618	"meanfemale"	"female"
"TRINITY_DN126532_c2_g1_i11"	4.01951570181732	"meanfemale"	"female"
"TRINITY_DN126532_c2_g2_i1"	3.51492335397989	"meanfemale"	"female"
"TRINITY_DN126532_c2_g3_i2"	4.20273732579753	"meanfemale"	"female"
"TRINITY_DN126533_c3_g2_i1"	4.0721263664577	"meanfemale"	"female"
"TRINITY_DN126535_c1_g2_i4"	1.96344729736607	"meanfemale"	"female"
"TRINITY_DN126536_c4_g2_i2"	2.28502245569213	"meanfemale"	"female"
"TRINITY_DN126540_c0_g1_i1"	4.39794528170427	"meanfemale"	"female"
"TRINITY_DN126540_c1_g4_i1"	3.05603678467987	"meanfemale"	"female"
