gid	log2RPKM	sex
TRINITY_DN126514_c1_g1_i1	1.709334815	meanmale
TRINITY_DN127028_c1_g1_i1	2.5925253	meanmale
TRINITY_DN122894_c0_g2_i1	-0.322483071	meanmale
TRINITY_DN106942_c0_g1_i1	2.14989854	meanmale
TRINITY_DN119517_c0_g1_i1	2.616594421	meanmale
TRINITY_DN131885_c2_g6_i1	3.688151371	meanmale
TRINITY_DN116312_c0_g1_i1	4.748393076	meanmale
TRINITY_DN125514_c5_g1_i6	6.763293868	meanmale
TRINITY_DN125566_c0_g1_i2	3.61375188	meanmale
TRINITY_DN135945_c5_g13_i1	1.5050179	meanmale
TRINITY_DN122436_c6_g2_i1	-0.286166428	meanmale
TRINITY_DN112943_c0_g1_i2	3.646941842	meanmale
TRINITY_DN133585_c15_g11_i1	5.697873647	meanmale
TRINITY_DN113341_c0_g1_i2	5.632325833	meanmale
TRINITY_DN92820_c0_g1_i1	-0.000698761	meanmale
TRINITY_DN118530_c0_g2_i5	5.757343108	meanmale
TRINITY_DN113903_c0_g1_i1	0.414303185	meanmale
TRINITY_DN121192_c0_g1_i1	-0.759209649	meanmale
TRINITY_DN121668_c0_g1_i1	2.977694692	meanmale
TRINITY_DN118389_c0_g1_i1	4.260435893	meanmale
TRINITY_DN126223_c0_g1_i1	3.065489343	meanmale
TRINITY_DN113911_c0_g2_i1	3.982142097	meanmale
TRINITY_DN129548_c6_g1_i2	2.480537633	meanmale
TRINITY_DN130703_c0_g1_i1	3.354453057	meanmale
TRINITY_DN128016_c2_g3_i2	0.684620457	meanmale
TRINITY_DN119760_c0_g1_i4	3.816429236	meanmale
TRINITY_DN117173_c0_g1_i1	0.554846885	meanmale
TRINITY_DN133682_c1_g1_i3	5.017937341	meanmale
TRINITY_DN98399_c0_g1_i1	3.333548571	meanmale
TRINITY_DN109292_c0_g1_i1	-0.065608938	meanmale
TRINITY_DN135849_c1_g1_i2	1.383351083	meanmale
TRINITY_DN109615_c0_g1_i1	0.241570909	meanmale
TRINITY_DN124855_c0_g3_i1	3.652131708	meanmale
TRINITY_DN132916_c1_g1_i2	3.047086947	meanmale
TRINITY_DN126594_c0_g1_i4	3.643004592	meanmale
TRINITY_DN122939_c2_g3_i10	3.480421332	meanmale
TRINITY_DN129577_c7_g3_i1	1.536985169	meanmale
TRINITY_DN123802_c0_g1_i3	3.158041114	meanmale
TRINITY_DN135811_c0_g1_i3	1.67299922	meanmale
TRINITY_DN129018_c0_g1_i1	0.463103638	meanmale
TRINITY_DN120837_c2_g3_i5	2.617293892	meanmale
TRINITY_DN121278_c0_g1_i1	1.488186352	meanmale
TRINITY_DN131927_c5_g1_i2	3.37690363	meanmale
TRINITY_DN130521_c5_g1_i1	3.858197065	meanmale
TRINITY_DN128628_c0_g1_i4	1.476956053	meanmale
TRINITY_DN123779_c0_g3_i1	4.11409607	meanmale
TRINITY_DN131471_c2_g2_i1	2.272586615	meanmale
TRINITY_DN126619_c1_g3_i3	4.254438794	meanmale
TRINITY_DN134829_c5_g1_i1	2.33057947	meanmale
TRINITY_DN125870_c0_g1_i1	0.503640228	meanmale
TRINITY_DN112243_c0_g1_i1	0.767634614	meanmale
TRINITY_DN119139_c0_g1_i1	1.038890533	meanmale
TRINITY_DN167549_c0_g1_i1	0.416425902	meanmale
TRINITY_DN136584_c4_g5_i2	4.236194083	meanmale
TRINITY_DN131269_c13_g3_i1	5.210667647	meanmale
TRINITY_DN125077_c7_g6_i5	2.828961639	meanmale
TRINITY_DN214805_c0_g1_i1	-0.698436826	meanmale
TRINITY_DN129105_c1_g1_i2	2.597752929	meanmale
TRINITY_DN129219_c5_g2_i5	4.117195949	meanmale
TRINITY_DN135968_c1_g1_i1	0.881372436	meanmale
TRINITY_DN122376_c0_g1_i2	0.593194393	meanmale
TRINITY_DN122414_c0_g1_i3	0.091248176	meanmale
TRINITY_DN123263_c0_g1_i4	5.131494831	meanmale
TRINITY_DN85961_c0_g1_i2	-0.298123794	meanmale
TRINITY_DN115261_c0_g1_i1	5.679990837	meanmale
TRINITY_DN118821_c0_g1_i2	5.402151197	meanmale
TRINITY_DN130160_c0_g1_i3	0.612975053	meanmale
TRINITY_DN119941_c0_g1_i2	3.239000713	meanmale
TRINITY_DN129315_c0_g1_i1	3.982961841	meanmale
TRINITY_DN117733_c0_g1_i1	5.221471273	meanmale
TRINITY_DN113666_c2_g3_i1	3.509507707	meanmale
TRINITY_DN125145_c0_g1_i4	3.543480751	meanmale
TRINITY_DN131885_c2_g5_i1	4.010229489	meanmale
TRINITY_DN55232_c0_g2_i1	0.340372614	meanmale
TRINITY_DN122714_c15_g1_i1	4.530576455	meanmale
TRINITY_DN134788_c0_g1_i1	2.936136858	meanmale
TRINITY_DN131390_c4_g1_i1	2.89373216	meanmale
TRINITY_DN125185_c1_g1_i1	4.517980045	meanmale
TRINITY_DN133573_c2_g5_i1	0.541765207	meanmale
TRINITY_DN116169_c0_g1_i1	-0.73745394	meanmale
TRINITY_DN128703_c7_g2_i2	3.899419357	meanmale
TRINITY_DN131661_c1_g4_i7	1.61263627	meanmale
TRINITY_DN117049_c0_g3_i5	1.221278662	meanmale
TRINITY_DN124520_c5_g1_i1	0.887964046	meanmale
TRINITY_DN66254_c0_g1_i1	-1.631749076	meanmale
TRINITY_DN133949_c2_g1_i1	5.462202446	meanmale
TRINITY_DN125960_c1_g1_i3	2.384522993	meanmale
TRINITY_DN114088_c0_g1_i1	-1.576747875	meanmale
TRINITY_DN169593_c0_g2_i1	1.942840778	meanmale
TRINITY_DN129499_c0_g1_i2	4.222899839	meanmale
TRINITY_DN130492_c2_g5_i1	3.333411629	meanmale
TRINITY_DN45056_c0_g2_i1	4.346823868	meanmale
TRINITY_DN131928_c0_g1_i1	-1.136435834	meanmale
TRINITY_DN126898_c6_g1_i1	2.006006422	meanmale
TRINITY_DN129857_c3_g1_i2	2.009638603	meanmale
TRINITY_DN120319_c0_g2_i1	2.776898293	meanmale
TRINITY_DN116562_c1_g1_i1	4.790235537	meanmale
TRINITY_DN78309_c0_g2_i1	2.819534962	meanmale
TRINITY_DN129893_c3_g2_i4	-0.222587823	meanmale
TRINITY_DN126616_c6_g6_i2	4.145080478	meanmale
TRINITY_DN125916_c0_g2_i1	3.162909867	meanmale
TRINITY_DN123377_c2_g1_i1	1.843435973	meanmale
TRINITY_DN131316_c1_g6_i5	1.510263033	meanmale
TRINITY_DN134424_c1_g2_i1	-0.474094093	meanmale
TRINITY_DN126917_c0_g2_i4	2.397206045	meanmale
TRINITY_DN123610_c0_g1_i3	5.403766794	meanmale
TRINITY_DN134742_c0_g5_i2	1.661640699	meanmale
TRINITY_DN125629_c0_g2_i2	1.71703285	meanmale
TRINITY_DN132698_c0_g1_i1	1.879242413	meanmale
TRINITY_DN123016_c0_g3_i2	2.650241699	meanmale
TRINITY_DN135901_c2_g2_i1	1.420655612	meanmale
TRINITY_DN134096_c0_g1_i2	1.284274367	meanmale
TRINITY_DN119536_c0_g1_i3	4.435144778	meanmale
TRINITY_DN129227_c0_g5_i2	2.367732134	meanmale
TRINITY_DN118843_c0_g2_i2	-0.017746817	meanmale
TRINITY_DN135523_c1_g3_i2	2.326635579	meanmale
TRINITY_DN124818_c1_g1_i2	3.188581801	meanmale
TRINITY_DN122693_c0_g1_i1	0.138146458	meanmale
TRINITY_DN135353_c0_g1_i1	1.441204976	meanmale
TRINITY_DN129658_c2_g4_i1	2.99276504	meanmale
TRINITY_DN131911_c1_g2_i2	4.115115157	meanmale
TRINITY_DN133683_c0_g2_i6	-1.087816783	meanmale
TRINITY_DN131160_c3_g1_i12	1.63108893	meanmale
TRINITY_DN123204_c5_g4_i1	2.649550203	meanmale
TRINITY_DN136228_c0_g2_i1	-0.855496266	meanmale
TRINITY_DN122146_c0_g9_i1	3.413515679	meanmale
TRINITY_DN115311_c0_g1_i1	4.993535403	meanmale
TRINITY_DN103621_c0_g1_i2	4.142209818	meanmale
TRINITY_DN112397_c0_g1_i1	-0.116998934	meanmale
TRINITY_DN134399_c3_g1_i4	3.288388578	meanmale
TRINITY_DN131412_c2_g1_i1	-0.910354586	meanmale
TRINITY_DN127412_c4_g1_i2	7.10508118	meanmale
TRINITY_DN107361_c0_g1_i2	0.522745529	meanmale
TRINITY_DN126511_c5_g2_i1	3.059324575	meanmale
TRINITY_DN98835_c0_g3_i1	3.630357687	meanmale
TRINITY_DN131757_c0_g1_i8	2.544641779	meanmale
TRINITY_DN134385_c2_g2_i1	3.419055319	meanmale
TRINITY_DN129361_c4_g3_i2	5.328357153	meanmale
TRINITY_DN119956_c0_g1_i10	0.065887938	meanmale
TRINITY_DN123383_c0_g1_i2	1.195468926	meanmale
TRINITY_DN123462_c3_g2_i2	0.634943791	meanmale
TRINITY_DN125330_c7_g6_i2	5.014145358	meanmale
TRINITY_DN119657_c0_g1_i3	4.581938138	meanmale
TRINITY_DN126047_c5_g5_i7	4.909638577	meanmale
TRINITY_DN134279_c1_g2_i1	-1.787378453	meanmale
TRINITY_DN120680_c0_g1_i2	0.483423182	meanmale
TRINITY_DN128032_c4_g1_i3	1.752704497	meanmale
TRINITY_DN122175_c0_g1_i1	2.184450962	meanmale
TRINITY_DN115060_c1_g2_i3	-0.981431838	meanmale
TRINITY_DN121738_c0_g2_i3	5.617490299	meanmale
TRINITY_DN116557_c0_g1_i2	5.327316959	meanmale
TRINITY_DN115244_c0_g1_i1	3.821851947	meanmale
TRINITY_DN122949_c0_g1_i1	-2.516361153	meanmale
TRINITY_DN124369_c0_g1_i2	3.197800029	meanmale
TRINITY_DN136286_c2_g3_i1	0.067691984	meanmale
TRINITY_DN119863_c0_g2_i2	3.074228188	meanmale
TRINITY_DN134034_c2_g1_i2	4.663194983	meanmale
TRINITY_DN123784_c7_g4_i2	1.722255349	meanmale
TRINITY_DN131975_c3_g6_i5	2.298103277	meanmale
TRINITY_DN124923_c0_g2_i1	0.10375503	meanmale
TRINITY_DN130667_c0_g1_i5	2.001751564	meanmale
TRINITY_DN130930_c1_g1_i1	3.626440888	meanmale
TRINITY_DN136432_c1_g1_i2	0.041691919	meanmale
TRINITY_DN125969_c7_g4_i1	1.687152375	meanmale
TRINITY_DN122200_c2_g4_i2	2.505932757	meanmale
TRINITY_DN133482_c10_g3_i1	2.276786411	meanmale
TRINITY_DN135509_c2_g1_i1	3.545361154	meanmale
TRINITY_DN109944_c0_g1_i1	4.624065282	meanmale
TRINITY_DN99075_c0_g1_i2	3.166725958	meanmale
TRINITY_DN126217_c0_g2_i3	3.467830768	meanmale
TRINITY_DN109332_c0_g1_i1	6.0708512	meanmale
TRINITY_DN120153_c0_g1_i3	1.403059281	meanmale
TRINITY_DN179317_c0_g1_i1	3.924219397	meanmale
TRINITY_DN124749_c0_g1_i1	4.118279672	meanmale
TRINITY_DN134224_c4_g3_i1	4.104694238	meanmale
TRINITY_DN122159_c5_g1_i1	3.681222787	meanmale
TRINITY_DN105030_c0_g1_i1	-1.69322421	meanmale
TRINITY_DN125122_c0_g1_i3	2.908805676	meanmale
TRINITY_DN128276_c0_g1_i2	0.708724543	meanmale
TRINITY_DN123289_c4_g6_i1	0.252352593	meanmale
TRINITY_DN129738_c2_g1_i4	-0.078192979	meanmale
TRINITY_DN133144_c0_g1_i1	0.387365443	meanmale
TRINITY_DN99818_c0_g1_i1	3.446080482	meanmale
TRINITY_DN133852_c4_g1_i1	2.702228535	meanmale
TRINITY_DN122531_c0_g3_i1	6.510491985	meanmale
TRINITY_DN121197_c0_g1_i2	4.82074038	meanmale
TRINITY_DN130553_c2_g5_i1	3.390734629	meanmale
TRINITY_DN141154_c0_g1_i1	3.037052193	meanmale
TRINITY_DN78872_c0_g1_i1	4.928622197	meanmale
TRINITY_DN124665_c1_g1_i1	5.473967824	meanmale
TRINITY_DN132392_c3_g3_i1	3.814157588	meanmale
TRINITY_DN126532_c2_g3_i2	3.866641493	meanmale
TRINITY_DN128356_c8_g1_i2	6.360333946	meanmale
TRINITY_DN118700_c0_g1_i1	2.78137527	meanmale
TRINITY_DN124446_c1_g3_i1	2.778645956	meanmale
TRINITY_DN115770_c0_g1_i2	-1.961754386	meanmale
TRINITY_DN132837_c1_g3_i1	3.292420741	meanmale
TRINITY_DN127161_c0_g1_i2	1.981303245	meanmale
TRINITY_DN120911_c2_g1_i2	3.682401693	meanmale
TRINITY_DN140512_c0_g1_i1	4.20952201	meanmale
TRINITY_DN117855_c1_g1_i3	3.527249893	meanmale
TRINITY_DN104337_c0_g1_i1	3.964537245	meanmale
TRINITY_DN99479_c0_g1_i1	2.174654407	meanmale
TRINITY_DN129712_c0_g1_i1	-0.690645147	meanmale
TRINITY_DN122990_c0_g3_i1	1.817298522	meanmale
TRINITY_DN123275_c2_g1_i2	2.816245564	meanmale
TRINITY_DN135433_c0_g2_i2	2.281117217	meanmale
TRINITY_DN134642_c6_g4_i1	5.124185145	meanmale
TRINITY_DN69236_c0_g1_i1	5.513921676	meanmale
TRINITY_DN129020_c1_g3_i2	1.438702554	meanmale
TRINITY_DN128978_c0_g1_i1	3.01952933	meanmale
TRINITY_DN125241_c0_g1_i8	0.017187123	meanmale
TRINITY_DN131195_c2_g4_i1	4.870102375	meanmale
TRINITY_DN122269_c0_g4_i1	1.587934829	meanmale
TRINITY_DN115134_c0_g1_i1	1.42748534	meanmale
TRINITY_DN130625_c2_g1_i3	3.404521635	meanmale
TRINITY_DN113820_c0_g1_i1	4.874831285	meanmale
TRINITY_DN132139_c6_g1_i1	3.093299776	meanmale
TRINITY_DN133573_c2_g4_i1	1.263346731	meanmale
TRINITY_DN133091_c4_g3_i4	0.875109967	meanmale
TRINITY_DN132783_c3_g1_i1	4.19013297	meanmale
TRINITY_DN129150_c0_g1_i3	3.55038843	meanmale
TRINITY_DN105453_c0_g1_i1	7.320545769	meanmale
TRINITY_DN127631_c0_g1_i3	4.719358647	meanmale
TRINITY_DN128838_c0_g2_i1	-0.14365226	meanmale
TRINITY_DN129118_c1_g2_i7	1.299220298	meanmale
TRINITY_DN130884_c3_g1_i4	-0.281254122	meanmale
TRINITY_DN126848_c4_g2_i1	3.992392487	meanmale
TRINITY_DN134164_c0_g7_i1	1.675076111	meanmale
TRINITY_DN113747_c0_g4_i1	-1.003437563	meanmale
TRINITY_DN131964_c0_g1_i1	-2.316095494	meanmale
TRINITY_DN132424_c5_g1_i2	3.327620529	meanmale
TRINITY_DN115362_c5_g2_i1	0.743686014	meanmale
TRINITY_DN130545_c1_g7_i1	2.863882926	meanmale
TRINITY_DN130277_c0_g1_i2	4.589775475	meanmale
TRINITY_DN129036_c0_g1_i1	-0.066751804	meanmale
TRINITY_DN127559_c6_g2_i1	3.633121537	meanmale
TRINITY_DN131392_c0_g1_i2	1.793190776	meanmale
TRINITY_DN127741_c4_g1_i3	2.199339695	meanmale
TRINITY_DN129704_c1_g1_i1	2.060629279	meanmale
TRINITY_DN114661_c0_g1_i2	3.982824727	meanmale
TRINITY_DN128975_c3_g2_i1	0.235578276	meanmale
TRINITY_DN132828_c10_g4_i1	2.080087077	meanmale
TRINITY_DN132065_c4_g1_i5	0.854456109	meanmale
TRINITY_DN123763_c0_g1_i1	5.515873832	meanmale
TRINITY_DN75079_c0_g1_i1	0.913008408	meanmale
TRINITY_DN128274_c4_g1_i4	3.8663183	meanmale
TRINITY_DN132899_c0_g1_i4	1.837857567	meanmale
TRINITY_DN124285_c0_g1_i3	1.282399978	meanmale
TRINITY_DN115906_c0_g1_i1	5.784852461	meanmale
TRINITY_DN136556_c12_g3_i1	1.142980004	meanmale
TRINITY_DN125301_c4_g2_i3	0.730148479	meanmale
TRINITY_DN95955_c0_g1_i1	4.36398219	meanmale
TRINITY_DN121593_c4_g2_i1	4.634559855	meanmale
TRINITY_DN124609_c0_g1_i1	-0.357459856	meanmale
TRINITY_DN117117_c1_g1_i2	4.380855553	meanmale
TRINITY_DN131745_c0_g1_i5	1.27598161	meanmale
TRINITY_DN130458_c1_g2_i3	2.481887762	meanmale
TRINITY_DN132981_c0_g2_i2	3.502205516	meanmale
TRINITY_DN134217_c4_g1_i1	-0.765809198	meanmale
TRINITY_DN114798_c0_g1_i1	2.69527993	meanmale
TRINITY_DN132943_c0_g5_i8	0.771590194	meanmale
TRINITY_DN132037_c1_g3_i1	6.402261807	meanmale
TRINITY_DN125918_c1_g1_i4	3.774628365	meanmale
TRINITY_DN103704_c0_g1_i1	-0.662880839	meanmale
TRINITY_DN129588_c0_g1_i1	1.212374344	meanmale
TRINITY_DN125607_c0_g1_i1	0.596779101	meanmale
TRINITY_DN132887_c1_g1_i2	3.977783361	meanmale
TRINITY_DN125915_c0_g2_i2	1.265996363	meanmale
TRINITY_DN118415_c0_g1_i1	2.5680154	meanmale
TRINITY_DN101042_c0_g2_i1	2.193221154	meanmale
TRINITY_DN124005_c0_g1_i1	-1.081235278	meanmale
TRINITY_DN129130_c4_g1_i1	-0.857418523	meanmale
TRINITY_DN121177_c0_g1_i2	2.319988094	meanmale
TRINITY_DN134326_c1_g1_i2	1.159165931	meanmale
TRINITY_DN133839_c1_g2_i4	3.271464717	meanmale
TRINITY_DN135032_c0_g4_i1	1.183630211	meanmale
TRINITY_DN116746_c0_g1_i1	6.103405556	meanmale
TRINITY_DN173586_c0_g1_i1	0.848237984	meanmale
TRINITY_DN119457_c1_g3_i1	4.089603355	meanmale
TRINITY_DN131510_c7_g2_i1	2.219366614	meanmale
TRINITY_DN87383_c0_g1_i1	4.316039878	meanmale
TRINITY_DN124474_c0_g2_i2	3.447649257	meanmale
TRINITY_DN96237_c0_g1_i1	-0.586268134	meanmale
TRINITY_DN133564_c3_g2_i1	0.600799808	meanmale
TRINITY_DN107083_c0_g2_i1	-2.175406998	meanmale
TRINITY_DN98952_c0_g1_i1	-0.687782489	meanmale
TRINITY_DN129787_c3_g1_i1	6.126680851	meanmale
TRINITY_DN130413_c0_g1_i1	-0.963598835	meanmale
TRINITY_DN127233_c1_g1_i5	6.991993595	meanmale
TRINITY_DN134313_c8_g1_i1	2.77877703	meanmale
TRINITY_DN124502_c0_g2_i8	3.087896473	meanmale
TRINITY_DN132957_c0_g3_i2	5.180945172	meanmale
TRINITY_DN82646_c1_g1_i1	1.042242852	meanmale
TRINITY_DN129966_c0_g2_i6	3.476414527	meanmale
TRINITY_DN132510_c5_g3_i1	4.924654112	meanmale
TRINITY_DN131806_c3_g2_i1	3.50967704	meanmale
TRINITY_DN120052_c0_g1_i4	3.140583047	meanmale
TRINITY_DN130083_c2_g6_i1	5.008823358	meanmale
TRINITY_DN118995_c0_g1_i2	4.163606279	meanmale
TRINITY_DN124953_c0_g1_i1	3.568158268	meanmale
TRINITY_DN125269_c4_g1_i3	1.994381102	meanmale
TRINITY_DN116105_c0_g1_i2	0.285165674	meanmale
TRINITY_DN121012_c0_g1_i2	4.049560196	meanmale
TRINITY_DN128460_c13_g1_i1	0.716653058	meanmale
TRINITY_DN119370_c0_g3_i1	-1.050199816	meanmale
TRINITY_DN122238_c0_g4_i1	1.862065126	meanmale
TRINITY_DN109922_c0_g2_i1	-1.063500672	meanmale
TRINITY_DN130408_c2_g6_i1	1.310211285	meanmale
TRINITY_DN130008_c0_g2_i4	0.844419875	meanmale
TRINITY_DN108429_c0_g2_i1	3.773858168	meanmale
TRINITY_DN123345_c0_g1_i3	0.118048355	meanmale
TRINITY_DN125563_c5_g2_i1	2.495957024	meanmale
TRINITY_DN116846_c0_g1_i3	2.252633729	meanmale
TRINITY_DN131276_c1_g1_i1	3.659104015	meanmale
TRINITY_DN124393_c0_g1_i3	5.753028473	meanmale
TRINITY_DN122657_c4_g1_i1	4.275557302	meanmale
TRINITY_DN120941_c0_g1_i1	1.722503523	meanmale
TRINITY_DN129561_c4_g2_i1	2.618125865	meanmale
TRINITY_DN127715_c1_g2_i1	2.389396821	meanmale
TRINITY_DN136627_c5_g1_i1	3.347042863	meanmale
TRINITY_DN132204_c3_g1_i2	3.417375829	meanmale
TRINITY_DN209479_c0_g1_i1	3.988382364	meanmale
TRINITY_DN132627_c5_g3_i2	1.936900315	meanmale
TRINITY_DN115228_c0_g3_i2	1.648264228	meanmale
TRINITY_DN120063_c0_g1_i4	-2.974746336	meanmale
TRINITY_DN127949_c1_g1_i8	3.996764058	meanmale
TRINITY_DN118707_c0_g1_i1	4.563154539	meanmale
TRINITY_DN136036_c1_g1_i1	2.485804194	meanmale
TRINITY_DN120501_c0_g1_i2	5.088879738	meanmale
TRINITY_DN132681_c0_g1_i2	2.956760709	meanmale
TRINITY_DN127596_c3_g1_i3	4.112396106	meanmale
TRINITY_DN119150_c0_g2_i1	4.115507679	meanmale
TRINITY_DN127600_c1_g1_i2	2.636159498	meanmale
TRINITY_DN130392_c1_g5_i1	3.015781888	meanmale
TRINITY_DN132755_c6_g1_i1	2.241772271	meanmale
TRINITY_DN132253_c2_g5_i2	2.831998049	meanmale
TRINITY_DN132531_c0_g2_i1	2.131527638	meanmale
TRINITY_DN122381_c0_g1_i2	2.629173364	meanmale
TRINITY_DN120320_c0_g1_i2	3.481575886	meanmale
TRINITY_DN131867_c1_g3_i1	2.71315451	meanmale
TRINITY_DN123048_c0_g1_i8	3.505708087	meanmale
TRINITY_DN135790_c23_g1_i1	0.751900876	meanmale
TRINITY_DN130195_c2_g1_i1	2.817431445	meanmale
TRINITY_DN126944_c2_g6_i2	3.636606283	meanmale
TRINITY_DN128722_c0_g1_i2	3.1799564	meanmale
TRINITY_DN131198_c0_g1_i3	0.609259168	meanmale
TRINITY_DN125337_c3_g1_i1	4.566066771	meanmale
TRINITY_DN121493_c0_g1_i2	3.801172062	meanmale
TRINITY_DN110230_c0_g1_i1	3.107093441	meanmale
TRINITY_DN128499_c5_g1_i2	2.237333934	meanmale
TRINITY_DN158133_c0_g1_i1	1.056093752	meanmale
TRINITY_DN114515_c0_g1_i1	5.744511633	meanmale
TRINITY_DN135461_c7_g4_i1	5.142175265	meanmale
TRINITY_DN132644_c6_g1_i3	0.965123545	meanmale
TRINITY_DN110154_c0_g1_i1	-0.120783103	meanmale
TRINITY_DN130979_c4_g1_i1	0.284188553	meanmale
TRINITY_DN123960_c0_g1_i3	4.62121266	meanmale
TRINITY_DN130024_c2_g3_i1	3.881940716	meanmale
TRINITY_DN133030_c1_g5_i1	-0.659909323	meanmale
TRINITY_DN135851_c0_g3_i1	2.091352472	meanmale
TRINITY_DN131666_c1_g1_i1	2.951904923	meanmale
TRINITY_DN130462_c4_g5_i1	-2.762424773	meanmale
TRINITY_DN135072_c5_g1_i2	1.319427961	meanmale
TRINITY_DN131028_c0_g1_i1	4.289483528	meanmale
TRINITY_DN127922_c6_g3_i1	4.033344178	meanmale
TRINITY_DN133164_c3_g2_i1	2.116762317	meanmale
TRINITY_DN130408_c2_g3_i12	-0.235524022	meanmale
TRINITY_DN124845_c4_g3_i1	0.47032925	meanmale
TRINITY_DN129929_c2_g2_i1	1.966295036	meanmale
TRINITY_DN134165_c3_g2_i1	4.252347596	meanmale
TRINITY_DN135789_c0_g1_i2	6.07155414	meanmale
TRINITY_DN124202_c0_g1_i1	6.27E-05	meanmale
TRINITY_DN115900_c0_g1_i2	-0.556248775	meanmale
TRINITY_DN122420_c1_g1_i3	1.921611105	meanmale
TRINITY_DN71194_c0_g1_i1	0.712437974	meanmale
TRINITY_DN53506_c0_g1_i1	1.943024721	meanmale
TRINITY_DN125560_c0_g1_i5	3.954207794	meanmale
TRINITY_DN115695_c0_g3_i3	2.835357182	meanmale
TRINITY_DN125076_c0_g1_i6	5.099911099	meanmale
TRINITY_DN114158_c0_g1_i3	-1.236276068	meanmale
TRINITY_DN128767_c0_g2_i5	0.923162228	meanmale
TRINITY_DN132642_c5_g1_i1	2.046675122	meanmale
TRINITY_DN134182_c0_g1_i1	1.992184317	meanmale
TRINITY_DN122613_c0_g1_i3	3.454778293	meanmale
TRINITY_DN76396_c0_g1_i1	0.899515489	meanmale
TRINITY_DN117497_c0_g1_i2	3.355539928	meanmale
TRINITY_DN118776_c2_g2_i3	1.074236691	meanmale
TRINITY_DN132252_c3_g1_i1	2.438256419	meanmale
TRINITY_DN103567_c0_g1_i1	4.303337379	meanmale
TRINITY_DN121132_c2_g1_i5	2.554479337	meanmale
TRINITY_DN128612_c9_g1_i2	4.118754369	meanmale
TRINITY_DN128728_c0_g2_i3	0.446478195	meanmale
TRINITY_DN132265_c0_g2_i1	2.022824994	meanmale
TRINITY_DN119292_c0_g1_i1	2.808587266	meanmale
TRINITY_DN78364_c0_g1_i1	-1.001295057	meanmale
TRINITY_DN126133_c2_g1_i1	3.499512851	meanmale
TRINITY_DN127460_c3_g1_i2	0.431441453	meanmale
TRINITY_DN120417_c0_g1_i2	5.608614936	meanmale
TRINITY_DN120132_c0_g1_i1	4.216366681	meanmale
TRINITY_DN133773_c4_g1_i1	3.884825871	meanmale
TRINITY_DN119939_c0_g1_i2	-0.170859495	meanmale
TRINITY_DN127092_c0_g1_i5	1.24974876	meanmale
TRINITY_DN128039_c1_g1_i1	2.000977363	meanmale
TRINITY_DN120854_c0_g1_i3	4.527196765	meanmale
TRINITY_DN116553_c0_g1_i1	3.409505543	meanmale
TRINITY_DN128544_c0_g2_i1	3.892065066	meanmale
TRINITY_DN120196_c0_g2_i2	-0.375763425	meanmale
TRINITY_DN118043_c0_g1_i1	0.968199198	meanmale
TRINITY_DN128032_c3_g1_i2	4.040398726	meanmale
TRINITY_DN127963_c1_g4_i1	1.430769302	meanmale
TRINITY_DN113212_c0_g2_i2	4.593125026	meanmale
TRINITY_DN120140_c2_g2_i1	3.964760706	meanmale
TRINITY_DN120707_c0_g1_i4	3.753904043	meanmale
TRINITY_DN123708_c4_g1_i1	5.047993671	meanmale
TRINITY_DN130090_c5_g1_i1	1.440493785	meanmale
TRINITY_DN119678_c0_g1_i2	2.52577664	meanmale
TRINITY_DN131875_c4_g6_i1	5.079189273	meanmale
TRINITY_DN101751_c0_g1_i1	5.574264675	meanmale
TRINITY_DN126701_c6_g2_i1	2.897345782	meanmale
TRINITY_DN210441_c0_g1_i1	1.337137106	meanmale
TRINITY_DN122562_c0_g1_i2	3.774397673	meanmale
TRINITY_DN119759_c0_g1_i1	2.143675103	meanmale
TRINITY_DN125831_c0_g1_i1	-1.120505544	meanmale
TRINITY_DN129338_c2_g9_i1	3.318680142	meanmale
TRINITY_DN129853_c0_g1_i5	0.940258477	meanmale
TRINITY_DN111356_c0_g1_i1	0.412270291	meanmale
TRINITY_DN112935_c0_g1_i1	6.449954325	meanmale
TRINITY_DN127231_c1_g2_i1	2.720612157	meanmale
TRINITY_DN90058_c0_g2_i2	2.910280992	meanmale
TRINITY_DN130486_c0_g2_i4	3.703514896	meanmale
TRINITY_DN128003_c1_g1_i4	2.335042009	meanmale
TRINITY_DN128467_c1_g2_i2	1.185519608	meanmale
TRINITY_DN136159_c0_g1_i1	2.260489291	meanmale
TRINITY_DN122439_c0_g1_i1	2.380246227	meanmale
TRINITY_DN115131_c0_g3_i1	4.588215838	meanmale
TRINITY_DN132865_c2_g4_i12	2.248226974	meanmale
TRINITY_DN128586_c0_g2_i1	3.500229468	meanmale
TRINITY_DN180423_c0_g1_i1	0.112098923	meanmale
TRINITY_DN128949_c1_g1_i3	0.704913502	meanmale
TRINITY_DN127842_c2_g5_i1	1.256681803	meanmale
TRINITY_DN118391_c0_g1_i1	1.725251265	meanmale
TRINITY_DN126975_c0_g1_i1	3.940854675	meanmale
TRINITY_DN121467_c0_g1_i1	-0.986062338	meanmale
TRINITY_DN128115_c1_g1_i1	2.642859578	meanmale
TRINITY_DN135178_c2_g1_i1	1.228663386	meanmale
TRINITY_DN119521_c1_g1_i5	2.595634001	meanmale
TRINITY_DN131642_c0_g1_i1	-3.034104451	meanmale
TRINITY_DN132269_c11_g4_i1	1.19449289	meanmale
