gid	sex	bias
NA	meanmale	female
4.120238646	meanmale	female
0.820566491	meanmale	female
-1.481201743	meanmale	female
3.373158103	meanmale	female
2.642276234	meanmale	female
3.767737778	meanmale	female
4.806871967	meanmale	female
2.09564418	meanmale	female
-0.437982214	meanmale	female
1.5620811	meanmale	female
-0.046689257	meanmale	female
NA	meanmale	female
-3.407369512	meanmale	female
NA	meanmale	female
2.999401657	meanmale	female
3.370362988	meanmale	female
-0.92823776	meanmale	female
4.032171138	meanmale	female
NA	meanmale	female
4.028435665	meanmale	female
2.088955331	meanmale	female
3.193724408	meanmale	female
1.772553187	meanmale	female
0.791915023	meanmale	female
-0.832763619	meanmale	female
NA	meanmale	female
4.010493752	meanmale	female
3.481539649	meanmale	female
3.652374822	meanmale	female
3.277288107	meanmale	female
4.019799446	meanmale	female
2.652651404	meanmale	female
NA	meanmale	female
1.096600405	meanmale	female
-0.191279653	meanmale	female
3.225184981	meanmale	female
5.611635303	meanmale	female
-2.583978247	meanmale	female
4.818518598	meanmale	female
3.178648963	meanmale	female
0.504586825	meanmale	female
2.644550472	meanmale	female
NA	meanmale	female
2.458591677	meanmale	female
2.444429908	meanmale	female
0.777893494	meanmale	female
6.574392613	meanmale	female
0.633166262	meanmale	female
1.398953149	meanmale	female
NA	meanmale	female
3.423197141	meanmale	female
1.804315595	meanmale	female
3.056771079	meanmale	female
2.790375794	meanmale	female
1.852095683	meanmale	female
1.16757446	meanmale	female
0.587337546	meanmale	female
-1.843703865	meanmale	female
-0.27950238	meanmale	female
3.238034257	meanmale	female
2.041117267	meanmale	female
0.468703033	meanmale	female
-2.286421503	meanmale	female
0.063920007	meanmale	female
4.546886143	meanmale	female
0.550459399	meanmale	female
-1.557308278	meanmale	female
-1.616210281	meanmale	female
-2.020120734	meanmale	female
4.977137132	meanmale	female
3.205615775	meanmale	female
NA	meanmale	female
2.816017816	meanmale	female
3.970878756	meanmale	female
1.421618201	meanmale	female
-0.349411009	meanmale	female
NA	meanmale	female
3.759327943	meanmale	female
3.04984906	meanmale	female
-2.308336522	meanmale	female
4.14221087	meanmale	female
3.294194447	meanmale	female
4.470691273	meanmale	female
3.407040089	meanmale	female
3.533575357	meanmale	female
0.976111975	meanmale	female
3.309349784	meanmale	female
3.448250359	meanmale	female
0.69925699	meanmale	female
1.178538865	meanmale	female
1.725310105	meanmale	female
4.678986321	meanmale	female
4.711187476	meanmale	female
3.392063481	meanmale	female
-0.097392089	meanmale	female
1.596192094	meanmale	female
-3.548131122	meanmale	female
4.256350923	meanmale	female
6.786049678	meanmale	female
NA	meanmale	female
3.756079072	meanmale	female
-0.555242526	meanmale	female
-4.051014153	meanmale	female
6.742671306	meanmale	female
NA	meanmale	female
3.551619342	meanmale	female
2.892636946	meanmale	female
5.117803112	meanmale	female
3.707777039	meanmale	female
1.249989561	meanmale	female
3.593297178	meanmale	female
3.445016729	meanmale	female
2.963454241	meanmale	female
1.07690172	meanmale	female
1.007897892	meanmale	female
0.787504463	meanmale	female
1.155660117	meanmale	female
3.503508537	meanmale	female
3.149478703	meanmale	female
-2.649909665	meanmale	female
-0.913834143	meanmale	female
1.154926747	meanmale	female
NA	meanmale	female
NA	meanmale	female
2.988181675	meanmale	female
3.553843727	meanmale	female
1.006074107	meanmale	female
-1.486305004	meanmale	female
3.033185964	meanmale	female
1.680076951	meanmale	female
2.028698242	meanmale	female
4.782186709	meanmale	female
2.452280501	meanmale	female
4.21353203	meanmale	female
2.811261367	meanmale	female
3.857530538	meanmale	female
2.277775583	meanmale	female
2.899879418	meanmale	female
3.066414091	meanmale	female
2.612681104	meanmale	female
0.323528619	meanmale	female
1.062733694	meanmale	female
2.747985733	meanmale	female
4.260491575	meanmale	female
3.264498832	meanmale	female
-2.092531915	meanmale	female
5.245108643	meanmale	female
3.516369014	meanmale	female
6.265013585	meanmale	female
-0.704490453	meanmale	female
-0.26520019	meanmale	female
0.800666758	meanmale	female
-1.836938052	meanmale	female
-0.599724486	meanmale	female
-2.48995529	meanmale	female
5.126212532	meanmale	female
4.145810931	meanmale	female
1.54899462	meanmale	female
1.62400896	meanmale	female
3.569031075	meanmale	female
NA	meanmale	female
4.176776957	meanmale	female
0.03956455	meanmale	female
4.138154968	meanmale	female
4.203318919	meanmale	female
3.510163477	meanmale	female
-1.124390671	meanmale	female
2.50677527	meanmale	female
3.07447885	meanmale	female
3.716678538	meanmale	female
2.066621312	meanmale	female
4.084023103	meanmale	female
-1.2801176	meanmale	female
1.1270031	meanmale	female
2.923506047	meanmale	female
-0.019645921	meanmale	female
1.852878164	meanmale	female
2.042651051	meanmale	female
1.429492682	meanmale	female
6.260089381	meanmale	female
2.293600905	meanmale	female
4.018918131	meanmale	female
2.245290317	meanmale	female
-0.976706953	meanmale	female
2.358202251	meanmale	female
2.875961236	meanmale	female
NA	meanmale	female
-1.171432863	meanmale	female
3.635613309	meanmale	female
1.346406943	meanmale	female
3.999928503	meanmale	female
1.660971014	meanmale	female
0.542373599	meanmale	female
NA	meanmale	female
-2.814102324	meanmale	female
3.248823616	meanmale	female
5.542717144	meanmale	female
-0.210954638	meanmale	female
-0.648124989	meanmale	female
3.182225172	meanmale	female
1.971842133	meanmale	female
-1.303049623	meanmale	female
3.238753082	meanmale	female
2.389839451	meanmale	female
NA	meanmale	female
1.061635278	meanmale	female
4.122553429	meanmale	female
NA	meanmale	female
3.319412083	meanmale	female
3.498673811	meanmale	female
4.361857674	meanmale	female
3.821189078	meanmale	female
4.807858739	meanmale	female
4.194233637	meanmale	female
3.410941709	meanmale	female
3.967820235	meanmale	female
1.996404185	meanmale	female
2.650025291	meanmale	female
0.752136188	meanmale	female
2.343022099	meanmale	female
2.128855267	meanmale	female
3.110641372	meanmale	female
-1.813914345	meanmale	female
3.359519242	meanmale	female
1.896615631	meanmale	female
2.315704961	meanmale	female
NA	meanmale	female
1.903635441	meanmale	female
NA	meanmale	female
NA	meanmale	female
4.231839354	meanmale	female
4.489307891	meanmale	female
2.373235806	meanmale	female
-0.35950557	meanmale	female
4.233828314	meanmale	female
NA	meanmale	female
0.420669272	meanmale	female
-0.366308496	meanmale	female
0.09879691	meanmale	female
-1.402077804	meanmale	female
1.7794173	meanmale	female
0.435703447	meanmale	female
3.613741367	meanmale	female
4.932100703	meanmale	female
NA	meanmale	female
3.018243143	meanmale	female
3.346193333	meanmale	female
3.897542019	meanmale	female
NA	meanmale	female
-1.276904732	meanmale	female
0.3751746	meanmale	female
2.8196576	meanmale	female
3.873208455	meanmale	female
3.246610268	meanmale	female
5.238579402	meanmale	female
2.108808135	meanmale	female
3.962832444	meanmale	female
2.558031849	meanmale	female
3.950773116	meanmale	female
-3.010732689	meanmale	female
2.40683409	meanmale	female
0.478128224	meanmale	female
1.665330218	meanmale	female
4.324952834	meanmale	female
7.026591057	meanmale	female
-1.843457984	meanmale	female
1.222055169	meanmale	female
-0.862816264	meanmale	female
-0.706233073	meanmale	female
2.197987581	meanmale	female
3.041242131	meanmale	female
5.393292111	meanmale	female
1.742515186	meanmale	female
-1.522831321	meanmale	female
0.582860805	meanmale	female
0.122188911	meanmale	female
-0.504457691	meanmale	female
1.109791923	meanmale	female
-2.591730608	meanmale	female
3.152749976	meanmale	female
-0.500809887	meanmale	female
1.603353193	meanmale	female
-1.488492806	meanmale	female
2.794488855	meanmale	female
1.932226581	meanmale	female
0.080300798	meanmale	female
-0.483969512	meanmale	female
3.015225133	meanmale	female
3.717955792	meanmale	female
2.580500469	meanmale	female
3.392168739	meanmale	female
1.749073072	meanmale	female
0.305574607	meanmale	female
-2.716906628	meanmale	female
6.509146181	meanmale	female
4.656258875	meanmale	female
5.234286453	meanmale	female
0.333398845	meanmale	female
0.522283721	meanmale	female
NA	meanmale	female
NA	meanmale	female
-1.268364128	meanmale	female
2.815738544	meanmale	female
0.319715383	meanmale	female
NA	meanmale	female
NA	meanmale	female
2.182642079	meanmale	female
-0.237581913	meanmale	female
1.332347678	meanmale	female
-1.346468345	meanmale	female
3.974918084	meanmale	female
0.099896297	meanmale	female
2.995443655	meanmale	female
2.637910931	meanmale	female
1.230319907	meanmale	female
6.95756036	meanmale	female
3.764603397	meanmale	female
5.149380795	meanmale	female
3.136323169	meanmale	female
-0.127886937	meanmale	female
1.700974509	meanmale	female
4.265724001	meanmale	female
2.36292156	meanmale	female
2.980255817	meanmale	female
1.945331543	meanmale	female
-1.450887705	meanmale	female
7.017365947	meanmale	female
4.628690059	meanmale	female
0.74127134	meanmale	female
1.937124615	meanmale	female
-2.916321569	meanmale	female
-0.199545991	meanmale	female
-0.16900908	meanmale	female
4.886068788	meanmale	female
2.721696775	meanmale	female
-2.047621241	meanmale	female
0.897591049	meanmale	female
2.847167506	meanmale	female
0.344880602	meanmale	female
3.310991739	meanmale	female
4.31866072	meanmale	female
2.317960299	meanmale	female
0.453549078	meanmale	female
NA	meanmale	female
2.591603084	meanmale	female
3.968332264	meanmale	female
NA	meanmale	female
-0.389029778	meanmale	female
1.528581963	meanmale	female
4.293622683	meanmale	female
5.226174522	meanmale	female
2.106881977	meanmale	female
0.387198924	meanmale	female
1.870508426	meanmale	female
2.806384235	meanmale	female
4.028354704	meanmale	female
2.081394154	meanmale	female
1.156064393	meanmale	female
1.18568437	meanmale	female
7.026912927	meanmale	female
3.03909525	meanmale	female
1.116827131	meanmale	female
-0.285235994	meanmale	female
0.400390834	meanmale	female
-0.212595288	meanmale	female
2.874021228	meanmale	female
-0.097231967	meanmale	female
3.218275604	meanmale	female
0.306516659	meanmale	female
-0.616549469	meanmale	female
NA	meanmale	female
1.998597457	meanmale	female
-2.373139791	meanmale	female
-2.224836995	meanmale	female
-0.747047726	meanmale	female
1.661573631	meanmale	female
3.500139742	meanmale	female
0.896141108	meanmale	female
-0.302503229	meanmale	female
2.498003329	meanmale	female
1.945913992	meanmale	female
-2.594115252	meanmale	female
3.730940633	meanmale	female
3.587957543	meanmale	female
4.755552625	meanmale	female
4.636373434	meanmale	female
3.133530407	meanmale	female
0.495586347	meanmale	female
1.23184214	meanmale	female
1.164936338	meanmale	female
3.601507676	meanmale	female
-2.186668231	meanmale	female
3.981906905	meanmale	female
3.19819241	meanmale	female
2.090896048	meanmale	female
1.135799031	meanmale	female
-0.617347424	meanmale	female
4.081335072	meanmale	female
2.521590692	meanmale	female
3.144838705	meanmale	female
4.902857733	meanmale	female
0.619016372	meanmale	female
3.731166191	meanmale	female
-1.937785868	meanmale	female
NA	meanmale	female
0.661307405	meanmale	female
0.776384069	meanmale	female
3.093233622	meanmale	female
5.364813699	meanmale	female
6.593708817	meanmale	female
4.687024583	meanmale	female
NA	meanmale	female
4.843244278	meanmale	female
0.222954047	meanmale	female
-1.725783264	meanmale	female
-3.292351357	meanmale	female
2.726960522	meanmale	female
3.112298217	meanmale	female
0.866361231	meanmale	female
-0.592957372	meanmale	female
6.412634397	meanmale	female
1.263909486	meanmale	female
4.35026067	meanmale	female
4.066108881	meanmale	female
NA	meanmale	female
-0.394569051	meanmale	female
3.782865326	meanmale	female
-0.200804602	meanmale	female
2.711420874	meanmale	female
2.347291248	meanmale	female
2.926116456	meanmale	female
NA	meanmale	female
NA	meanmale	female
-0.751244533	meanmale	female
1.078966071	meanmale	female
2.082401606	meanmale	female
NA	meanmale	female
4.066695477	meanmale	female
4.266434845	meanmale	female
2.402729705	meanmale	female
-0.923120796	meanmale	female
0.242200357	meanmale	female
-2.337847176	meanmale	female
5.755700249	meanmale	female
4.386613899	meanmale	female
0.971809144	meanmale	female
5.636615165	meanmale	female
1.138050015	meanmale	female
3.133004302	meanmale	female
0.487865247	meanmale	female
4.169230038	meanmale	female
1.116867369	meanmale	female
4.126020946	meanmale	female
NA	meanmale	female
2.76916557	meanmale	female
0.305908023	meanmale	female
1.798420445	meanmale	female
-1.831888957	meanmale	female
2.403682669	meanmale	female
0.234391564	meanmale	female
1.106211303	meanmale	female
1.568077228	meanmale	female
-0.839886887	meanmale	female
-0.907896305	meanmale	female
3.958289519	meanmale	female
3.205365772	meanmale	female
4.658466911	meanmale	female
2.861131834	meanmale	female
NA	meanmale	female
3.562451586	meanmale	female
2.263258511	meanmale	female
2.213975034	meanmale	female
1.310744173	meanmale	female
-0.006398693	meanmale	female
0.481732996	meanmale	female
3.986840858	meanmale	female
3.944146117	meanmale	female
3.054251192	meanmale	female
NA	meanmale	female
0.804332706	meanmale	female
3.523922402	meanmale	female
4.491705224	meanmale	female
1.375688935	meanmale	female
3.887126325	meanmale	female
1.699990729	meanmale	female
-0.187912914	meanmale	female
2.296857832	meanmale	female
3.427382079	meanmale	female
0.518150838	meanmale	female
0.093187182	meanmale	female
-2.905308762	meanmale	female
3.120450173	meanmale	female
4.429439738	meanmale	female
2.706428993	meanmale	female
-2.243271088	meanmale	female
-0.423101878	meanmale	female
2.945906058	meanmale	female
3.987331912	meanmale	female
1.741174586	meanmale	female
2.044839098	meanmale	female
5.527758151	meanmale	female
1.835716767	meanmale	female
3.486756716	meanmale	female
1.414091488	meanmale	female
2.812310178	meanmale	female
0.030336746	meanmale	female
2.450247129	meanmale	female
2.45038685	meanmale	female
NA	meanmale	female
3.915414466	meanmale	female
2.51003966	meanmale	female
1.428904944	meanmale	female
-0.141733114	meanmale	female
1.518533834	meanmale	female
3.464908078	meanmale	female
3.369162191	meanmale	female
2.606012158	meanmale	female
3.784351259	meanmale	female
-0.661652609	meanmale	female
-0.609610883	meanmale	female
4.788242433	meanmale	female
4.927554687	meanmale	female
3.854489883	meanmale	female
0.630590645	meanmale	female
2.980479643	meanmale	female
-0.868363413	meanmale	female
2.08239443	meanmale	female
1.096012286	meanmale	female
NA	meanmale	female
1.767919426	meanmale	female
5.04245974	meanmale	female
-1.082520077	meanmale	female
-2.631407735	meanmale	female
-0.684309577	meanmale	female
NA	meanmale	female
4.298068255	meanmale	female
NA	meanmale	female
NA	meanmale	female
2.449245063	meanmale	female
NA	meanmale	female
NA	meanmale	female
NA	meanmale	female
-5.197201284	meanmale	female
4.519093706	meanmale	female
0.907560126	meanmale	female
1.572651679	meanmale	female
4.145816298	meanmale	female
-0.26960192	meanmale	female
5.69609341	meanmale	female
1.625601912	meanmale	female
2.660552836	meanmale	female
NA	meanmale	female
4.440961579	meanmale	female
0.400467465	meanmale	female
-1.431662478	meanmale	female
3.42939832	meanmale	female
NA	meanmale	female
-0.622064135	meanmale	female
-3.157381146	meanmale	female
-2.386771638	meanmale	female
4.20444974	meanmale	female
3.696369355	meanmale	female
-1.361538643	meanmale	female
2.218186243	meanmale	female
-1.017543429	meanmale	female
2.039609159	meanmale	female
1.381809588	meanmale	female
NA	meanmale	female
NA	meanmale	female
3.042641731	meanmale	female
NA	meanmale	female
3.832477512	meanmale	female
0.236997136	meanmale	female
-1.294373444	meanmale	female
-0.410557719	meanmale	female
2.300321752	meanmale	female
5.676595996	meanmale	female
0.890678908	meanmale	female
3.097776236	meanmale	female
1.142770735	meanmale	female
3.979567815	meanmale	female
2.217624308	meanmale	female
0.807650889	meanmale	female
0.33575771	meanmale	female
1.032510692	meanmale	female
-0.852782929	meanmale	female
3.318885764	meanmale	female
-0.706047736	meanmale	female
2.901454563	meanmale	female
4.203447824	meanmale	female
-3.550969216	meanmale	female
NA	meanmale	female
-1.444847866	meanmale	female
6.343616387	meanmale	female
2.17884052	meanmale	female
2.063164999	meanmale	female
3.671413281	meanmale	female
0.332794996	meanmale	female
2.898861006	meanmale	female
-0.621055797	meanmale	female
0.214149225	meanmale	female
-1.582557367	meanmale	female
5.344510365	meanmale	female
3.824038412	meanmale	female
-2.02586886	meanmale	female
3.143190542	meanmale	female
2.659807559	meanmale	female
2.193971283	meanmale	female
5.086121276	meanmale	female
-1.146607674	meanmale	female
2.99005611	meanmale	female
NA	meanmale	female
NA	meanmale	female
0.375097368	meanmale	female
0.661236359	meanmale	female
3.218292003	meanmale	female
5.657139327	meanmale	female
2.474753216	meanmale	female
NA	meanmale	female
-0.026595754	meanmale	female
0.730508848	meanmale	female
NA	meanmale	female
2.626676483	meanmale	female
0.588950299	meanmale	female
1.139852	meanmale	female
1.124010994	meanmale	female
5.562051987	meanmale	female
1.132682203	meanmale	female
2.172374508	meanmale	female
2.68518246	meanmale	female
2.679212865	meanmale	female
-0.004408483	meanmale	female
1.799808637	meanmale	female
1.003178426	meanmale	female
2.681971205	meanmale	female
1.865367552	meanmale	female
3.749258405	meanmale	female
3.912155306	meanmale	female
3.877370817	meanmale	female
-0.556792541	meanmale	female
2.908257699	meanmale	female
-3.365224613	meanmale	female
0.31835795	meanmale	female
2.598323168	meanmale	female
3.491389877	meanmale	female
-1.415395611	meanmale	female
5.426654819	meanmale	female
4.350520538	meanmale	female
3.174628802	meanmale	female
4.103923134	meanmale	female
-0.5199799	meanmale	female
2.357376528	meanmale	female
2.988036472	meanmale	female
3.383001096	meanmale	female
4.866838692	meanmale	female
1.458916885	meanmale	female
3.02632406	meanmale	female
4.896764828	meanmale	female
2.520536495	meanmale	female
2.598492878	meanmale	female
1.150100698	meanmale	female
6.811810703	meanmale	female
-0.448483939	meanmale	female
1.618842706	meanmale	female
NA	meanmale	female
0.320732306	meanmale	female
-0.034204221	meanmale	female
NA	meanmale	female
4.279488485	meanmale	female
5.004550341	meanmale	female
-2.135401042	meanmale	female
-1.393107018	meanmale	female
3.631786209	meanmale	female
0.755599449	meanmale	female
3.49999593	meanmale	female
0.032335566	meanmale	female
1.092235556	meanmale	female
3.597388883	meanmale	female
-1.081113774	meanmale	female
-2.88455718	meanmale	female
3.817868308	meanmale	female
0.670234171	meanmale	female
3.616435838	meanmale	female
0.439011624	meanmale	female
1.618450728	meanmale	female
3.147859122	meanmale	female
0.229039157	meanmale	female
1.24742319	meanmale	female
-0.772205672	meanmale	female
3.257382704	meanmale	female
3.535425139	meanmale	female
3.175503562	meanmale	female
2.77407051	meanmale	female
1.80869988	meanmale	female
-3.203091661	meanmale	female
2.003084771	meanmale	female
3.330277892	meanmale	female
1.886569741	meanmale	female
1.96448391	meanmale	female
NA	meanmale	female
0.857961444	meanmale	female
-1.793518927	meanmale	female
-1.123829349	meanmale	female
-0.483858238	meanmale	female
0.268699345	meanmale	female
1.152159577	meanmale	female
NA	meanmale	female
0.839518585	meanmale	female
3.498981401	meanmale	female
5.108181148	meanmale	female
0.254325262	meanmale	female
-0.212718967	meanmale	female
-0.867133699	meanmale	female
-3.198336094	meanmale	female
2.457552264	meanmale	female
0.760205794	meanmale	female
-0.36040269	meanmale	female
7.839742672	meanmale	female
1.989772651	meanmale	female
4.668615402	meanmale	female
3.818247615	meanmale	female
2.562316138	meanmale	female
0.512898978	meanmale	female
NA	meanmale	female
NA	meanmale	female
0.289761177	meanmale	female
0.611831659	meanmale	female
1.760983935	meanmale	female
3.279411909	meanmale	female
3.042306378	meanmale	female
3.237428415	meanmale	female
2.78729386	meanmale	female
-2.668031286	meanmale	female
2.249532505	meanmale	female
NA	meanmale	female
1.523729401	meanmale	female
1.004303503	meanmale	female
2.373058977	meanmale	female
2.13833711	meanmale	female
NA	meanmale	female
4.533322999	meanmale	female
0.747626051	meanmale	female
-1.099237878	meanmale	female
1.72193497	meanmale	female
0.432280688	meanmale	female
NA	meanmale	female
0.668696542	meanmale	female
5.20103748	meanmale	female
-3.401903657	meanmale	female
0.866188094	meanmale	female
-2.089263691	meanmale	female
1.462092293	meanmale	female
1.420237033	meanmale	female
4.528333298	meanmale	female
0.931684663	meanmale	female
0.140262453	meanmale	female
2.926713607	meanmale	female
-0.651246026	meanmale	female
1.213466682	meanmale	female
3.125324493	meanmale	female
4.964979355	meanmale	female
0.390887929	meanmale	female
1.19496906	meanmale	female
4.058290189	meanmale	female
3.319281379	meanmale	female
-0.176535257	meanmale	female
3.235816149	meanmale	female
0.956818299	meanmale	female
-0.21789223	meanmale	female
NA	meanmale	female
5.147002188	meanmale	female
-0.262591377	meanmale	female
2.884979351	meanmale	female
-1.086371357	meanmale	female
3.92780034	meanmale	female
1.710827858	meanmale	female
3.77346378	meanmale	female
2.524319815	meanmale	female
NA	meanmale	female
4.387585168	meanmale	female
1.580133358	meanmale	female
2.640909311	meanmale	female
NA	meanmale	female
4.511579085	meanmale	female
1.420848166	meanmale	female
-1.527481835	meanmale	female
1.112411121	meanmale	female
-0.572434695	meanmale	female
2.212148416	meanmale	female
NA	meanmale	female
0.638836921	meanmale	female
-2.225039015	meanmale	female
-1.383696873	meanmale	female
2.591981117	meanmale	female
0.833577322	meanmale	female
2.113299922	meanmale	female
3.56939531	meanmale	female
-1.124279131	meanmale	female
3.525734788	meanmale	female
-0.094371325	meanmale	female
2.391935774	meanmale	female
0.892212263	meanmale	female
1.594708362	meanmale	female
2.167197844	meanmale	female
4.581755882	meanmale	female
1.056008799	meanmale	female
0.945139036	meanmale	female
3.313103139	meanmale	female
2.105030814	meanmale	female
1.373331704	meanmale	female
4.464478116	meanmale	female
3.092385826	meanmale	female
1.330630309	meanmale	female
1.399053488	meanmale	female
6.521914632	meanmale	female
NA	meanmale	female
1.203042518	meanmale	female
2.799666025	meanmale	female
-3.323387435	meanmale	female
3.304275966	meanmale	female
3.738846141	meanmale	female
1.665166374	meanmale	female
3.768403277	meanmale	female
4.289303632	meanmale	female
0.344488755	meanmale	female
-2.390120886	meanmale	female
4.144567642	meanmale	female
3.296980081	meanmale	female
4.060471438	meanmale	female
2.414338875	meanmale	female
2.305413782	meanmale	female
0.212182762	meanmale	female
NA	meanmale	female
1.722384677	meanmale	female
0.021391263	meanmale	female
2.821309246	meanmale	female
0.278190293	meanmale	female
1.351552169	meanmale	female
4.628088697	meanmale	female
2.004201138	meanmale	female
0.37911854	meanmale	female
NA	meanmale	female
0.868706954	meanmale	female
-0.308349047	meanmale	female
NA	meanmale	female
NA	meanmale	female
NA	meanmale	female
1.422168909	meanmale	female
2.073674368	meanmale	female
0.431630616	meanmale	female
4.883164865	meanmale	female
NA	meanmale	female
2.057499781	meanmale	female
NA	meanmale	female
2.384597654	meanmale	female
3.882559927	meanmale	female
3.233625765	meanmale	female
4.071621379	meanmale	female
0.49726142	meanmale	female
1.362716488	meanmale	female
0.527112562	meanmale	female
3.627818894	meanmale	female
4.109186065	meanmale	female
NA	meanmale	female
2.361024965	meanmale	female
3.250641758	meanmale	female
3.187613642	meanmale	female
4.8464352	meanmale	female
-0.21271063	meanmale	female
3.035120573	meanmale	female
NA	meanmale	female
NA	meanmale	female
5.288357058	meanmale	female
-1.934072799	meanmale	female
NA	meanmale	female
-0.792834803	meanmale	female
0.829986845	meanmale	female
-1.747487284	meanmale	female
-0.166687357	meanmale	female
1.751155362	meanmale	female
-0.484314198	meanmale	female
5.097662957	meanmale	female
-0.325087102	meanmale	female
0.142563903	meanmale	female
3.493042046	meanmale	female
3.922049373	meanmale	female
1.742290036	meanmale	female
3.614077145	meanmale	female
2.9294222	meanmale	female
4.637354417	meanmale	female
2.973362762	meanmale	female
0.649770661	meanmale	female
0.249113456	meanmale	female
0.437980899	meanmale	female
-0.527705715	meanmale	female
3.293778033	meanmale	female
2.916156558	meanmale	female
0.576478488	meanmale	female
1.593159089	meanmale	female
-2.044588781	meanmale	female
3.880184825	meanmale	female
1.845494645	meanmale	female
4.174389022	meanmale	female
1.430577933	meanmale	female
3.040856498	meanmale	female
2.553367109	meanmale	female
4.970512107	meanmale	female
3.153824107	meanmale	female
-0.615760476	meanmale	female
2.918821132	meanmale	female
3.254255265	meanmale	female
0.943887564	meanmale	female
NA	meanmale	female
5.547079594	meanmale	female
2.468861894	meanmale	female
NA	meanmale	female
2.577351081	meanmale	female
0.620098718	meanmale	female
4.3402284	meanmale	female
-1.766105771	meanmale	female
3.842474179	meanmale	female
2.549224317	meanmale	female
2.724922097	meanmale	female
1.263663239	meanmale	female
1.49040078	meanmale	female
2.482394775	meanmale	female
4.17768156	meanmale	female
1.407751111	meanmale	female
1.095062128	meanmale	female
1.217174429	meanmale	female
4.092265206	meanmale	female
3.430802768	meanmale	female
2.134909607	meanmale	female
2.861425108	meanmale	female
3.323718206	meanmale	female
-1.666669122	meanmale	female
2.561179027	meanmale	female
0.379993452	meanmale	female
0.397148218	meanmale	female
4.685565944	meanmale	female
-0.942500399	meanmale	female
1.857586856	meanmale	female
1.691372868	meanmale	female
-1.160227841	meanmale	female
4.271715939	meanmale	female
1.484957244	meanmale	female
0.544218947	meanmale	female
0.440484922	meanmale	female
-1.606948639	meanmale	female
-0.676233388	meanmale	female
NA	meanmale	female
0.187548553	meanmale	female
2.939709356	meanmale	female
0.413710701	meanmale	female
-3.331342479	meanmale	female
-2.156664348	meanmale	female
2.479019814	meanmale	female
2.363207185	meanmale	female
NA	meanmale	female
3.656469049	meanmale	female
0.507293969	meanmale	female
0.613853167	meanmale	female
3.490164338	meanmale	female
6.97896763	meanmale	female
3.978852264	meanmale	female
5.245603039	meanmale	female
2.014921788	meanmale	female
NA	meanmale	female
-0.957628891	meanmale	female
0.901373919	meanmale	female
-1.214387531	meanmale	female
0.026748818	meanmale	female
2.160107214	meanmale	female
-0.63091872	meanmale	female
-0.19753212	meanmale	female
-0.942601755	meanmale	female
1.08529239	meanmale	female
2.150286676	meanmale	female
4.663432232	meanmale	female
3.881463459	meanmale	female
4.065833392	meanmale	female
2.650412356	meanmale	female
-1.877265115	meanmale	female
4.187536596	meanmale	female
5.264863838	meanmale	female
0.219174586	meanmale	female
1.531199858	meanmale	female
6.062627379	meanmale	female
4.57742501	meanmale	female
3.679199314	meanmale	female
2.153875633	meanmale	female
2.811087971	meanmale	female
3.675560106	meanmale	female
6.294112294	meanmale	female
0.514887775	meanmale	female
3.257890705	meanmale	female
0.684078269	meanmale	female
4.077253477	meanmale	female
1.447391268	meanmale	female
3.820671799	meanmale	female
NA	meanmale	female
-0.085482296	meanmale	female
3.129146881	meanmale	female
-3.675930632	meanmale	female
1.347831932	meanmale	female
-0.619920687	meanmale	female
0.71106336	meanmale	female
0.317379059	meanmale	female
2.495287096	meanmale	female
3.764426426	meanmale	female
3.846741653	meanmale	female
-3.522742994	meanmale	female
2.658281718	meanmale	female
0.653094678	meanmale	female
1.793258574	meanmale	female
1.95624195	meanmale	female
0.118163772	meanmale	female
3.723487113	meanmale	female
4.185774565	meanmale	female
2.34664204	meanmale	female
2.484467843	meanmale	female
NA	meanmale	female
0.218069924	meanmale	female
2.274580141	meanmale	female
1.891153344	meanmale	female
-0.44789529	meanmale	female
4.837749502	meanmale	female
5.259434392	meanmale	female
1.422074856	meanmale	female
3.441279668	meanmale	female
-1.488712537	meanmale	female
1.703630722	meanmale	female
1.932294425	meanmale	female
2.905789768	meanmale	female
0.788403651	meanmale	female
2.039743355	meanmale	female
2.301444266	meanmale	female
1.458916844	meanmale	female
-2.842392923	meanmale	female
2.259929665	meanmale	female
NA	meanmale	female
0.967348619	meanmale	female
0.956358259	meanmale	female
0.637539927	meanmale	female
1.770181839	meanmale	female
3.332965582	meanmale	female
NA	meanmale	female
3.671645278	meanmale	female
0.517956807	meanmale	female
-1.700096416	meanmale	female
-0.028120657	meanmale	female
2.313074741	meanmale	female
0.793724523	meanmale	female
0.261607255	meanmale	female
0.722382023	meanmale	female
2.262012962	meanmale	female
3.862308432	meanmale	female
3.148319681	meanmale	female
1.705357448	meanmale	female
3.32755167	meanmale	female
NA	meanmale	female
-1.628203939	meanmale	female
0.266414595	meanmale	female
-1.701507643	meanmale	female
0.621509048	meanmale	female
4.906450044	meanmale	female
NA	meanmale	female
2.70371249	meanmale	female
-1.431082365	meanmale	female
3.375896414	meanmale	female
0.346197658	meanmale	female
0.548098549	meanmale	female
NA	meanmale	female
4.936537126	meanmale	female
-3.850041626	meanmale	female
-0.141026222	meanmale	female
0.78327401	meanmale	female
-3.021381611	meanmale	female
0.424393817	meanmale	female
0.705208764	meanmale	female
2.29225262	meanmale	female
0.685260988	meanmale	female
