gid	cutoff	bias	log2RPKM	sex
TRINITY_DN121896_c0_g2_i5	FC1	female	-0.213274524	meanmale
TRINITY_DN121901_c0_g1_i3	FC1	female	2.693782892	meanmale
TRINITY_DN121912_c1_g2_i1	FC1	female	4.222319654	meanmale
TRINITY_DN121916_c2_g5_i1	FC1	female	1.15795141	meanmale
TRINITY_DN121918_c0_g1_i1	FC1	female	4.162275634	meanmale
TRINITY_DN121919_c8_g3_i5	FC1	female	6.783595314	meanmale
TRINITY_DN121933_c2_g8_i2	FC1	female	-0.373395813	meanmale
TRINITY_DN121943_c0_g1_i2	FC1	female	5.857129737	meanmale
TRINITY_DN121944_c0_g4_i1	FC1	female	2.651018248	meanmale
TRINITY_DN121956_c0_g1_i6	FC1	female	1.214180895	meanmale
TRINITY_DN121973_c0_g1_i2	FC1	female	4.297922221	meanmale
TRINITY_DN121977_c0_g3_i5	FC1	female	-0.213783082	meanmale
TRINITY_DN121983_c0_g2_i3	FC1	female	2.893118883	meanmale
TRINITY_DN121985_c0_g1_i2	FC1	female	-0.94445749	meanmale
TRINITY_DN121986_c0_g1_i2	FC1	female	4.4093634	meanmale
TRINITY_DN121993_c0_g1_i1	FC1	female	-0.095522664	meanmale
TRINITY_DN122042_c0_g1_i1	FC1	female	5.328703719	meanmale
TRINITY_DN122042_c0_g2_i1	FC1	female	4.675387169	meanmale
TRINITY_DN122074_c0_g1_i2	FC1	female	0.286844417	meanmale
TRINITY_DN122094_c3_g1_i1	FC1	female	3.813426941	meanmale
TRINITY_DN122094_c3_g3_i1	FC1	female	-0.933225328	meanmale
TRINITY_DN122094_c7_g1_i2	FC1	female	3.171181252	meanmale
TRINITY_DN122094_c7_g2_i1	FC1	female	3.894316994	meanmale
TRINITY_DN122106_c0_g2_i1	FC1	female	-1.140780369	meanmale
TRINITY_DN122117_c0_g3_i3	FC1	female	3.35684873	meanmale
TRINITY_DN122125_c0_g1_i2	FC1	female	0.390105186	meanmale
TRINITY_DN122131_c0_g1_i1	FC1	female	2.967034352	meanmale
TRINITY_DN122136_c0_g1_i2	FC1	female	1.066571429	meanmale
TRINITY_DN122144_c0_g1_i1	FC1	female	0.627107052	meanmale
TRINITY_DN122146_c0_g1_i1	FC1	female	3.255658123	meanmale
TRINITY_DN122146_c0_g4_i1	FC1	female	3.320413036	meanmale
TRINITY_DN122146_c0_g9_i1	FC1	female	3.413515679	meanmale
TRINITY_DN122159_c5_g1_i1	FC1	female	3.681222787	meanmale
TRINITY_DN122165_c7_g2_i1	FC1	female	0.586168681	meanmale
TRINITY_DN122173_c0_g1_i1	FC1	female	2.294678375	meanmale
TRINITY_DN122175_c0_g1_i1	FC1	female	2.184450962	meanmale
TRINITY_DN122177_c1_g1_i1	FC1	female	-1.414522874	meanmale
TRINITY_DN122182_c0_g1_i2	FC1	female	4.357433549	meanmale
TRINITY_DN122191_c0_g1_i2	FC1	female	5.75519801	meanmale
TRINITY_DN122199_c0_g1_i2	FC1	female	5.080398086	meanmale
TRINITY_DN122200_c2_g4_i2	FC1	female	2.505932757	meanmale
TRINITY_DN122212_c0_g1_i2	FC1	female	3.277750789	meanmale
TRINITY_DN122213_c2_g5_i1	FC1	female	2.859271052	meanmale
TRINITY_DN122218_c0_g2_i1	FC1	female	5.968483988	meanmale
TRINITY_DN122221_c0_g2_i1	FC1	female	3.141813702	meanmale
TRINITY_DN122222_c0_g3_i5	FC1	female	5.040667175	meanmale
TRINITY_DN122225_c0_g1_i5	FC1	female	4.937482263	meanmale
TRINITY_DN122229_c0_g1_i1	FC1	female	5.866605751	meanmale
TRINITY_DN122238_c0_g4_i1	FC1	female	1.862065126	meanmale
TRINITY_DN122244_c0_g1_i1	FC1	female	3.699945305	meanmale
TRINITY_DN122252_c0_g1_i2	FC1	female	1.560420639	meanmale
TRINITY_DN122269_c0_g4_i1	FC1	female	1.587934829	meanmale
TRINITY_DN122287_c2_g3_i6	FC1	female	1.358191108	meanmale
TRINITY_DN122291_c2_g1_i1	FC1	female	-0.004059615	meanmale
TRINITY_DN122291_c2_g2_i1	FC1	female	4.409807896	meanmale
TRINITY_DN122298_c0_g2_i1	FC1	female	3.749203561	meanmale
TRINITY_DN122305_c6_g7_i1	FC1	female	0.669496408	meanmale
TRINITY_DN122308_c0_g2_i4	FC1	female	3.423105073	meanmale
TRINITY_DN122312_c0_g1_i2	FC1	female	-1.658804381	meanmale
TRINITY_DN122337_c0_g1_i2	FC1	female	1.848911626	meanmale
TRINITY_DN122337_c0_g3_i1	FC1	female	1.983186738	meanmale
TRINITY_DN122342_c1_g2_i6	FC1	female	1.202629239	meanmale
TRINITY_DN122358_c1_g3_i1	FC1	female	2.781584543	meanmale
TRINITY_DN122367_c0_g1_i3	FC1	female	4.635637652	meanmale
TRINITY_DN122371_c0_g1_i1	FC1	female	6.133275263	meanmale
TRINITY_DN122373_c0_g1_i2	FC1	female	0.341366111	meanmale
TRINITY_DN122374_c1_g1_i4	FC1	female	3.984067346	meanmale
TRINITY_DN122374_c1_g5_i1	FC1	female	4.372885943	meanmale
TRINITY_DN122376_c0_g1_i2	FC1	female	0.593194393	meanmale
TRINITY_DN122379_c0_g2_i1	FC1	female	4.264634315	meanmale
TRINITY_DN122381_c0_g1_i2	FC1	female	2.629173364	meanmale
TRINITY_DN122382_c0_g1_i1	FC1	female	4.986833806	meanmale
TRINITY_DN122385_c2_g1_i3	FC1	female	3.254148991	meanmale
TRINITY_DN122413_c4_g5_i2	FC1	female	3.860530099	meanmale
TRINITY_DN122414_c0_g1_i3	FC1	female	0.091248176	meanmale
TRINITY_DN122420_c1_g1_i3	FC1	female	1.921611105	meanmale
TRINITY_DN122422_c0_g2_i2	FC1	female	-0.425027909	meanmale
TRINITY_DN122435_c0_g1_i2	FC1	female	3.249501864	meanmale
TRINITY_DN122436_c6_g1_i1	FC1	female	2.675828505	meanmale
TRINITY_DN122436_c6_g2_i1	FC1	female	-0.286166428	meanmale
TRINITY_DN122436_c6_g3_i3	FC1	female	3.004879543	meanmale
TRINITY_DN122439_c0_g1_i1	FC1	female	2.380246227	meanmale
TRINITY_DN122453_c4_g2_i1	FC1	female	5.44859019	meanmale
TRINITY_DN122457_c0_g3_i2	FC1	female	-1.964178933	meanmale
TRINITY_DN122463_c7_g3_i2	FC1	female	2.601220153	meanmale
TRINITY_DN122469_c0_g1_i1	FC1	female	3.802849401	meanmale
TRINITY_DN122475_c2_g1_i2	FC1	female	2.864104914	meanmale
TRINITY_DN122476_c2_g2_i3	FC1	female	4.296647406	meanmale
TRINITY_DN122491_c2_g1_i1	FC1	female	0.016301418	meanmale
TRINITY_DN122501_c0_g1_i2	FC1	female	2.989542324	meanmale
TRINITY_DN122514_c0_g2_i1	FC1	female	5.398343756	meanmale
TRINITY_DN122521_c1_g1_i1	FC1	female	1.444153012	meanmale
TRINITY_DN122531_c0_g2_i1	FC1	female	3.567293199	meanmale
TRINITY_DN122531_c0_g3_i1	FC1	female	6.510491985	meanmale
TRINITY_DN122561_c0_g1_i3	FC1	female	0.169686984	meanmale
TRINITY_DN122561_c0_g3_i2	FC1	female	0.72389311	meanmale
TRINITY_DN122562_c0_g1_i2	FC1	female	3.774397673	meanmale
TRINITY_DN122582_c0_g1_i1	FC1	female	4.713620971	meanmale
TRINITY_DN122587_c0_g2_i1	FC1	female	4.910559943	meanmale
TRINITY_DN122588_c2_g3_i1	FC1	female	3.604238619	meanmale
TRINITY_DN122590_c2_g1_i1	FC1	female	2.214379992	meanmale
TRINITY_DN122602_c0_g2_i3	FC1	female	2.46439855	meanmale
TRINITY_DN122603_c0_g1_i1	FC1	female	2.35757965	meanmale
TRINITY_DN122604_c0_g1_i1	FC1	female	6.114717767	meanmale
TRINITY_DN122608_c0_g2_i2	FC1	female	1.641148763	meanmale
TRINITY_DN122613_c0_g1_i3	FC1	female	3.454778293	meanmale
TRINITY_DN122613_c1_g1_i3	FC1	female	3.263109393	meanmale
TRINITY_DN122613_c2_g1_i1	FC1	female	3.264611221	meanmale
TRINITY_DN122613_c2_g2_i1	FC1	female	2.684187507	meanmale
TRINITY_DN122615_c0_g2_i1	FC1	female	-2.39907408	meanmale
TRINITY_DN122624_c0_g1_i1	FC1	female	1.207088349	meanmale
TRINITY_DN122628_c3_g3_i1	FC1	female	3.384092603	meanmale
TRINITY_DN122644_c2_g2_i1	FC1	female	4.186862987	meanmale
TRINITY_DN122644_c2_g4_i1	FC1	female	3.273624066	meanmale
TRINITY_DN122646_c2_g2_i1	FC1	female	1.690786902	meanmale
TRINITY_DN122649_c5_g3_i1	FC1	female	3.744638204	meanmale
TRINITY_DN122654_c7_g1_i1	FC1	female	0.314743241	meanmale
TRINITY_DN122654_c7_g8_i1	FC1	female	1.67736633	meanmale
TRINITY_DN122657_c4_g1_i1	FC1	female	4.275557302	meanmale
TRINITY_DN122661_c0_g1_i5	FC1	female	0.494860659	meanmale
TRINITY_DN122677_c1_g1_i1	FC1	female	0.288011472	meanmale
TRINITY_DN122677_c3_g1_i1	FC1	female	0.913570259	meanmale
TRINITY_DN122678_c0_g1_i1	FC1	female	4.265133281	meanmale
TRINITY_DN122683_c0_g1_i2	FC1	female	-1.806525607	meanmale
TRINITY_DN122686_c1_g1_i1	FC1	female	2.518230719	meanmale
TRINITY_DN122691_c0_g1_i1	FC1	female	1.090400936	meanmale
TRINITY_DN122693_c0_g1_i1	FC1	female	0.138146458	meanmale
TRINITY_DN122713_c0_g1_i3	FC1	female	3.698150443	meanmale
TRINITY_DN122714_c15_g1_i1	FC1	female	4.530576455	meanmale
TRINITY_DN122717_c0_g1_i1	FC1	female	2.68671893	meanmale
TRINITY_DN122722_c0_g1_i2	FC1	female	5.355365946	meanmale
TRINITY_DN122749_c0_g1_i3	FC1	female	5.054406786	meanmale
TRINITY_DN122754_c2_g2_i4	FC1	female	1.369293493	meanmale
TRINITY_DN122768_c0_g1_i2	FC1	female	3.232468507	meanmale
TRINITY_DN122777_c0_g3_i1	FC1	female	-0.155830353	meanmale
TRINITY_DN122781_c9_g2_i2	FC1	female	4.432671248	meanmale
TRINITY_DN122784_c0_g1_i2	FC1	female	6.402227444	meanmale
TRINITY_DN122805_c0_g1_i2	FC1	female	5.845628173	meanmale
TRINITY_DN122807_c0_g1_i1	FC1	female	-3.455638136	meanmale
TRINITY_DN122808_c0_g2_i1	FC1	female	4.667646119	meanmale
TRINITY_DN122809_c1_g1_i1	FC1	female	-0.44560679	meanmale
TRINITY_DN122854_c0_g2_i7	FC1	female	2.97985061	meanmale
TRINITY_DN122854_c0_g3_i3	FC1	female	1.637147017	meanmale
TRINITY_DN122857_c0_g1_i1	FC1	female	-0.201322973	meanmale
TRINITY_DN122865_c0_g1_i1	FC1	female	5.521536672	meanmale
TRINITY_DN122869_c1_g2_i2	FC1	female	-1.387484295	meanmale
TRINITY_DN122871_c1_g3_i3	FC1	female	4.296465522	meanmale
TRINITY_DN122877_c1_g1_i1	FC1	female	2.820929917	meanmale
TRINITY_DN122887_c4_g3_i2	FC1	female	4.121455352	meanmale
TRINITY_DN122890_c2_g1_i1	FC1	female	2.540649697	meanmale
TRINITY_DN122892_c0_g1_i1	FC1	female	-0.472764258	meanmale
TRINITY_DN122894_c0_g2_i1	FC1	female	-0.322483071	meanmale
TRINITY_DN122895_c0_g1_i2	FC1	female	1.214325351	meanmale
TRINITY_DN122897_c0_g1_i1	FC1	female	3.139831046	meanmale
TRINITY_DN122923_c0_g1_i8	FC1	female	-0.864337693	meanmale
TRINITY_DN122933_c3_g1_i6	FC1	female	2.715048291	meanmale
TRINITY_DN122939_c2_g3_i10	FC1	female	3.480421332	meanmale
TRINITY_DN122949_c0_g1_i1	FC1	female	-2.516361153	meanmale
TRINITY_DN122954_c0_g2_i1	FC1	female	1.718713706	meanmale
TRINITY_DN122956_c3_g1_i1	FC1	female	2.814138436	meanmale
TRINITY_DN122965_c0_g2_i3	FC1	female	4.263315923	meanmale
TRINITY_DN122976_c0_g2_i2	FC1	female	-0.903507485	meanmale
TRINITY_DN122985_c0_g1_i4	FC1	female	4.651123188	meanmale
TRINITY_DN122990_c0_g1_i2	FC1	female	2.212037234	meanmale
TRINITY_DN122990_c0_g2_i8	FC1	female	2.234700607	meanmale
TRINITY_DN122990_c0_g3_i1	FC1	female	1.817298522	meanmale
TRINITY_DN122996_c0_g5_i1	FC1	female	4.337965926	meanmale
TRINITY_DN123006_c2_g4_i2	FC1	female	3.49570802	meanmale
TRINITY_DN123010_c0_g2_i1	FC1	female	3.274927815	meanmale
TRINITY_DN123016_c0_g3_i2	FC1	female	2.650241699	meanmale
TRINITY_DN123027_c0_g2_i7	FC1	female	1.757161534	meanmale
TRINITY_DN123029_c0_g2_i2	FC1	female	0.78162427	meanmale
TRINITY_DN123033_c3_g1_i6	FC1	female	3.868851499	meanmale
TRINITY_DN123034_c0_g1_i1	FC1	female	2.780979498	meanmale
TRINITY_DN123048_c0_g1_i8	FC1	female	3.505708087	meanmale
TRINITY_DN123057_c1_g1_i1	FC1	female	1.954460045	meanmale
TRINITY_DN123080_c0_g1_i1	FC1	female	-2.534299232	meanmale
TRINITY_DN123083_c11_g5_i4	FC1	female	4.385000886	meanmale
TRINITY_DN123085_c0_g1_i1	FC1	female	3.260350394	meanmale
TRINITY_DN123093_c0_g2_i1	FC1	female	-3.693634208	meanmale
TRINITY_DN123115_c0_g1_i2	FC1	female	5.086485144	meanmale
TRINITY_DN123129_c1_g1_i3	FC1	female	3.721978785	meanmale
TRINITY_DN123134_c0_g1_i8	FC1	female	2.588949285	meanmale
TRINITY_DN123142_c0_g1_i2	FC1	female	4.46963287	meanmale
TRINITY_DN123155_c2_g3_i10	FC1	female	0.840768892	meanmale
TRINITY_DN123159_c2_g8_i6	FC1	female	-0.616829931	meanmale
TRINITY_DN123160_c3_g1_i1	FC1	female	2.481520826	meanmale
TRINITY_DN123164_c1_g1_i2	FC1	female	2.434804438	meanmale
TRINITY_DN123168_c0_g1_i1	FC1	female	2.430043106	meanmale
TRINITY_DN123172_c4_g1_i2	FC1	female	0.211271197	meanmale
TRINITY_DN123177_c0_g1_i11	FC1	female	6.132930318	meanmale
TRINITY_DN123183_c0_g1_i1	FC1	female	3.192783942	meanmale
TRINITY_DN123184_c1_g1_i1	FC1	female	5.338709049	meanmale
TRINITY_DN123184_c1_g4_i1	FC1	female	4.018622217	meanmale
TRINITY_DN123189_c2_g7_i4	FC1	female	2.868731035	meanmale
TRINITY_DN123189_c3_g1_i1	FC1	female	1.321465581	meanmale
TRINITY_DN123193_c0_g2_i5	FC1	female	4.948822465	meanmale
TRINITY_DN123204_c5_g4_i1	FC1	female	2.649550203	meanmale
TRINITY_DN123204_c8_g1_i1	FC1	female	0.439414861	meanmale
TRINITY_DN123221_c0_g3_i3	FC1	female	2.911457256	meanmale
TRINITY_DN123223_c0_g1_i2	FC1	female	-2.25300533	meanmale
TRINITY_DN123229_c1_g2_i1	FC1	female	1.957532211	meanmale
TRINITY_DN123244_c1_g1_i7	FC1	female	-1.372745255	meanmale
TRINITY_DN123250_c4_g2_i2	FC1	female	3.314627516	meanmale
TRINITY_DN123257_c0_g1_i1	FC1	female	-0.748623345	meanmale
TRINITY_DN123263_c0_g1_i4	FC1	female	5.131494831	meanmale
TRINITY_DN123275_c2_g1_i2	FC1	female	2.816245564	meanmale
TRINITY_DN123284_c0_g1_i2	FC1	female	1.499430113	meanmale
TRINITY_DN123289_c4_g6_i1	FC1	female	0.252352593	meanmale
TRINITY_DN123289_c4_g7_i1	FC1	female	1.637379604	meanmale
TRINITY_DN123299_c0_g1_i4	FC1	female	4.037203211	meanmale
TRINITY_DN123307_c0_g1_i1	FC1	female	2.72805861	meanmale
TRINITY_DN123309_c0_g1_i3	FC1	female	1.629744262	meanmale
TRINITY_DN123311_c0_g1_i3	FC1	female	0.648244392	meanmale
TRINITY_DN123315_c1_g2_i1	FC1	female	7.459030889	meanmale
TRINITY_DN123320_c0_g3_i7	FC1	female	1.961594239	meanmale
TRINITY_DN123323_c0_g4_i2	FC1	female	1.517824496	meanmale
TRINITY_DN123338_c1_g1_i3	FC1	female	1.129076417	meanmale
TRINITY_DN123345_c0_g1_i3	FC1	female	0.118048355	meanmale
TRINITY_DN123354_c0_g1_i1	FC1	female	-2.748473988	meanmale
TRINITY_DN123361_c0_g1_i1	FC1	female	3.844243522	meanmale
TRINITY_DN123367_c1_g1_i4	FC1	female	2.757047056	meanmale
TRINITY_DN123371_c1_g5_i1	FC1	female	4.29932538	meanmale
TRINITY_DN123377_c2_g1_i1	FC1	female	1.843435973	meanmale
TRINITY_DN123377_c2_g3_i1	FC1	female	2.839607813	meanmale
TRINITY_DN123379_c0_g1_i2	FC1	female	4.622827703	meanmale
TRINITY_DN123383_c0_g1_i2	FC1	female	1.195468926	meanmale
TRINITY_DN123389_c0_g1_i4	FC1	female	3.522632558	meanmale
TRINITY_DN123392_c2_g1_i1	FC1	female	0.711661529	meanmale
TRINITY_DN123398_c5_g1_i5	FC1	female	2.392822816	meanmale
TRINITY_DN123402_c0_g1_i1	FC1	female	5.338890208	meanmale
TRINITY_DN123403_c1_g1_i2	FC1	female	2.972645245	meanmale
TRINITY_DN123408_c0_g1_i6	FC1	female	2.636744611	meanmale
TRINITY_DN123418_c0_g1_i3	FC1	female	4.564709769	meanmale
TRINITY_DN123422_c0_g1_i2	FC1	female	-2.721487893	meanmale
TRINITY_DN123436_c7_g2_i5	FC1	female	2.286023363	meanmale
TRINITY_DN123436_c8_g2_i10	FC1	female	4.109671263	meanmale
TRINITY_DN123442_c0_g2_i1	FC1	female	5.536758704	meanmale
TRINITY_DN123456_c0_g6_i3	FC1	female	4.699406465	meanmale
TRINITY_DN123458_c0_g1_i1	FC1	female	2.155353561	meanmale
TRINITY_DN123462_c3_g2_i2	FC1	female	0.634943791	meanmale
TRINITY_DN123486_c2_g3_i1	FC1	female	2.915263	meanmale
TRINITY_DN123489_c0_g1_i3	FC1	female	1.834803441	meanmale
TRINITY_DN123490_c2_g1_i2	FC1	female	3.428957879	meanmale
TRINITY_DN123492_c0_g1_i1	FC1	female	0.075597646	meanmale
TRINITY_DN123525_c0_g1_i5	FC1	female	2.136904268	meanmale
TRINITY_DN123529_c1_g1_i1	FC1	female	0.683716112	meanmale
TRINITY_DN123539_c0_g1_i1	FC1	female	-3.28064626	meanmale
TRINITY_DN123548_c0_g2_i1	FC1	female	-2.85358846	meanmale
TRINITY_DN123557_c0_g2_i1	FC1	female	1.648696077	meanmale
TRINITY_DN123562_c0_g1_i3	FC1	female	2.589049743	meanmale
TRINITY_DN123593_c0_g1_i5	FC1	female	1.654279061	meanmale
TRINITY_DN123593_c0_g6_i1	FC1	female	0.673920613	meanmale
TRINITY_DN123597_c3_g1_i3	FC1	female	2.304462732	meanmale
TRINITY_DN123601_c1_g5_i1	FC1	female	3.831493997	meanmale
TRINITY_DN123601_c3_g9_i1	FC1	female	4.859465312	meanmale
TRINITY_DN123602_c3_g8_i2	FC1	female	2.801871258	meanmale
TRINITY_DN123609_c1_g4_i6	FC1	female	1.411429036	meanmale
TRINITY_DN123610_c0_g1_i3	FC1	female	5.403766794	meanmale
TRINITY_DN123619_c0_g1_i5	FC1	female	3.389420571	meanmale
TRINITY_DN123632_c2_g2_i5	FC1	female	4.045916119	meanmale
TRINITY_DN123636_c0_g2_i1	FC1	female	0.537151256	meanmale
TRINITY_DN123648_c1_g1_i3	FC1	female	1.081153544	meanmale
TRINITY_DN123649_c5_g1_i1	FC1	female	2.931572478	meanmale
TRINITY_DN123654_c2_g1_i6	FC1	female	5.454676319	meanmale
TRINITY_DN123655_c7_g1_i1	FC1	female	4.670863783	meanmale
TRINITY_DN123658_c2_g4_i1	FC1	female	-1.892519667	meanmale
TRINITY_DN123658_c4_g2_i1	FC1	female	3.511200042	meanmale
TRINITY_DN123670_c2_g1_i1	FC1	female	-0.199578148	meanmale
TRINITY_DN123671_c4_g1_i1	FC1	female	1.158326691	meanmale
TRINITY_DN123674_c0_g1_i5	FC1	female	5.035850284	meanmale
TRINITY_DN123677_c5_g2_i1	FC1	female	-0.178605061	meanmale
TRINITY_DN123677_c7_g1_i2	FC1	female	0.616053621	meanmale
TRINITY_DN123707_c0_g2_i3	FC1	female	3.526146973	meanmale
TRINITY_DN123708_c4_g1_i1	FC1	female	5.047993671	meanmale
TRINITY_DN123716_c2_g2_i19	FC1	female	2.92332582	meanmale
TRINITY_DN123723_c1_g1_i1	FC1	female	6.209568835	meanmale
TRINITY_DN123723_c3_g4_i1	FC1	female	3.978843401	meanmale
TRINITY_DN123728_c5_g3_i1	FC1	female	0.548229281	meanmale
TRINITY_DN123729_c0_g2_i2	FC1	female	3.328609494	meanmale
TRINITY_DN123736_c0_g1_i1	FC1	female	4.408021244	meanmale
TRINITY_DN123736_c0_g2_i1	FC1	female	3.376657395	meanmale
TRINITY_DN123763_c0_g1_i1	FC1	female	5.515873832	meanmale
TRINITY_DN123770_c0_g1_i3	FC1	female	5.425114429	meanmale
TRINITY_DN123779_c0_g3_i1	FC1	female	4.11409607	meanmale
TRINITY_DN123784_c7_g4_i2	FC1	female	1.722255349	meanmale
TRINITY_DN123791_c1_g1_i1	FC1	female	5.14299848	meanmale
TRINITY_DN123794_c0_g3_i1	FC1	female	6.766675644	meanmale
TRINITY_DN123796_c0_g1_i1	FC1	female	3.354569143	meanmale
TRINITY_DN123801_c0_g1_i3	FC1	female	1.682275751	meanmale
TRINITY_DN123802_c0_g1_i3	FC1	female	3.158041114	meanmale
TRINITY_DN123804_c0_g1_i1	FC1	female	-1.970049895	meanmale
TRINITY_DN123823_c0_g1_i2	FC1	female	1.15651012	meanmale
TRINITY_DN123831_c0_g1_i1	FC1	female	2.710619473	meanmale
TRINITY_DN123834_c0_g1_i1	FC1	female	4.463402003	meanmale
TRINITY_DN123838_c1_g2_i2	FC1	female	6.148940616	meanmale
TRINITY_DN123838_c1_g3_i1	FC1	female	-0.35673567	meanmale
TRINITY_DN123842_c1_g1_i1	FC1	female	1.917861977	meanmale
TRINITY_DN123842_c8_g2_i6	FC1	female	5.03581103	meanmale
TRINITY_DN123845_c1_g1_i1	FC1	female	-1.310028808	meanmale
TRINITY_DN123866_c2_g1_i2	FC1	female	0.961503975	meanmale
TRINITY_DN123875_c0_g2_i1	FC1	female	4.096947594	meanmale
TRINITY_DN123878_c0_g2_i3	FC1	female	-0.184107202	meanmale
TRINITY_DN123892_c0_g2_i1	FC1	female	1.562749773	meanmale
TRINITY_DN123892_c1_g1_i2	FC1	female	4.384723226	meanmale
TRINITY_DN123904_c0_g1_i1	FC1	female	2.447132531	meanmale
TRINITY_DN123908_c0_g1_i3	FC1	female	-1.169149898	meanmale
TRINITY_DN123918_c0_g2_i1	FC1	female	-3.326227401	meanmale
TRINITY_DN123920_c0_g1_i1	FC1	female	-0.074717272	meanmale
TRINITY_DN123922_c3_g3_i5	FC1	female	2.380108384	meanmale
TRINITY_DN123922_c3_g5_i1	FC1	female	2.159624814	meanmale
TRINITY_DN123926_c0_g3_i1	FC1	female	0.912027253	meanmale
TRINITY_DN123960_c0_g1_i3	FC1	female	4.62121266	meanmale
TRINITY_DN123974_c3_g3_i9	FC1	female	0.750726973	meanmale
TRINITY_DN123978_c3_g1_i3	FC1	female	2.320371315	meanmale
TRINITY_DN123979_c0_g1_i2	FC1	female	2.113394183	meanmale
TRINITY_DN123985_c1_g3_i1	FC1	female	1.814541686	meanmale
TRINITY_DN123997_c0_g1_i1	FC1	female	1.777011399	meanmale
TRINITY_DN124005_c0_g1_i1	FC1	female	-1.081235278	meanmale
TRINITY_DN124014_c1_g1_i1	FC1	female	0.880727477	meanmale
TRINITY_DN124016_c0_g1_i1	FC1	female	3.325620512	meanmale
TRINITY_DN124030_c4_g1_i1	FC1	female	2.486309921	meanmale
TRINITY_DN124043_c1_g7_i3	FC1	female	3.117534331	meanmale
TRINITY_DN124043_c3_g5_i7	FC1	female	1.651905766	meanmale
TRINITY_DN124046_c0_g1_i2	FC1	female	4.58661307	meanmale
TRINITY_DN124060_c0_g7_i2	FC1	female	3.411742482	meanmale
TRINITY_DN124062_c0_g2_i1	FC1	female	2.616194293	meanmale
TRINITY_DN124062_c0_g3_i1	FC1	female	2.323332277	meanmale
TRINITY_DN124075_c3_g4_i1	FC1	female	4.171496178	meanmale
TRINITY_DN124083_c0_g1_i2	FC1	female	3.786116559	meanmale
TRINITY_DN124089_c6_g2_i1	FC1	female	0.932758427	meanmale
TRINITY_DN124090_c1_g1_i3	FC1	female	1.627003978	meanmale
TRINITY_DN124094_c0_g1_i1	FC1	female	2.721117701	meanmale
TRINITY_DN124109_c0_g2_i3	FC1	female	3.314152916	meanmale
TRINITY_DN124109_c1_g1_i1	FC1	female	2.848719777	meanmale
TRINITY_DN124117_c6_g7_i1	FC1	female	2.14973964	meanmale
TRINITY_DN124120_c3_g1_i7	FC1	female	4.045736905	meanmale
TRINITY_DN124133_c1_g1_i1	FC1	female	5.197976111	meanmale
TRINITY_DN124133_c1_g6_i3	FC1	female	0.596479448	meanmale
TRINITY_DN124145_c0_g1_i10	FC1	female	4.576343295	meanmale
TRINITY_DN124173_c0_g1_i4	FC1	female	3.173170095	meanmale
TRINITY_DN124173_c0_g2_i1	FC1	female	2.879881813	meanmale
TRINITY_DN124176_c0_g2_i1	FC1	female	3.931600438	meanmale
TRINITY_DN124191_c0_g1_i1	FC1	female	4.074027409	meanmale
TRINITY_DN124202_c0_g1_i1	FC1	female	6.27E-05	meanmale
TRINITY_DN124205_c0_g1_i1	FC1	female	-0.551481422	meanmale
TRINITY_DN124220_c0_g1_i2	FC1	female	3.58455142	meanmale
TRINITY_DN124223_c0_g1_i1	FC1	female	2.319559775	meanmale
TRINITY_DN124230_c0_g1_i7	FC1	female	5.199889973	meanmale
TRINITY_DN124238_c0_g1_i1	FC1	female	3.714629232	meanmale
TRINITY_DN124239_c6_g1_i1	FC1	female	0.151343873	meanmale
TRINITY_DN124241_c0_g2_i2	FC1	female	5.599816722	meanmale
TRINITY_DN124251_c3_g3_i1	FC1	female	0.32126404	meanmale
TRINITY_DN124251_c3_g4_i1	FC1	female	3.473006755	meanmale
TRINITY_DN124259_c0_g2_i2	FC1	female	2.736074757	meanmale
TRINITY_DN124266_c2_g1_i1	FC1	female	2.464626741	meanmale
TRINITY_DN124267_c8_g1_i2	FC1	female	0.050740361	meanmale
TRINITY_DN124273_c1_g6_i2	FC1	female	2.278601628	meanmale
TRINITY_DN124285_c0_g1_i3	FC1	female	1.282399978	meanmale
TRINITY_DN124286_c0_g1_i1	FC1	female	3.306132338	meanmale
TRINITY_DN124297_c1_g4_i1	FC1	female	5.796727051	meanmale
TRINITY_DN124305_c4_g1_i5	FC1	female	4.251398226	meanmale
TRINITY_DN124306_c2_g1_i1	FC1	female	1.148543749	meanmale
TRINITY_DN124306_c2_g2_i1	FC1	female	-0.367075361	meanmale
TRINITY_DN124306_c7_g1_i1	FC1	female	3.357265105	meanmale
TRINITY_DN124317_c0_g1_i6	FC1	female	4.689390578	meanmale
TRINITY_DN124321_c3_g2_i1	FC1	female	2.131009689	meanmale
TRINITY_DN124339_c5_g2_i2	FC1	female	1.035788576	meanmale
TRINITY_DN124342_c3_g1_i3	FC1	female	4.084811099	meanmale
TRINITY_DN124353_c1_g3_i2	FC1	female	-1.611932073	meanmale
TRINITY_DN124356_c7_g6_i1	FC1	female	-0.4945697	meanmale
TRINITY_DN124358_c3_g1_i1	FC1	female	-0.848808714	meanmale
TRINITY_DN124361_c3_g3_i1	FC1	female	2.380348072	meanmale
TRINITY_DN124362_c0_g1_i2	FC1	female	5.433802706	meanmale
TRINITY_DN124365_c0_g1_i1	FC1	female	1.892428777	meanmale
TRINITY_DN124366_c0_g1_i1	FC1	female	0.198911023	meanmale
