gid	cutoff	bias	log2RPKM	sex
TRINITY_DN121132_c2_g1_i5	1	female	2.554454779	meanmale
TRINITY_DN121134_c1_g1_i6	5	female	2.237145245	meanmale
TRINITY_DN121149_c0_g1_i1	1	female	4.359791959	meanmale
TRINITY_DN121154_c0_g1_i1	1	female	2.324069133	meanmale
TRINITY_DN121157_c4_g1_i1	1	female	2.690602434	meanmale
TRINITY_DN121172_c0_g1_i7	1	female	3.793746778	meanmale
TRINITY_DN121177_c0_g1_i2	1	female	2.319959201	meanmale
TRINITY_DN121179_c0_g1_i2	1	female	2.515612073	meanmale
TRINITY_DN121197_c0_g1_i2	1	female	4.820735275	meanmale
TRINITY_DN121205_c0_g1_i2	1	female	2.097936795	meanmale
TRINITY_DN121209_c1_g1_i1	1	female	4.925806431	meanmale
TRINITY_DN121214_c0_g2_i1	1	female	3.985450622	meanmale
TRINITY_DN121217_c0_g1_i1	1	female	4.557097592	meanmale
TRINITY_DN121222_c0_g1_i2	1	female	3.323971762	meanmale
TRINITY_DN121228_c0_g1_i1	1	female	6.122887089	meanmale
TRINITY_DN121241_c1_g1_i1	1	female	4.87593391	meanmale
TRINITY_DN121251_c0_g1_i1	1	female	1.336301783	meanmale
TRINITY_DN121255_c0_g1_i1	1	female	1.725805445	meanmale
TRINITY_DN121258_c1_g1_i1	1	female	4.171356859	meanmale
TRINITY_DN121268_c0_g2_i1	1	female	2.708039188	meanmale
TRINITY_DN121278_c0_g1_i1	1	female	1.488134925	meanmale
TRINITY_DN121296_c0_g2_i1	1	female	2.814200462	meanmale
TRINITY_DN121303_c0_g1_i1	1	female	5.953816571	meanmale
TRINITY_DN121313_c0_g1_i3	1	female	1.414338038	meanmale
TRINITY_DN121330_c1_g1_i2	1	female	0.522235729	meanmale
TRINITY_DN121334_c5_g4_i1	1	female	5.582543154	meanmale
TRINITY_DN121357_c0_g1_i4	1	female	1.678168023	meanmale
TRINITY_DN121362_c0_g1_i1	1	female	2.086208827	meanmale
TRINITY_DN121366_c0_g1_i5	1	female	2.332650669	meanmale
TRINITY_DN121369_c0_g1_i1	1	female	4.560883515	meanmale
TRINITY_DN121372_c0_g1_i4	1	female	1.698446504	meanmale
TRINITY_DN121378_c0_g1_i1	1	female	4.160225533	meanmale
TRINITY_DN121407_c0_g1_i1	1	female	3.924124522	meanmale
TRINITY_DN121414_c0_g1_i1	3	female	2.798100972	meanmale
TRINITY_DN121416_c0_g1_i2	1	female	2.829861646	meanmale
TRINITY_DN121419_c0_g1_i2	1	female	3.835091217	meanmale
TRINITY_DN121452_c0_g1_i3	1	female	4.788019656	meanmale
TRINITY_DN121465_c5_g5_i1	3	female	0.326426033	meanmale
TRINITY_DN121480_c0_g1_i2	1	female	3.486719959	meanmale
TRINITY_DN121482_c1_g1_i1	1	female	4.767074831	meanmale
TRINITY_DN121485_c0_g1_i1	1	female	4.798345922	meanmale
TRINITY_DN121493_c0_g1_i2	1	female	3.801161712	meanmale
TRINITY_DN121505_c1_g3_i1	3	female	1.773777955	meanmale
TRINITY_DN121528_c0_g1_i2	1	female	3.500929816	meanmale
TRINITY_DN121533_c0_g1_i2	1	female	5.181035047	meanmale
TRINITY_DN121539_c0_g1_i1	1	female	5.55726976	meanmale
TRINITY_DN121549_c0_g1_i2	1	female	3.161847312	meanmale
TRINITY_DN121554_c1_g10_i1	1	female	0.412406673	meanmale
TRINITY_DN121554_c1_g3_i1	3	female	0.255316679	meanmale
TRINITY_DN121564_c0_g1_i2	1	female	2.595749556	meanmale
TRINITY_DN121578_c0_g1_i1	1	female	3.728898562	meanmale
TRINITY_DN121587_c0_g2_i1	1	female	0.191598244	meanmale
TRINITY_DN121593_c4_g2_i1	1	female	4.634554047	meanmale
TRINITY_DN121595_c1_g1_i1	1	female	2.946905845	meanmale
TRINITY_DN1215_c0_g2_i1	3	female	0.445847496	meanmale
TRINITY_DN121605_c0_g2_i3	1	female	4.554136504	meanmale
TRINITY_DN121615_c0_g1_i1	1	female	3.686865549	meanmale
TRINITY_DN121625_c0_g1_i1	1	female	3.317804432	meanmale
TRINITY_DN121643_c0_g2_i1	1	female	2.692554601	meanmale
TRINITY_DN121645_c1_g1_i1	1	female	1.058620618	meanmale
TRINITY_DN121657_c0_g1_i2	1	female	2.253454705	meanmale
TRINITY_DN121663_c1_g2_i1	3	female	0.951730622	meanmale
TRINITY_DN121666_c1_g3_i2	1	female	0.766248728	meanmale
TRINITY_DN121668_c0_g1_i1	1	female	2.977676377	meanmale
TRINITY_DN121669_c0_g1_i1	1	female	2.620437694	meanmale
TRINITY_DN121669_c0_g2_i1	1	female	2.264183965	meanmale
TRINITY_DN121678_c0_g2_i4	1	female	4.557703802	meanmale
TRINITY_DN121683_c1_g1_i1	1	female	0.222221128	meanmale
TRINITY_DN121691_c3_g3_i1	1	female	1.726984881	meanmale
TRINITY_DN121691_c3_g4_i1	1	female	1.373823934	meanmale
TRINITY_DN121707_c0_g2_i1	1	female	3.156490067	meanmale
TRINITY_DN121708_c0_g1_i1	1	female	2.215889101	meanmale
TRINITY_DN121709_c1_g3_i3	5	female	0.144725282	meanmale
TRINITY_DN121715_c0_g1_i1	1	female	4.806265656	meanmale
TRINITY_DN121726_c0_g1_i1	1	female	4.145385523	meanmale
TRINITY_DN121728_c2_g2_i3	1	female	6.889596017	meanmale
TRINITY_DN121738_c0_g2_i3	1	female	5.61748736	meanmale
TRINITY_DN121743_c2_g1_i1	1	female	5.684337815	meanmale
TRINITY_DN121771_c0_g1_i1	1	female	3.035241012	meanmale
TRINITY_DN121781_c0_g1_i1	1	female	6.690426097	meanmale
TRINITY_DN121785_c0_g2_i1	3	female	0.113345166	meanmale
TRINITY_DN121787_c0_g1_i1	1	female	1.440961713	meanmale
TRINITY_DN121815_c5_g2_i6	1	female	5.667743805	meanmale
TRINITY_DN121820_c0_g1_i2	3	female	2.110807785	meanmale
TRINITY_DN121823_c0_g1_i2	1	female	4.195099041	meanmale
TRINITY_DN121834_c1_g3_i2	1	female	0.401947129	meanmale
TRINITY_DN121856_c0_g1_i1	1	female	2.819475182	meanmale
TRINITY_DN121862_c1_g2_i3	3	female	1.26984062	meanmale
TRINITY_DN121870_c0_g1_i1	1	female	4.72934115	meanmale
TRINITY_DN121875_c0_g1_i1	1	female	1.3947688	meanmale
TRINITY_DN121879_c1_g1_i5	1	female	7.586332732	meanmale
TRINITY_DN121888_c0_g2_i1	1	female	4.105162473	meanmale
TRINITY_DN121889_c0_g2_i1	3	female	3.037394026	meanmale
TRINITY_DN121901_c0_g1_i3	1	female	2.693760594	meanmale
TRINITY_DN121912_c1_g2_i1	1	female	4.222311925	meanmale
TRINITY_DN121916_c2_g5_i1	1	female	1.157886755	meanmale
TRINITY_DN121918_c0_g1_i1	1	female	4.162267576	meanmale
TRINITY_DN121919_c8_g3_i5	1	female	6.783594004	meanmale
TRINITY_DN121931_c0_g1_i1	3	female	3.257273502	meanmale
TRINITY_DN121943_c0_g1_i2	1	female	5.857127248	meanmale
TRINITY_DN121944_c0_g4_i1	1	female	2.650995279	meanmale
TRINITY_DN121956_c0_g1_i6	1	female	1.214118711	meanmale
TRINITY_DN121973_c0_g1_i2	1	female	4.297914887	meanmale
TRINITY_DN121981_c0_g1_i2	3	female	2.827776173	meanmale
TRINITY_DN121983_c0_g2_i3	1	female	2.893099462	meanmale
TRINITY_DN121986_c0_g1_i2	1	female	4.40935661	meanmale
TRINITY_DN122042_c0_g1_i1	1	female	5.328700129	meanmale
TRINITY_DN122042_c0_g2_i1	1	female	4.675381523	meanmale
TRINITY_DN122073_c0_g2_i6	5	female	0.676201903	meanmale
TRINITY_DN122074_c0_g1_i2	1	female	0.286726156	meanmale
TRINITY_DN122094_c3_g1_i1	1	female	3.813416679	meanmale
TRINITY_DN122094_c7_g1_i2	1	female	3.171165236	meanmale
TRINITY_DN122094_c7_g2_i1	1	female	3.894307292	meanmale
TRINITY_DN122117_c0_g3_i3	1	female	3.356834648	meanmale
TRINITY_DN122125_c0_g1_i2	1	female	0.389995093	meanmale
TRINITY_DN122131_c0_g1_i1	1	female	2.967015902	meanmale
TRINITY_DN122136_c0_g1_i2	1	female	1.066502546	meanmale
TRINITY_DN122144_c0_g1_i1	1	female	0.627013638	meanmale
TRINITY_DN122144_c0_g2_i1	3	female	2.377905172	meanmale
TRINITY_DN122146_c0_g1_i1	1	female	3.255643018	meanmale
TRINITY_DN122146_c0_g4_i1	1	female	3.320398594	meanmale
TRINITY_DN122146_c0_g9_i1	1	female	3.41350214	meanmale
TRINITY_DN122159_c5_g1_i1	1	female	3.681211541	meanmale
TRINITY_DN122165_c7_g2_i1	1	female	0.586072578	meanmale
TRINITY_DN122167_c0_g1_i8	5	female	3.788045416	meanmale
TRINITY_DN122173_c0_g1_i1	1	female	2.294648971	meanmale
TRINITY_DN122175_c0_g1_i1	1	female	2.184419223	meanmale
TRINITY_DN122182_c0_g1_i2	1	female	4.35742651	meanmale
TRINITY_DN122191_c0_g1_i2	1	female	5.755195339	meanmale
TRINITY_DN122194_c3_g1_i2	3	female	3.126697635	meanmale
TRINITY_DN122199_c0_g1_i2	1	female	5.080393822	meanmale
TRINITY_DN122200_c2_g4_i2	1	female	2.505907358	meanmale
TRINITY_DN122212_c0_g1_i2	1	female	3.277735913	meanmale
TRINITY_DN122213_c2_g5_i1	1	female	2.85925117	meanmale
TRINITY_DN122218_c0_g2_i1	1	female	5.968481684	meanmale
TRINITY_DN122221_c0_g2_i1	1	female	3.141797357	meanmale
TRINITY_DN122222_c0_g3_i5	1	female	5.040662792	meanmale
TRINITY_DN122225_c0_g1_i5	1	female	4.937477555	meanmale
TRINITY_DN122229_c0_g1_i1	1	female	5.866603278	meanmale
TRINITY_DN122238_c0_g4_i1	1	female	1.86202544	meanmale
TRINITY_DN122244_c0_g1_i1	1	female	3.699934204	meanmale
TRINITY_DN122245_c0_g1_i1	3	female	3.956695418	meanmale
TRINITY_DN122252_c0_g1_i2	1	female	1.560371723	meanmale
TRINITY_DN122269_c0_g4_i1	1	female	1.587886838	meanmale
TRINITY_DN122287_c2_g3_i6	1	female	1.358134831	meanmale
TRINITY_DN122291_c2_g2_i1	1	female	4.409801109	meanmale
TRINITY_DN122298_c0_g2_i1	1	female	3.749192832	meanmale
TRINITY_DN122300_c0_g1_i3	3	female	5.447177853	meanmale
TRINITY_DN122305_c6_g7_i1	1	female	0.6694057	meanmale
TRINITY_DN122308_c0_g2_i4	1	female	3.423091623	meanmale
TRINITY_DN122315_c2_g2_i3	3	female	0.317103146	meanmale
TRINITY_DN122337_c0_g1_i2	1	female	1.848871576	meanmale
TRINITY_DN122337_c0_g3_i1	1	female	1.983150247	meanmale
TRINITY_DN122342_c1_g2_i6	1	female	1.202566555	meanmale
TRINITY_DN122358_c1_g3_i1	1	female	2.781563562	meanmale
TRINITY_DN122367_c0_g1_i3	1	female	4.635631849	meanmale
TRINITY_DN122371_c0_g1_i1	1	female	6.133273207	meanmale
TRINITY_DN122373_c0_g1_i2	1	female	0.341252236	meanmale
TRINITY_DN122374_c1_g1_i4	1	female	3.984058229	meanmale
TRINITY_DN122374_c1_g5_i1	1	female	4.37287898	meanmale
TRINITY_DN122376_c0_g1_i2	1	female	0.593098758	meanmale
TRINITY_DN122379_c0_g2_i1	1	female	4.264626809	meanmale
TRINITY_DN122381_c0_g1_i2	1	female	2.629150045	meanmale
TRINITY_DN122382_c0_g1_i1	1	female	4.986829256	meanmale
TRINITY_DN122385_c2_g1_i3	1	female	3.25413387	meanmale
TRINITY_DN122399_c0_g1_i2	3	female	2.812333607	meanmale
TRINITY_DN122413_c4_g5_i2	1	female	3.860520167	meanmale
TRINITY_DN122414_c0_g1_i3	1	female	0.091112742	meanmale
TRINITY_DN122420_c1_g1_i3	1	female	1.921573023	meanmale
TRINITY_DN122435_c0_g1_i2	1	female	3.249486694	meanmale
TRINITY_DN122436_c6_g1_i1	1	female	2.675805927	meanmale
TRINITY_DN122436_c6_g3_i3	1	female	3.00486157	meanmale
TRINITY_DN122439_c0_g1_i1	1	female	2.380218516	meanmale
TRINITY_DN122453_c4_g2_i1	1	female	5.448586887	meanmale
TRINITY_DN122463_c7_g3_i2	1	female	2.601196377	meanmale
TRINITY_DN122469_c0_g1_i1	1	female	3.802839064	meanmale
TRINITY_DN122475_c2_g1_i2	1	female	2.864085099	meanmale
TRINITY_DN122476_c2_g2_i3	1	female	4.296640064	meanmale
TRINITY_DN122491_c2_g1_i1	1	female	0.016158762	meanmale
TRINITY_DN122501_c0_g1_i2	1	female	2.989524159	meanmale
TRINITY_DN122514_c0_g2_i1	1	female	5.398340335	meanmale
TRINITY_DN122521_c1_g1_i1	1	female	1.444099991	meanmale
TRINITY_DN122531_c0_g2_i1	1	female	3.567281029	meanmale
TRINITY_DN122531_c0_g3_i1	1	female	6.510490403	meanmale
TRINITY_DN122561_c0_g1_i3	1	female	0.169558717	meanmale
TRINITY_DN122561_c0_g3_i2	1	female	0.723805757	meanmale
TRINITY_DN122562_c0_g1_i2	1	female	3.77438713	meanmale
TRINITY_DN122582_c0_g1_i1	1	female	4.713615473	meanmale
TRINITY_DN122587_c0_g2_i1	1	female	4.910555146	meanmale
TRINITY_DN122588_c2_g3_i1	1	female	3.604226756	meanmale
TRINITY_DN122590_c2_g1_i1	1	female	2.214348905	meanmale
TRINITY_DN122602_c0_g2_i3	1	female	2.464372409	meanmale
TRINITY_DN122603_c0_g1_i1	1	female	2.357551501	meanmale
TRINITY_DN122604_c0_g1_i1	1	female	6.114715685	meanmale
TRINITY_DN122608_c0_g2_i2	1	female	1.641102509	meanmale
TRINITY_DN122613_c0_g1_i3	1	female	3.454765135	meanmale
TRINITY_DN122613_c1_g1_i3	1	female	3.263094366	meanmale
TRINITY_DN122613_c2_g1_i1	1	female	3.264596209	meanmale
TRINITY_DN122613_c2_g2_i1	1	female	2.68416506	meanmale
TRINITY_DN122624_c0_g1_i1	1	female	1.207025859	meanmale
TRINITY_DN122628_c3_g3_i1	1	female	3.384078784	meanmale
TRINITY_DN122644_c2_g2_i1	1	female	4.186855066	meanmale
TRINITY_DN122644_c2_g4_i1	1	female	3.273609148	meanmale
TRINITY_DN122646_c2_g2_i1	1	female	1.690742212	meanmale
TRINITY_DN122649_c5_g3_i1	1	female	3.744627441	meanmale
TRINITY_DN122654_c7_g1_i1	1	female	0.314627245	meanmale
TRINITY_DN122654_c7_g8_i1	1	female	1.677321223	meanmale
TRINITY_DN122657_c4_g1_i1	1	female	4.275549853	meanmale
TRINITY_DN122661_c0_g1_i5	1	female	0.494758278	meanmale
TRINITY_DN122677_c1_g1_i1	1	female	0.287893306	meanmale
TRINITY_DN122677_c3_g1_i1	1	female	0.913493669	meanmale
TRINITY_DN122678_c0_g1_i1	1	female	4.265125778	meanmale
TRINITY_DN122686_c1_g1_i1	1	female	2.518205535	meanmale
TRINITY_DN122691_c0_g1_i1	1	female	1.090333181	meanmale
TRINITY_DN122693_c0_g1_i1	1	female	0.138015357	meanmale
TRINITY_DN122708_c1_g6_i3	5	female	0.841486771	meanmale
TRINITY_DN122713_c0_g1_i3	1	female	3.698139328	meanmale
TRINITY_DN122714_c15_g1_i1	1	female	4.530570213	meanmale
TRINITY_DN122717_c0_g1_i1	1	female	2.686696522	meanmale
TRINITY_DN122722_c0_g1_i2	1	female	5.355362422	meanmale
TRINITY_DN122731_c0_g2_i1	3	female	1.500294724	meanmale
TRINITY_DN122749_c0_g1_i3	1	female	5.054402444	meanmale
TRINITY_DN122754_c2_g2_i4	1	female	1.369237648	meanmale
TRINITY_DN122768_c0_g1_i2	1	female	3.232453157	meanmale
TRINITY_DN122781_c9_g2_i2	1	female	4.432664567	meanmale
TRINITY_DN122784_c0_g1_i2	1	female	6.402225738	meanmale
TRINITY_DN122805_c0_g1_i2	1	female	5.845625665	meanmale
TRINITY_DN122808_c0_g2_i1	1	female	4.667640443	meanmale
TRINITY_DN122851_c0_g1_i1	3	female	1.724824254	meanmale
TRINITY_DN122851_c0_g2_i1	3	female	2.200101811	meanmale
TRINITY_DN122854_c0_g2_i7	1	female	2.979832323	meanmale
TRINITY_DN122854_c0_g3_i3	1	female	1.637100634	meanmale
TRINITY_DN122865_c0_g1_i1	1	female	5.521533531	meanmale
TRINITY_DN122871_c1_g3_i3	1	female	4.29645818	meanmale
TRINITY_DN122877_c1_g1_i1	1	female	2.8209095	meanmale
TRINITY_DN122887_c4_g3_i2	1	female	4.121447063	meanmale
TRINITY_DN122890_c2_g1_i1	1	female	2.540624901	meanmale
TRINITY_DN122895_c0_g1_i2	1	female	1.214263173	meanmale
TRINITY_DN122897_c0_g1_i1	1	female	3.139814679	meanmale
TRINITY_DN122902_c1_g1_i4	3	female	1.418717735	meanmale
TRINITY_DN122933_c3_g1_i6	1	female	2.715026319	meanmale
TRINITY_DN122939_c2_g3_i10	1	female	3.480408406	meanmale
TRINITY_DN122954_c0_g2_i1	1	female	1.718669873	meanmale
TRINITY_DN122956_c3_g1_i1	1	female	2.814117922	meanmale
TRINITY_DN122956_c5_g2_i1	3	female	2.180313611	meanmale
TRINITY_DN122964_c0_g1_i2	3	female	0.607839842	meanmale
TRINITY_DN122965_c0_g2_i3	1	female	4.263308411	meanmale
TRINITY_DN122968_c0_g1_i1	3	female	1.843913232	meanmale
TRINITY_DN122985_c0_g1_i4	1	female	4.651117446	meanmale
TRINITY_DN122990_c0_g1_i2	1	female	2.212006096	meanmale
TRINITY_DN122990_c0_g2_i8	1	female	2.234669955	meanmale
TRINITY_DN122990_c0_g3_i1	1	female	1.817257585	meanmale
TRINITY_DN122996_c0_g5_i1	1	female	4.337958792	meanmale
TRINITY_DN123006_c2_g4_i2	1	female	3.495695231	meanmale
TRINITY_DN123010_c0_g2_i1	1	female	3.27491291	meanmale
TRINITY_DN123016_c0_g3_i2	1	female	2.650218717	meanmale
TRINITY_DN123027_c0_g2_i7	1	female	1.757118854	meanmale
TRINITY_DN123029_c0_g1_i2	3	female	1.44779165	meanmale
TRINITY_DN123029_c0_g2_i2	1	female	0.781540344	meanmale
TRINITY_DN123033_c3_g1_i6	1	female	3.868841624	meanmale
TRINITY_DN123034_c0_g1_i1	1	female	2.780958508	meanmale
TRINITY_DN123046_c0_g1_i1	3	female	1.569231236	meanmale
TRINITY_DN123048_c0_g1_i8	1	female	3.505695386	meanmale
TRINITY_DN123057_c1_g1_i1	1	female	1.954422821	meanmale
TRINITY_DN123083_c11_g5_i4	1	female	4.384993981	meanmale
TRINITY_DN123085_c0_g1_i1	1	female	3.260335338	meanmale
TRINITY_DN123115_c0_g1_i2	1	female	5.086480898	meanmale
TRINITY_DN123123_c3_g2_i1	3	female	1.580931981	meanmale
TRINITY_DN123129_c1_g1_i3	1	female	3.721967852	meanmale
TRINITY_DN123134_c0_g1_i8	1	female	2.588925306	meanmale
TRINITY_DN123142_c0_g1_i2	1	female	4.469626359	meanmale
TRINITY_DN123155_c2_g3_i10	1	female	0.840688337	meanmale
TRINITY_DN123160_c3_g1_i1	1	female	2.481494993	meanmale
TRINITY_DN123164_c1_g1_i2	1	female	2.434777755	meanmale
TRINITY_DN123168_c0_g1_i1	1	female	2.430016335	meanmale
TRINITY_DN123172_c4_g1_i2	1	female	0.211146575	meanmale
TRINITY_DN123177_c0_g1_i11	1	female	6.132928263	meanmale
TRINITY_DN123183_c0_g1_i1	1	female	3.192768164	meanmale
TRINITY_DN123184_c1_g1_i1	1	female	5.338705484	meanmale
TRINITY_DN123184_c1_g4_i1	1	female	4.018613316	meanmale
TRINITY_DN123189_c2_g7_i4	1	female	2.868711283	meanmale
TRINITY_DN123189_c3_g1_i1	1	female	1.321407853	meanmale
TRINITY_DN123193_c0_g2_i5	1	female	4.948817794	meanmale
TRINITY_DN123204_c5_g4_i1	1	female	2.64952721	meanmale
TRINITY_DN123204_c8_g1_i1	1	female	0.439308468	meanmale
TRINITY_DN123221_c0_g3_i3	1	female	2.911438081	meanmale
TRINITY_DN123229_c1_g2_i1	1	female	1.957495065	meanmale
TRINITY_DN123236_c2_g8_i2	3	female	1.557503509	meanmale
TRINITY_DN123250_c4_g2_i2	1	female	3.314613015	meanmale
TRINITY_DN123263_c0_g1_i4	1	female	5.131490715	meanmale
TRINITY_DN123275_c2_g1_i2	1	female	2.81622508	meanmale
TRINITY_DN123284_c0_g1_i2	1	female	1.499379085	meanmale
TRINITY_DN123289_c4_g6_i1	1	female	0.25223147	meanmale
TRINITY_DN123289_c4_g7_i1	1	female	1.637333229	meanmale
TRINITY_DN123299_c0_g1_i4	1	female	4.037194423	meanmale
TRINITY_DN123307_c0_g1_i1	1	female	2.728036835	meanmale
TRINITY_DN123309_c0_g1_i3	1	female	1.629697642	meanmale
TRINITY_DN123311_c0_g1_i3	1	female	0.648152337	meanmale
TRINITY_DN123315_c1_g2_i1	1	female	7.459030069	meanmale
TRINITY_DN123319_c3_g4_i1	3	female	1.702991446	meanmale
TRINITY_DN123320_c0_g3_i7	1	female	1.961557198	meanmale
TRINITY_DN123323_c0_g4_i2	1	female	1.517774115	meanmale
TRINITY_DN123338_c1_g1_i3	1	female	1.129010454	meanmale
TRINITY_DN123345_c0_g1_i3	1	female	0.117915414	meanmale
TRINITY_DN123361_c0_g1_i1	1	female	3.844233478	meanmale
TRINITY_DN123367_c1_g1_i4	1	female	2.757025715	meanmale
TRINITY_DN123371_c1_g5_i1	1	female	4.299318053	meanmale
TRINITY_DN123377_c2_g1_i1	1	female	1.843395771	meanmale
TRINITY_DN123377_c2_g3_i1	1	female	2.839587659	meanmale
TRINITY_DN123379_c0_g1_i2	1	female	4.622821847	meanmale
TRINITY_DN123383_c0_g1_i2	1	female	1.195405931	meanmale
TRINITY_DN123387_c2_g2_i2	3	female	1.53115661	meanmale
TRINITY_DN123389_c0_g1_i4	1	female	3.522620004	meanmale
TRINITY_DN123392_c2_g1_i1	1	female	0.711573433	meanmale
TRINITY_DN123398_c5_g1_i5	1	female	2.392795345	meanmale
TRINITY_DN123402_c0_g1_i1	1	female	5.338886643	meanmale
TRINITY_DN123403_c1_g1_i2	1	female	2.972626866	meanmale
TRINITY_DN123408_c0_g1_i6	1	female	2.636721414	meanmale
TRINITY_DN123418_c0_g1_i3	1	female	4.564703672	meanmale
TRINITY_DN123436_c7_g2_i5	1	female	2.285993782	meanmale
TRINITY_DN123436_c8_g2_i10	1	female	4.109662906	meanmale
TRINITY_DN123442_c0_g2_i1	1	female	5.536755597	meanmale
TRINITY_DN123448_c1_g4_i1	3	female	0.49032943	meanmale
TRINITY_DN123456_c0_g4_i1	7	female	0.610326327	meanmale
TRINITY_DN123456_c0_g5_i1	3	female	0.125422955	meanmale
TRINITY_DN123456_c0_g6_i3	1	female	4.699400912	meanmale
TRINITY_DN123458_c0_g1_i1	1	female	2.155321175	meanmale
TRINITY_DN123462_c3_g2_i2	1	female	0.634850883	meanmale
TRINITY_DN123486_c2_g3_i1	1	female	2.915243876	meanmale
TRINITY_DN123489_c0_g1_i3	1	female	1.834762998	meanmale
TRINITY_DN123490_c2_g1_i2	1	female	3.428944484	meanmale
TRINITY_DN123492_c0_g1_i1	1	female	0.075460735	meanmale
TRINITY_DN123525_c0_g1_i5	1	female	2.136871465	meanmale
TRINITY_DN123526_c0_g11_i1	3	female	0.280650666	meanmale
TRINITY_DN123529_c1_g1_i1	1	female	0.683626293	meanmale
TRINITY_DN123557_c0_g2_i1	1	female	1.648650064	meanmale
TRINITY_DN123562_c0_g1_i3	1	female	2.589025766	meanmale
TRINITY_DN123593_c0_g1_i5	1	female	1.654233227	meanmale
TRINITY_DN123593_c0_g6_i1	1	female	0.673830182	meanmale
TRINITY_DN123597_c3_g1_i3	1	female	2.304433526	meanmale
TRINITY_DN123601_c1_g5_i1	1	female	3.831483862	meanmale
TRINITY_DN123601_c3_g9_i1	1	female	4.859460342	meanmale
TRINITY_DN123602_c3_g8_i2	1	female	2.80185057	meanmale
TRINITY_DN123609_c1_g4_i6	1	female	1.411374799	meanmale
TRINITY_DN123610_c0_g1_i3	1	female	5.403763386	meanmale
TRINITY_DN123619_c0_g1_i5	1	female	3.389406803	meanmale
TRINITY_DN123632_c2_g2_i5	1	female	4.045907384	meanmale
TRINITY_DN123636_c0_g2_i1	1	female	0.537051832	meanmale
TRINITY_DN123644_c3_g2_i1	3	female	3.229192496	meanmale
TRINITY_DN123648_c1_g1_i3	1	female	1.081085353	meanmale
TRINITY_DN123649_c5_g1_i1	1	female	2.931553568	meanmale
TRINITY_DN123654_c2_g1_i6	1	female	5.454673029	meanmale
TRINITY_DN123655_c7_g1_i1	1	female	4.670858119	meanmale
TRINITY_DN123658_c4_g2_i1	1	female	3.511187389	meanmale
TRINITY_DN123671_c4_g1_i1	1	female	1.158262052	meanmale
TRINITY_DN123674_c0_g1_i5	1	female	5.035845886	meanmale
TRINITY_DN123677_c7_g1_i2	1	female	0.615959488	meanmale
TRINITY_DN123679_c0_g1_i1	3	female	2.527274918	meanmale
TRINITY_DN123707_c0_g2_i3	1	female	3.52613445	meanmale
TRINITY_DN123708_c4_g1_i1	1	female	5.04798931	meanmale
TRINITY_DN123716_c2_g2_i19	1	female	2.923306802	meanmale
TRINITY_DN123723_c1_g1_i1	1	female	6.209566885	meanmale
TRINITY_DN123723_c3_g4_i1	1	female	3.978834251	meanmale
TRINITY_DN123728_c5_g3_i1	1	female	0.548130618	meanmale
TRINITY_DN123729_c0_g2_i2	1	female	3.328595134	meanmale
TRINITY_DN123736_c0_g1_i1	1	female	4.408014448	meanmale
TRINITY_DN123736_c0_g2_i1	1	female	3.376643505	meanmale
TRINITY_DN123763_c0_g1_i1	1	female	5.515870679	meanmale
TRINITY_DN123770_c0_g1_i3	1	female	5.425111072	meanmale
TRINITY_DN123779_c0_g3_i1	1	female	4.114087739	meanmale
TRINITY_DN123780_c0_g1_i1	3	female	3.098465995	meanmale
TRINITY_DN123784_c7_g4_i2	1	female	1.722211624	meanmale
TRINITY_DN123791_c1_g1_i1	1	female	5.142994397	meanmale
TRINITY_DN123794_c0_g3_i1	1	female	6.766674319	meanmale
TRINITY_DN123796_c0_g1_i1	1	female	3.354555038	meanmale
TRINITY_DN123801_c0_g1_i3	1	female	1.682230797	meanmale
TRINITY_DN123802_c0_g1_i3	1	female	3.158024952	meanmale
TRINITY_DN123823_c0_g1_i2	1	female	1.156445399	meanmale
TRINITY_DN123831_c0_g1_i1	1	female	2.710597433	meanmale
TRINITY_DN123834_c0_g1_i1	1	female	4.463395463	meanmale
TRINITY_DN123838_c1_g2_i2	1	female	6.148938583	meanmale
TRINITY_DN123842_c1_g1_i1	1	female	1.917823796	meanmale
TRINITY_DN123842_c8_g2_i6	1	female	5.035806632	meanmale
TRINITY_DN123866_c2_g1_i2	1	female	0.961429887	meanmale
TRINITY_DN123875_c0_g2_i1	1	female	4.096939163	meanmale
TRINITY_DN123892_c0_g2_i1	1	female	1.562700936	meanmale
TRINITY_DN123892_c1_g1_i2	1	female	4.38471632	meanmale
TRINITY_DN123904_c0_g1_i1	1	female	2.447106076	meanmale
TRINITY_DN123922_c3_g3_i5	1	female	2.38008067	meanmale
TRINITY_DN123922_c3_g5_i1	1	female	2.159592524	meanmale
TRINITY_DN123926_c0_g3_i1	1	female	0.911950581	meanmale
TRINITY_DN123935_c0_g2_i1	3	female	0.088378672	meanmale
TRINITY_DN123960_c0_g1_i3	1	female	4.621206798	meanmale
TRINITY_DN123974_c3_g3_i9	1	female	0.750641231	meanmale
TRINITY_DN123978_c3_g1_i3	1	female	2.32034243	meanmale
TRINITY_DN123979_c0_g1_i2	1	female	2.113360842	meanmale
TRINITY_DN123985_c1_g3_i1	1	female	1.81450067	meanmale
TRINITY_DN123997_c0_g1_i1	1	female	1.776969303	meanmale
TRINITY_DN124014_c1_g1_i1	1	female	0.880649124	meanmale
